"","Municipal","County","State","Region","Five.year.average","Population","Never_Married","Now_Married","Separated","Widowed","Divorced","Never_Married_Pct","Now_Married_Pct","Separated_Pct","Widowed_Pct","Divorced_Pct","Year"
"279","Essex","Essex","MA","N/A","2008-2012",2963,747,1753,48,170,245,25.2109348633142,59.1630104623692,1.61997975025312,5.73742828214647,8.26864664191698,"2012"
"280","Everett","Middlesex","MA","N/A","2006-2010",33430,12106,14882,1064,2166,3212,36.2129823511816,44.5169009871373,3.18276996709542,6.47921029015854,9.60813640442716,"2010"
"281","Everett","Middlesex","MA","N/A","2007-2011",33382,12094,14650,1169,2097,3372,36.2291055059613,43.885926547241,3.50188724462285,6.2818285303457,10.1012521718291,"2011"
"282","Everett","Middlesex","MA","N/A","2008-2012",34402,13418,14174,1113,2121,3576,39.0035463054474,41.2010929597116,3.23527701877798,6.16533922446369,10.3947444915993,"2012"
"283","Fairhaven","Bristol","MA","N/A","2006-2010",13673,3952,6563,221,1359,1578,28.903678783003,47.9997074526439,1.61632414247056,9.93929642360857,11.540993198274,"2010"
"284","Fairhaven","Bristol","MA","N/A","2007-2011",13584,4363,6228,196,1187,1610,32.1186690223793,45.8480565371025,1.44287396937574,8.73822143698469,11.8521790341578,"2011"
"285","Fairhaven","Bristol","MA","N/A","2008-2012",13774,4171,6462,266,1242,1633,30.2816901408451,46.9144765500218,1.93117467692754,9.01698852911282,11.8556701030928,"2012"
"286","Fall River","Bristol","MA","N/A","2006-2010",73823,26868,29512,2336,6711,8396,36.3951613995638,39.9767010281349,3.16432548121859,9.09066280156591,11.3731492895168,"2010"
"287","Fall River","Bristol","MA","N/A","2007-2011",73871,26810,29433,2151,6338,9139,36.2929972519663,39.8437817276062,2.91183278959267,8.57982158086394,12.3715666499709,"2011"
"288","Fall River","Bristol","MA","N/A","2008-2012",73247,26942,28405,2060,6339,9501,36.7823938181769,38.7797452455391,2.81240187311426,8.65427935615111,12.9711797070187,"2012"
"289","Falmouth","Barnstable","MA","N/A","2006-2010",27472,6223,15625,317,2223,3084,22.6521549213745,56.8760920209668,1.15390215492137,8.09187536400699,11.2259755387303,"2010"
"290","Falmouth","Barnstable","MA","N/A","2007-2011",27286,6275,14968,399,2491,3153,22.9971413911896,54.855970094554,1.46228835300154,9.12922377776149,11.5553763834934,"2011"
"291","Falmouth","Barnstable","MA","N/A","2008-2012",27309,6461,15198,285,2534,2831,23.6588670401699,55.6519828627925,1.04361199604526,9.27899227360943,10.3665458273829,"2012"
"292","Fitchburg","Worcester","MA","N/A","2006-2010",32819,12712,13465,842,2120,3680,38.7336603796581,41.0280630122795,2.56558700752613,6.45967275054084,11.2130168499954,"2010"
"293","Fitchburg","Worcester","MA","N/A","2007-2011",32769,12421,13177,821,2327,4023,37.9047270285941,40.2117855290061,2.50541670481248,7.10122371753792,12.2768470200494,"2011"
"294","Fitchburg","Worcester","MA","N/A","2008-2012",33015,12692,13323,734,2346,3920,38.443131909738,40.3543843707406,2.2232318643041,7.10586097228532,11.873390882932,"2012"
"295","Florida","Berkshire","MA","N/A","2006-2010",632,176,356,0,26,74,27.8481012658228,56.3291139240506,0,4.11392405063291,11.7088607594937,"2010"
"296","Florida","Berkshire","MA","N/A","2007-2011",616,187,306,0,41,82,30.3571428571429,49.6753246753247,0,6.65584415584416,13.3116883116883,"2011"
"297","Florida","Berkshire","MA","N/A","2008-2012",602,163,294,2,48,95,27.0764119601329,48.8372093023256,0.332225913621262,7.9734219269103,15.78073089701,"2012"
"298","Foxborough","Norfolk","MA","N/A","2006-2010",13141,3329,7812,86,735,1179,25.3329274788829,59.4475306293281,0.654440301346929,5.59318164523248,8.97191994520965,"2010"
"299","Foxborough","Norfolk","MA","N/A","2007-2011",13319,3692,7615,97,752,1163,27.7197987836925,57.1739620091598,0.728282904121931,5.64606952473909,8.73188677828666,"2011"
"300","Foxborough","Norfolk","MA","N/A","2008-2012",13332,3597,7502,126,765,1342,26.980198019802,56.2706270627063,0.945094509450945,5.73807380738074,10.0660066006601,"2012"
"301","Framingham","Middlesex","MA","N/A","2006-2010",55511,18234,28134,1145,3170,4828,32.8475437300715,50.6818468411666,2.06265424870746,5.71057988506782,8.69737529498658,"2010"
"302","Framingham","Middlesex","MA","N/A","2007-2011",55695,18708,27998,1094,3451,4444,33.5900888769189,50.270221743424,1.96426968309543,6.19624741897836,7.97917227758327,"2011"
"303","Framingham","Middlesex","MA","N/A","2008-2012",56612,19485,28026,1117,3300,4684,34.4184978449799,49.5054052144422,1.97307991238607,5.82915282978874,8.27386419840317,"2012"
"304","Franklin","Norfolk","MA","N/A","2006-2010",23315,6343,13882,276,995,1819,27.2056615912503,59.5410679819858,1.18378726141969,4.26763885910358,7.80184430624062,"2010"
"305","Franklin","Norfolk","MA","N/A","2007-2011",23622,6377,14280,284,902,1779,26.996020658708,60.4521209042418,1.20226907120481,3.81847430361527,7.53111506223012,"2011"
"306","Franklin","Norfolk","MA","N/A","2008-2012",24123,6414,14904,342,783,1680,26.5887327446835,61.7833602785723,1.41773411267255,3.24586494217137,6.96430792190026,"2012"
"307","Freetown","Bristol","MA","N/A","2006-2010",7292,1876,4580,136,253,447,25.726823916621,62.8085573230938,1.86505759736698,3.46955567745474,6.13000548546352,"2010"
"308","Freetown","Bristol","MA","N/A","2007-2011",7316,1938,4495,133,248,502,26.4898851831602,61.4406779661017,1.81793329688354,3.38983050847458,6.86167304537999,"2011"
"309","Freetown","Bristol","MA","N/A","2008-2012",7265,1865,4428,157,262,553,25.6710254645561,60.949759119064,2.16104611149346,3.60633172746043,7.61183757742601,"2012"
"310","Gardner","Worcester","MA","N/A","2006-2010",16865,5279,7788,384,1296,2118,31.3015120071153,46.1784761340053,2.27690483249333,7.68455380966499,12.558553216721,"2010"
"311","Gardner","Worcester","MA","N/A","2007-2011",16932,5365,7971,361,1296,1939,31.6855657925821,47.0765414599575,2.13205764233404,7.6541459957477,11.4516891093787,"2011"
"312","Gardner","Worcester","MA","N/A","2008-2012",16929,5406,7649,427,1322,2125,31.933368775474,45.1828223758048,2.52229901352708,7.80908500206746,12.5524248331266,"2012"
"313","Georgetown","Essex","MA","N/A","2006-2010",6069,1630,3857,17,208,357,26.8578019443071,63.5524798154556,0.280112044817927,3.42725325424287,5.88235294117647,"2010"
"314","Georgetown","Essex","MA","N/A","2007-2011",6257,1542,4013,29,258,415,24.6443982739332,64.1361674924085,0.463480901390443,4.12338181237015,6.63257151989771,"2011"
"315","Georgetown","Essex","MA","N/A","2008-2012",6401,1594,4122,39,222,424,24.9023590064052,64.3961880956101,0.609279800031245,3.46820809248555,6.6239650054679,"2012"
"316","Gill","Franklin","MA","N/A","2006-2010",1217,302,707,12,110,86,24.8151191454396,58.0936729663106,0.986031224322104,9.03861955628595,7.06655710764174,"2010"
"317","Gill","Franklin","MA","N/A","2007-2011",1237,252,777,30,85,93,20.3718674211803,62.8132578819725,2.42522231204527,6.8714632174616,7.51818916734034,"2011"
"318","Gill","Franklin","MA","N/A","2008-2012",1354,343,820,31,58,102,25.3323485967504,60.5612998522895,2.28951255539143,4.28360413589365,7.53323485967504,"2012"
"319","Gloucester","Essex","MA","N/A","2006-2010",24473,6538,13136,680,1578,2541,26.715155477465,53.6754790994157,2.77857230417194,6.44792219997548,10.3828709189719,"2010"
"320","Gloucester","Essex","MA","N/A","2007-2011",24463,6266,13211,674,1663,2649,25.6141928626906,54.004006049953,2.7551812941994,6.79802150185995,10.8285982912971,"2011"
"321","Gloucester","Essex","MA","N/A","2008-2012",24630,6497,13136,647,1641,2709,26.3784003248071,53.3333333333333,2.62687779131141,6.6626065773447,10.9987819732034,"2012"
"322","Goshen","Hampshire","MA","N/A","2006-2010",886,184,505,40,35,122,20.7674943566591,56.9977426636569,4.51467268623025,3.95033860045147,13.7697516930023,"2010"
"323","Goshen","Hampshire","MA","N/A","2007-2011",939,189,561,42,33,114,20.1277955271566,59.7444089456869,4.47284345047923,3.51437699680511,12.1405750798722,"2011"
"324","Goshen","Hampshire","MA","N/A","2008-2012",919,182,544,40,51,102,19.8041349292709,59.1947769314472,4.3525571273123,5.54951033732318,11.0990206746464,"2012"
"325","Gosnold","Dukes","MA","N/A","2006-2010",191,44,111,4,29,3,23.0366492146597,58.1151832460733,2.09424083769634,15.1832460732984,1.57068062827225,"2010"
"326","Gosnold","Dukes","MA","N/A","2007-2011",178,39,86,3,40,10,21.9101123595506,48.314606741573,1.68539325842697,22.4719101123596,5.61797752808989,"2011"
"327","Gosnold","Dukes","MA","N/A","2008-2012",165,44,61,5,39,16,26.6666666666667,36.969696969697,3.03030303030303,23.6363636363636,9.6969696969697,"2012"
"328","Grafton","Worcester","MA","N/A","2006-2010",13375,4045,7089,332,715,1194,30.2429906542056,53.0018691588785,2.48224299065421,5.34579439252336,8.92710280373832,"2010"
"329","Grafton","Worcester","MA","N/A","2007-2011",13451,4016,7213,276,723,1223,29.8565162441454,53.6242658538399,2.05189205263549,5.37506505092558,9.09226079845365,"2011"
"330","Grafton","Worcester","MA","N/A","2008-2012",13631,3942,7524,249,646,1270,28.9193749541486,55.1977110996992,1.82671850928032,4.73919741765094,9.31699801922089,"2012"
"331","Granby","Hampshire","MA","N/A","2006-2010",5149,1156,2898,86,437,572,22.4509613517188,56.2827733540493,1.67022722858808,8.48708487084871,11.1089531947951,"2010"
"332","Granby","Hampshire","MA","N/A","2007-2011",5070,1168,2858,59,427,558,23.0374753451677,56.370808678501,1.16370808678501,8.42209072978304,11.0059171597633,"2011"
"333","Granby","Hampshire","MA","N/A","2008-2012",5287,1253,2919,25,402,688,23.6996406279554,55.210894647248,0.472857953470777,7.6035558918101,13.0130508795158,"2012"
"334","Granville","Hampden","MA","N/A","2006-2010",1250,255,757,4,94,140,20.4,60.56,0.32,7.52,11.2,"2010"
"335","Granville","Hampden","MA","N/A","2007-2011",1207,267,704,16,91,129,22.1209610604805,58.3264291632146,1.32560066280033,7.53935376967689,10.6876553438277,"2011"
"336","Granville","Hampden","MA","N/A","2008-2012",1224,293,676,14,101,140,23.937908496732,55.2287581699346,1.1437908496732,8.25163398692811,11.437908496732,"2012"
"337","Great Barrington","Berkshire","MA","N/A","2006-2010",6300,1938,2650,257,521,934,30.7619047619048,42.0634920634921,4.07936507936508,8.26984126984127,14.8253968253968,"2010"
"338","Great Barrington","Berkshire","MA","N/A","2007-2011",6338,2233,2530,211,565,799,35.2319343641527,39.917955190912,3.32912590722625,8.91448406437362,12.6065004733354,"2011"
"339","Great Barrington","Berkshire","MA","N/A","2008-2012",6345,2206,2568,214,616,741,34.7675334909377,40.4728132387707,3.37273443656422,9.70843183609141,11.6784869976359,"2012"
"340","Greenfield","Franklin","MA","N/A","2006-2010",14695,5039,6077,529,996,2054,34.2905750255189,41.3542021095611,3.59986389928547,6.77781558353181,13.9775433821028,"2010"
"341","Greenfield","Franklin","MA","N/A","2007-2011",14814,5429,5809,498,1070,2008,36.6477656271095,39.212906709869,3.3616848926691,7.22289725934926,13.5547455110031,"2011"
"342","Greenfield","Franklin","MA","N/A","2008-2012",14782,5286,5815,455,1156,2070,35.7597077526722,39.3383845217156,3.07806792044378,7.82032201325937,14.0035177919091,"2012"
"343","Groton","Middlesex","MA","N/A","2006-2010",7854,1951,4972,115,287,529,24.8408454290807,63.3053221288515,1.46422205245735,3.6541889483066,6.73542144130379,"2010"
"344","Groton","Middlesex","MA","N/A","2007-2011",8048,1908,5180,62,329,569,23.7077534791252,64.3638170974155,0.77037773359841,4.08797216699801,7.07007952286282,"2011"
"345","Groton","Middlesex","MA","N/A","2008-2012",8381,1972,5464,93,325,527,23.5294117647059,65.1950841188402,1.10965278606372,3.87781887602911,6.28803245436105,"2012"
"346","Groveland","Essex","MA","N/A","2006-2010",4874,1064,3091,24,338,357,21.830118998769,63.4181370537546,0.492408699220353,6.9347558473533,7.32457940090275,"2010"
"347","Groveland","Essex","MA","N/A","2007-2011",5079,1121,3177,25,372,384,22.0712738728096,62.5516834022445,0.492222878519394,7.32427643236858,7.56054341405789,"2011"
"348","Groveland","Essex","MA","N/A","2008-2012",5270,1183,3367,15,336,369,22.4478178368121,63.8899430740038,0.284629981024668,6.37571157495256,7.00189753320683,"2012"
"349","Hadley","Hampshire","MA","N/A","2006-2010",4342,1224,2185,29,573,331,28.1897742975587,50.322432058959,0.667894979272225,13.196683555965,7.62321510824505,"2010"
"350","Hadley","Hampshire","MA","N/A","2007-2011",4409,1266,2351,26,401,365,28.7139941029712,53.3227489226582,0.589702880471762,9.09503288727603,8.27852120662282,"2011"
"351","Hadley","Hampshire","MA","N/A","2008-2012",4457,1319,2377,21,408,332,29.5938972402962,53.3318375588961,0.471168947722683,9.15413955575499,7.44895669733004,"2012"
"352","Halifax","Plymouth","MA","N/A","2006-2010",6178,1758,3322,72,424,602,28.4558109420524,53.7714470702493,1.16542570411136,6.86306247976692,9.74425380382001,"2010"
"353","Halifax","Plymouth","MA","N/A","2007-2011",6178,1827,3119,98,415,719,29.5726772418258,50.4855940433797,1.58627387504047,6.71738426675299,11.638070573001,"2011"
"354","Halifax","Plymouth","MA","N/A","2008-2012",6186,1834,3125,87,392,748,29.6475913352732,50.5172971225348,1.40640155189137,6.33688975105076,12.0918202392499,"2012"
"355","Hamilton","Essex","MA","N/A","2006-2010",6099,1392,3912,59,317,419,22.8234136743728,64.141662567634,0.967371700278734,5.19757337268405,6.86997868503033,"2010"
"356","Hamilton","Essex","MA","N/A","2007-2011",5978,1304,3894,80,324,376,21.8133154901305,65.1388424222148,1.33824021411843,5.41987286717966,6.28972900635664,"2011"
"357","Hamilton","Essex","MA","N/A","2008-2012",5955,1166,4075,58,296,360,19.5801847187238,68.4298908480269,0.973971452560873,4.97061293031066,6.04534005037783,"2012"
"358","Hampden","Hampden","MA","N/A","2006-2010",4362,1009,2585,56,427,285,23.1315910132967,59.2618065107749,1.28381476386978,9.78908757450711,6.53370013755158,"2010"
"359","Hampden","Hampden","MA","N/A","2007-2011",4379,1050,2535,52,401,341,23.9780771865723,57.8899292075816,1.18748572733501,9.15734185887189,7.78716601963919,"2011"
"360","Hampden","Hampden","MA","N/A","2008-2012",4401,1064,2626,53,325,333,24.1763235628266,59.6682572142695,1.204271756419,7.38468529879573,7.56646216768916,"2012"
"361","Hancock","Berkshire","MA","N/A","2006-2010",563,123,352,17,32,39,21.8472468916519,62.5222024866785,3.01953818827709,5.68383658969805,6.92717584369449,"2010"
"362","Hancock","Berkshire","MA","N/A","2007-2011",565,120,353,14,32,46,21.2389380530973,62.4778761061947,2.47787610619469,5.66371681415929,8.14159292035398,"2011"
"363","Hancock","Berkshire","MA","N/A","2008-2012",561,129,342,12,33,45,22.9946524064171,60.9625668449198,2.13903743315508,5.88235294117647,8.02139037433155,"2012"
"364","Hanover","Plymouth","MA","N/A","2006-2010",10559,2471,6623,164,475,826,23.4018372951984,62.7237427786722,1.55317738422199,4.49853205796003,7.82271048394734,"2010"
"365","Hanover","Plymouth","MA","N/A","2007-2011",10738,2808,6364,132,534,900,26.1501210653753,59.2661575712423,1.22927919538089,4.97299310858633,8.38144905941516,"2011"
"366","Hanover","Plymouth","MA","N/A","2008-2012",10798,2924,6359,237,587,691,27.0790887201334,58.8905352843119,2.1948508983145,5.43619188738655,6.39933320985368,"2012"
"367","Hanson","Plymouth","MA","N/A","2006-2010",8030,2138,4759,104,359,670,26.6251556662516,59.2652552926526,1.29514321295143,4.47073474470735,8.34371108343711,"2010"
"368","Hanson","Plymouth","MA","N/A","2007-2011",8103,2191,4834,87,338,653,27.0393681352585,59.6569171911638,1.07367641614217,4.17129458225349,8.05874367518203,"2011"
"369","Hanson","Plymouth","MA","N/A","2008-2012",8170,2426,4512,108,333,791,29.6940024479804,55.2264381884945,1.3219094247246,4.07588739290086,9.68176254589963,"2012"
"370","Hardwick","Worcester","MA","N/A","2006-2010",2407,736,1135,16,213,307,30.5774823431658,47.1541337764853,0.664727877025343,8.84918986289988,12.7544661404238,"2010"
"371","Hardwick","Worcester","MA","N/A","2007-2011",2427,752,1276,36,157,206,30.9847548413679,52.5751957148743,1.48331273176761,6.46889163576432,8.48784507622579,"2011"
"372","Hardwick","Worcester","MA","N/A","2008-2012",2476,800,1290,32,171,183,32.3101777059774,52.1001615508885,1.2924071082391,6.90630048465267,7.39095315024233,"2012"
"373","Harvard","Worcester","MA","N/A","2006-2010",5396,1601,3036,58,105,596,29.6701260192735,56.2638991845812,1.07487027427724,1.94588584136397,11.0452186805041,"2010"
"374","Harvard","Worcester","MA","N/A","2007-2011",5407,1540,2992,59,95,721,28.4815979286111,55.3356759755872,1.09117810245977,1.75698169040133,13.3345663029406,"2011"
"375","Harvard","Worcester","MA","N/A","2008-2012",5467,1523,3062,38,77,767,27.8580574355222,56.0087799524419,0.695079568319005,1.40845070422535,14.0296323394915,"2012"
"376","Harwich","Barnstable","MA","N/A","2006-2010",10626,2029,6330,98,1108,1061,19.0946734424995,59.57086391869,0.922266139657444,10.4272539055148,9.98494259363825,"2010"
"377","Harwich","Barnstable","MA","N/A","2007-2011",10480,2127,6012,116,1146,1079,20.2958015267176,57.3664122137405,1.10687022900763,10.9351145038168,10.2958015267176,"2011"
"378","Harwich","Barnstable","MA","N/A","2008-2012",10695,2608,5876,162,1032,1017,24.385226741468,54.9415614773259,1.51472650771388,9.64936886395512,9.50911640953717,"2012"
"379","Hatfield","Hampshire","MA","N/A","2006-2010",2796,701,1468,68,215,344,25.071530758226,52.5035765379113,2.43204577968526,7.689556509299,12.3032904148784,"2010"
"380","Hatfield","Hampshire","MA","N/A","2007-2011",2769,602,1482,112,252,321,21.74070061394,53.5211267605634,4.04478150957024,9.10075839653304,11.5926327193933,"2011"
"381","Hatfield","Hampshire","MA","N/A","2008-2012",2707,581,1414,124,233,355,21.4628740302918,52.2349464351681,4.58071666050979,8.60731437015146,13.1141485038788,"2012"
"382","Haverhill","Essex","MA","N/A","2006-2010",47843,15389,22932,1017,2992,5513,32.1656250653178,47.9317768534582,2.12570281963924,6.2537884329996,11.5231068285852,"2010"
"383","Haverhill","Essex","MA","N/A","2007-2011",48564,15977,23004,848,3009,5726,32.8988551190182,47.3684210526316,1.7461494110864,6.19594761551767,11.7906268017461,"2011"
"384","Haverhill","Essex","MA","N/A","2008-2012",49297,16712,22044,1041,3152,6348,33.9006430411587,44.716717041605,2.11169036655375,6.39389820881595,12.8770513418666,"2012"
"385","Hawley","Franklin","MA","N/A","2006-2010",324,75,181,5,22,41,23.1481481481481,55.8641975308642,1.54320987654321,6.79012345679012,12.6543209876543,"2010"
"386","Hawley","Franklin","MA","N/A","2007-2011",344,84,182,5,24,49,24.4186046511628,52.906976744186,1.45348837209302,6.97674418604651,14.2441860465116,"2011"
"387","Hawley","Franklin","MA","N/A","2008-2012",354,99,177,4,21,53,27.9661016949153,50,1.12994350282486,5.93220338983051,14.9717514124294,"2012"
"388","Heath","Franklin","MA","N/A","2006-2010",386,67,266,6,24,23,17.3575129533679,68.9119170984456,1.55440414507772,6.21761658031088,5.95854922279793,"2010"
"389","Heath","Franklin","MA","N/A","2007-2011",424,80,274,7,23,40,18.8679245283019,64.622641509434,1.65094339622642,5.42452830188679,9.43396226415094,"2011"
"390","Heath","Franklin","MA","N/A","2008-2012",467,103,281,6,28,49,22.0556745182013,60.1713062098501,1.2847965738758,5.99571734475375,10.4925053533191,"2012"
"391","Hingham","Plymouth","MA","N/A","2006-2010",16753,3970,9903,109,1535,1236,23.6972482540441,59.1118008714857,0.650629737957381,9.16253805288605,7.37778308362681,"2010"
"392","Hingham","Plymouth","MA","N/A","2007-2011",16850,3820,10340,117,1333,1240,22.6706231454006,61.3649851632048,0.694362017804154,7.91097922848665,7.35905044510386,"2011"
"393","Hingham","Plymouth","MA","N/A","2008-2012",17124,3803,10504,101,1414,1302,22.2085961224013,61.340808222378,0.589815463676711,8.25741649147395,7.60336370007008,"2012"
"394","Hinsdale","Berkshire","MA","N/A","2006-2010",1836,494,1032,36,128,146,26.9063180827887,56.2091503267974,1.96078431372549,6.97167755991285,7.9520697167756,"2010"
"395","Hinsdale","Berkshire","MA","N/A","2007-2011",1772,421,1062,27,109,153,23.7584650112867,59.9322799097065,1.52370203160271,6.15124153498871,8.63431151241535,"2011"
"396","Hinsdale","Berkshire","MA","N/A","2008-2012",1801,439,1022,26,88,226,24.3753470294281,56.7462520821766,1.44364242087729,4.88617434758468,12.5485841199334,"2012"
"397","Holbrook","Norfolk","MA","N/A","2006-2010",8768,2777,4636,199,533,623,31.6719890510949,52.8740875912409,2.26961678832117,6.07892335766423,7.10538321167883,"2010"
"398","Holbrook","Norfolk","MA","N/A","2007-2011",8734,2513,4778,222,443,778,28.7726127776506,54.7057476528509,2.54179070299977,5.07213189832837,8.90771696817037,"2011"
"399","Holbrook","Norfolk","MA","N/A","2008-2012",8915,2685,4596,270,441,923,30.1177790241167,51.5535614133483,3.02860347728547,4.94671901289961,10.35333707235,"2012"
"400","Holden","Worcester","MA","N/A","2006-2010",13550,2975,8236,174,912,1253,21.9557195571956,60.7822878228782,1.28413284132841,6.73062730627306,9.24723247232472,"2010"
"401","Holden","Worcester","MA","N/A","2007-2011",13594,3085,8436,158,737,1178,22.6938355156687,62.0567897601883,1.16227747535678,5.42150948948065,8.66558775930558,"2011"
"402","Holden","Worcester","MA","N/A","2008-2012",13857,3234,8615,125,810,1073,23.3383849318034,62.170744028289,0.902071155372736,5.84542108681533,7.74337879771956,"2012"
"403","Holland","Hampden","MA","N/A","2006-2010",2194,555,1220,48,122,249,25.2962625341841,55.6061987237922,2.18778486782133,5.56061987237922,11.3491340018232,"2010"
"404","Holland","Hampden","MA","N/A","2007-2011",2150,592,1192,25,112,229,27.5348837209302,55.4418604651163,1.16279069767442,5.2093023255814,10.6511627906977,"2011"
"405","Holland","Hampden","MA","N/A","2008-2012",2087,549,1172,31,117,218,26.3057019645424,56.1571633924293,1.48538572113081,5.60613320555822,10.4456157163392,"2012"
"406","Holliston","Middlesex","MA","N/A","2006-2010",10672,2296,6961,102,498,815,21.5142428785607,65.2267616191904,0.955772113943029,4.6664167916042,7.63680659670165,"2010"
"407","Holliston","Middlesex","MA","N/A","2007-2011",10741,2577,6629,111,566,858,23.9921794991155,61.7167861465413,1.03342333116097,5.2695279769109,7.9880830462713,"2011"
"408","Holliston","Middlesex","MA","N/A","2008-2012",10563,2349,6780,70,555,809,22.2380005680204,64.1863107071855,0.662690523525514,5.25418915080943,7.65880905045915,"2012"
"409","Holyoke","Hampden","MA","N/A","2006-2010",31312,13585,10908,1103,2356,3360,43.3859223300971,34.8364844149208,3.52261113949923,7.52427184466019,10.7307102708227,"2010"
"410","Holyoke","Hampden","MA","N/A","2007-2011",31342,13831,10927,1128,2217,3239,44.1292833897007,34.8637610873588,3.59900453066173,7.07357539403995,10.3343755982388,"2011"
"411","Holyoke","Hampden","MA","N/A","2008-2012",31649,14067,10839,1259,2205,3279,44.446901955828,34.2475275680116,3.97800878384783,6.96704477234668,10.3605169199659,"2012"
