Municipal	County	State	C_year	AR002_001	AR002_002	AR002_003	AR002_004	AR002_005	AR002_006	AR002_007	AR002_008	AR002_009	AR002_010	AR002_011	AR002_012	AR002_013	AR002_014	AR002_015	AR002_016	AR002_017	AR002_018	AR002_019	AR002_020	AR002_021	AR002_022	AR002_023	AR002_024	AR002_025	AR002_026	AR002_027	AR002_028	AR002_029	AR002_030	AR002_031	AR002_032	AR002_033	AR002_034
Hawley	Franklin	MA	2000	12	Hawley town	2	2	$113,520.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	2	2	$113,520.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	2	2	$113,520.00	$56,760.00	2	2	$113,520.00	$56,760.00
Hawley	Franklin	MA	2001	12	Hawley town	1	1	$108,430.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	1	1	$108,430.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	1	1	$108,430.00	$108,430.00	1	1	$108,430.00	$108,430.00
Hawley	Franklin	MA	2002	12	Hawley town	4	4	$395,830.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	4	4	$395,830.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	4	4	$395,830.00	$98,957.50	4	4	$395,830.00	$98,957.50
Hawley	Franklin	MA	2003	12	Hawley town	2	2	$319,060.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	2	2	$319,060.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	2	2	$319,060.00	$159,530.00	2	2	$319,060.00	$159,530.00
Hawley	Franklin	MA	2004	12	Hawley town	1	1	$194,160.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	1	1	$194,160.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	1	1	$194,160.00	$194,160.00	1	1	$194,160.00	$194,160.00
Hawley	Franklin	MA	2005	12	Hawley town	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00		0	0	$0.00	
Hawley	Franklin	MA	2006	12	Hawley town	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00		0	0	$0.00	
Hawley	Franklin	MA	2007	12	Hawley town	3	3	$418,150.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	3	3	$418,150.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	3	3	$418,150.00	$139,383.33	3	3	$418,150.00	$139,383.33
Hawley	Franklin	MA	2008	12	Hawley town	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00		0	0	$0.00	
Hawley	Franklin	MA	2009	12	Hawley town	2	2	$340,650.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	2	2	$340,650.00	0	0	$0.00	0	0	$0.00	0	0	$0.00								
Hawley	Franklin	MA	2010	12	Hawley town	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00								
Hawley	Franklin	MA	2011	12	Hawley town	1	1	$345,240.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	1	1	$345,240.00	0	0	$0.00	0	0	$0.00	0	0	$0.00								
Heath	Franklin	MA	2000	12	Heath town	1	1	$80,420.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	1	1	$80,420.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	1	1	$80,420.00	$80,420.00	1	1	$80,420.00	$80,420.00
Heath	Franklin	MA	2001	12	Heath town	4	4	$432,060.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	4	4	$432,060.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	4	4	$432,060.00	$108,015.00	4	4	$432,060.00	$108,015.00
Heath	Franklin	MA	2002	12	Heath town	4	4	$591,710.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	4	4	$591,710.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	4	4	$591,710.00	$147,927.50	4	4	$591,710.00	$147,927.50
Heath	Franklin	MA	2003	12	Heath town	4	4	$525,250.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	4	4	$525,250.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	4	4	$525,250.00	$131,312.50	4	4	$525,250.00	$131,312.50
Heath	Franklin	MA	2004	12	Heath town	3	3	$699,230.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	3	3	$699,230.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	3	3	$699,230.00	$233,076.67	3	3	$699,230.00	$233,076.67
Heath	Franklin	MA	2005	12	Heath town	4	4	$1,189,700.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	4	4	$1,189,700.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	4	4	$1,189,700.00	$297,425.00	4	4	$1,189,700.00	$297,425.00
Heath	Franklin	MA	2006	12	Heath town	5	5	$726,700.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	5	5	$726,700.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	5	5	$726,700.00	$145,340.00	5	5	$726,700.00	$145,340.00
Heath	Franklin	MA	2007	12	Heath town	2	2	$527,940.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	2	2	$527,940.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	2	2	$527,940.00	$263,970.00	2	2	$527,940.00	$263,970.00
Heath	Franklin	MA	2008	12	Heath town	1	1	$57,420.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	1	1	$57,420.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	1	1	$57,420.00	$57,420.00	1	1	$57,420.00	$57,420.00
Heath	Franklin	MA	2009	12	Heath town	1	1	$217,920.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	1	1	$217,920.00	0	0	$0.00	0	0	$0.00	0	0	$0.00								
Heath	Franklin	MA	2010	12	Heath town	1	1	$258,000.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	1	1	$258,000.00	0	0	$0.00	0	0	$0.00	0	0	$0.00								
Heath	Franklin	MA	2011	12	Heath town	3	3	$683,200.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	3	3	$683,200.00	0	0	$0.00	0	0	$0.00	0	0	$0.00								
Leverett	Franklin	MA	2000	12	Leverett town	7	7	$1,265,346.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	7	7	$1,265,346.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	7	7	$1,265,346.00	$180,763.71	7	7	$1,265,346.00	$180,763.71
Leverett	Franklin	MA	2001	12	Leverett town	9	9	$1,324,856.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	9	9	$1,324,856.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	9	9	$1,324,856.00	$147,206.22	9	9	$1,324,856.00	$147,206.22
Leverett	Franklin	MA	2002	12	Leverett town	12	12	$1,936,360.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	12	12	$1,936,360.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	12	12	$1,936,360.00	$161,363.33	12	12	$1,936,360.00	$161,363.33
Leverett	Franklin	MA	2003	12	Leverett town	9	9	$1,668,185.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	9	9	$1,668,185.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	9	9	$1,668,185.00	$185,353.89	9	9	$1,668,185.00	$185,353.89
Leverett	Franklin	MA	2004	12	Leverett town	6	6	$2,152,068.00	1	2	$237,760.00	0	0	$0.00	0	0	$0.00	6	6	$2,152,068.00	1	2	$237,760.00	0	0	$0.00	0	0	$0.00	7	8	$2,389,828.00	$298,728.50	7	8	$2,389,828.00	$298,728.50
Leverett	Franklin	MA	2005	12	Leverett town	9	9	$2,327,660.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	9	9	$2,327,660.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	9	9	$2,327,660.00	$258,628.89	9	9	$2,327,660.00	$258,628.89
Leverett	Franklin	MA	2006	12	Leverett town	9	9	$1,917,400.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	9	9	$1,917,400.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	9	9	$1,917,400.00	$213,044.44	9	9	$1,917,400.00	$213,044.44
Leverett	Franklin	MA	2007	12	Leverett town	6	6	$1,335,410.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	6	6	$1,335,410.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	6	6	$1,335,410.00	$222,568.33	6	6	$1,335,410.00	$222,568.33
Leverett	Franklin	MA	2008	12	Leverett town	7	7	$2,475,880.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	7	7	$2,475,880.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	7	7	$2,475,880.00	$353,697.14	7	7	$2,475,880.00	$353,697.14
Leverett	Franklin	MA	2009	12	Leverett town	4	4	$1,996,650.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	4	4	$1,996,650.00	0	0	$0.00	0	0	$0.00	0	0	$0.00								
Leverett	Franklin	MA	2010	12	Leverett town	4	4	$1,557,990.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	4	4	$1,557,990.00	0	0	$0.00	0	0	$0.00	0	0	$0.00								
Leverett	Franklin	MA	2011	12	Leverett town	2	2	$780,780.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	2	2	$780,780.00	0	0	$0.00	0	0	$0.00	0	0	$0.00								
Leyden	Franklin	MA	2000	12	Leyden town	4	4	$572,680.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	4	4	$572,680.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	4	4	$572,680.00	$143,170.00	4	4	$572,680.00	$143,170.00
Leyden	Franklin	MA	2001	12	Leyden town	6	6	$722,301.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	6	6	$722,301.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	6	6	$722,301.00	$120,383.50	6	6	$722,301.00	$120,383.50
Leyden	Franklin	MA	2002	12	Leyden town	3	3	$413,310.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	3	3	$413,310.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	3	3	$413,310.00	$137,770.00	3	3	$413,310.00	$137,770.00
Leyden	Franklin	MA	2003	12	Leyden town	6	6	$1,186,697.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	6	6	$1,186,697.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	6	6	$1,186,697.00	$197,782.83	6	6	$1,186,697.00	$197,782.83
Leyden	Franklin	MA	2004	12	Leyden town	5	5	$1,001,675.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	5	5	$1,001,675.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	5	5	$1,001,675.00	$200,335.00	5	5	$1,001,675.00	$200,335.00
Leyden	Franklin	MA	2005	12	Leyden town	1	1	$174,130.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	1	1	$174,130.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	1	1	$174,130.00	$174,130.00	1	1	$174,130.00	$174,130.00
Leyden	Franklin	MA	2006	12	Leyden town	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00		0	0	$0.00	
Leyden	Franklin	MA	2007	12	Leyden town	4	4	$654,740.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	4	4	$654,740.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	4	4	$654,740.00	$163,685.00	4	4	$654,740.00	$163,685.00
Leyden	Franklin	MA	2008	12	Leyden town	4	4	$1,770,850.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	4	4	$1,770,850.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	4	4	$1,770,850.00	$442,712.50	4	4	$1,770,850.00	$442,712.50
Leyden	Franklin	MA	2009	12	Leyden town	3	3	$865,530.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	3	3	$865,530.00	0	0	$0.00	0	0	$0.00	0	0	$0.00								
Leyden	Franklin	MA	2010	12	Leyden town	3	3	$975,300.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	3	3	$975,300.00	0	0	$0.00	0	0	$0.00	0	0	$0.00								
Leyden	Franklin	MA	2011	12	Leyden town	2	2	$684,060.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	2	2	$684,060.00	0	0	$0.00	0	0	$0.00	0	0	$0.00								
Monroe	Franklin	MA	2000	12	Monroe town	2	2	$222,640.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	2	2	$222,640.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	2	2	$222,640.00	$111,320.00	2	2	$222,640.00	$111,320.00
Monroe	Franklin	MA	2001	12	Monroe town	1	1	$82,950.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	1	1	$82,950.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	1	1	$82,950.00	$82,950.00	1	1	$82,950.00	$82,950.00
Monroe	Franklin	MA	2002	12	Monroe town	1	1	$94,640.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	1	1	$94,640.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	1	1	$94,640.00	$94,640.00	1	1	$94,640.00	$94,640.00
Monroe	Franklin	MA	2003	12	Monroe town	1	1	$80,320.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	1	1	$80,320.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	1	1	$80,320.00	$80,320.00	1	1	$80,320.00	$80,320.00
Monroe	Franklin	MA	2004	6	Monroe town	2	2	$160,640.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	2	2	$160,640.00	$80,320.00	0	0	$0.00	
Monroe	Franklin	MA	2005	12	Monroe town	2	2	$160,640.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	2	2	$160,640.00	$80,320.00	0	0	$0.00	
Monroe	Franklin	MA	2006	0	Monroe town	1	1	$80,320.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	1	1	$80,320.00	$80,320.00	0	0	$0.00	
Monroe	Franklin	MA	2007	12	Monroe town	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00		0	0	$0.00	
Monroe	Franklin	MA	2008	0	Monroe town	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00		0	0	$0.00	
Monroe	Franklin	MA	2009	0	Monroe town	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00								
Monroe	Franklin	MA	2010	12	Monroe town	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00								
Monroe	Franklin	MA	2011	12	Monroe town	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00								
Montague	Franklin	MA	2000	12	Montague town	15	15	$1,928,958.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	15	15	$1,928,958.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	15	15	$1,928,958.00	$128,597.20	15	15	$1,928,958.00	$128,597.20
Montague	Franklin	MA	2001	12	Montague town	13	13	$1,710,544.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	13	13	$1,710,544.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	13	13	$1,710,544.00	$131,580.31	13	13	$1,710,544.00	$131,580.31
Montague	Franklin	MA	2002	12	Montague town	17	17	$2,108,692.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	17	17	$2,108,692.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	17	17	$2,108,692.00	$124,040.71	17	17	$2,108,692.00	$124,040.71
Montague	Franklin	MA	2003	0	Montague town	18	18	$2,232,733.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	18	18	$2,232,733.00	$124,040.72	0	0	$0.00	
Montague	Franklin	MA	2004	12	Montague town	11	11	$1,942,195.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	11	11	$1,942,195.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	11	11	$1,942,195.00	$176,563.18	11	11	$1,942,195.00	$176,563.18
Montague	Franklin	MA	2005	12	Montague town	19	19	$3,040,613.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	19	19	$3,040,613.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	19	19	$3,040,613.00	$160,032.26	19	19	$3,040,613.00	$160,032.26
Montague	Franklin	MA	2006	12	Montague town	11	11	$1,919,802.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	11	11	$1,919,802.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	11	11	$1,919,802.00	$174,527.45	11	11	$1,919,802.00	$174,527.45
Montague	Franklin	MA	2007	12	Montague town	8	8	$1,117,140.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	8	8	$1,117,140.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	8	8	$1,117,140.00	$139,642.50	8	8	$1,117,140.00	$139,642.50
Montague	Franklin	MA	2008	12	Montague town	5	5	$827,555.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	5	5	$827,555.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	5	5	$827,555.00	$165,511.00	5	5	$827,555.00	$165,511.00
Montague	Franklin	MA	2009	12	Montague town	4	4	$600,000.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	4	4	$600,000.00	0	0	$0.00	0	0	$0.00	0	0	$0.00								
Montague	Franklin	MA	2010	12	Montague town	4	4	$565,000.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	4	4	$565,000.00	0	0	$0.00	0	0	$0.00	0	0	$0.00								
Montague	Franklin	MA	2011	12	Montague town	1	1	$150,000.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	1	1	$150,000.00	0	0	$0.00	0	0	$0.00	0	0	$0.00								
N/A	Franklin	MA	2000		Franklin County	201	201	$25,168,404.00	3	6	$324,920.00	0	0	$0.00	0	0	$0.00	151	151	$21,106,041.00	3	6	$324,920.00	0	0	$0.00	0	0	$0.00	204	207	$25,493,324.00	$123,156.15	154	157	$21,430,961.00	$136,502.94
N/A	Franklin	MA	2001		Franklin County	192	192	$22,095,037.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	137	137	$17,607,015.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	192	192	$22,095,037.00	$115,078.32	137	137	$17,607,015.00	$128,518.36
N/A	Franklin	MA	2002		Franklin County	235	235	$26,198,155.00	3	6	$476,240.00	0	0	$0.00	0	0	$0.00	174	174	$21,456,724.00	3	6	$476,240.00	0	0	$0.00	0	0	$0.00	238	241	$26,674,395.00	$110,682.14	177	180	$21,932,964.00	$121,849.80
N/A	Franklin	MA	2003		Franklin County	238	238	$33,238,034.00	3	6	$397,940.00	0	0	$0.00	0	0	$0.00	158	158	$25,911,902.00	3	6	$397,940.00	0	0	$0.00	0	0	$0.00	241	244	$33,635,974.00	$137,852.35	161	164	$26,309,842.00	$160,425.87
N/A	Franklin	MA	2004		Franklin County	243	243	$37,258,506.00	11	22	$2,218,130.00	0	0	$0.00	0	0	$0.00	185	185	$32,838,354.00	11	22	$2,218,130.00	0	0	$0.00	0	0	$0.00	254	265	$39,476,636.00	$148,968.44	196	207	$35,056,484.00	$169,355.00
N/A	Franklin	MA	2005		Franklin County	235	235	$35,486,624.00	6	12	$1,174,463.00	1	4	$453,600.00	0	0	$0.00	109	109	$22,063,403.00	1	2	$314,820.00	1	4	$453,600.00	0	0	$0.00	242	251	$37,114,687.00	$147,867.28	111	115	$22,831,823.00	$198,537.59
N/A	Franklin	MA	2006		Franklin County	194	194	$32,439,878.00	8	16	$1,679,149.00	0	0	$0.00	0	0	$0.00	143	143	$27,666,679.00	8	16	$1,679,149.00	0	0	$0.00	0	0	$0.00	202	210	$34,119,027.00	$162,471.56	151	159	$29,345,828.00	$184,564.96
N/A	Franklin	MA	2007		Franklin County	137	137	$23,520,607.00	3	6	$642,491.00	0	0	$0.00	0	0	$0.00	101	101	$20,124,208.00	3	6	$642,491.00	0	0	$0.00	0	0	$0.00	140	143	$24,163,098.00	$168,972.71	104	107	$20,766,699.00	$194,081.30
N/A	Franklin	MA	2008		Franklin County	95	95	$18,164,148.00	1	2	$236,246.00	0	0	$0.00	0	0	$0.00	57	57	$13,293,334.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	96	97	$18,400,394.00	$189,694.78	57	57	$13,293,334.00	$233,216.39
N/A	Franklin	MA	2009		Franklin County	55	55	$13,340,844.00	4	8	$1,079,043.00	0	0	$0.00	0	0	$0.00	47	47	$12,281,375.00	4	8	$1,079,043.00	0	0	$0.00	0	0	$0.00								
N/A	Franklin	MA	2010		Franklin County	58	58	$11,455,431.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	46	46	$9,425,633.00	0	0	$0.00	0	0	$0.00	0	0	$0.00								
N/A	Franklin	MA	2011		Franklin County	49	49	$12,344,855.00	5	10	$540,031.00	0	0	$0.00	0	0	$0.00	38	38	$10,183,769.00	5	10	$540,031.00	0	0	$0.00	0	0	$0.00								
New Salem	Franklin	MA	2000	0	New Salem town	7	7	$824,244.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	7	7	$824,244.00	$117,749.14	0	0	$0.00	
New Salem	Franklin	MA	2001	0	New Salem town	8	8	$941,993.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	8	8	$941,993.00	$117,749.13	0	0	$0.00	
New Salem	Franklin	MA	2002	0	New Salem town	9	9	$1,059,742.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	9	9	$1,059,742.00	$117,749.11	0	0	$0.00	
New Salem	Franklin	MA	2003	0	New Salem town	9	9	$1,059,742.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	9	9	$1,059,742.00	$117,749.11	0	0	$0.00	
New Salem	Franklin	MA	2004	12	New Salem town	3	3	$416,262.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	3	3	$416,262.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	3	3	$416,262.00	$138,754.00	3	3	$416,262.00	$138,754.00
New Salem	Franklin	MA	2005	0	New Salem town	1	1	$138,754.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	1	1	$138,754.00	$138,754.00	0	0	$0.00	
New Salem	Franklin	MA	2006	12	New Salem town	9	9	$1,575,920.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	9	9	$1,575,920.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	9	9	$1,575,920.00	$175,102.22	9	9	$1,575,920.00	$175,102.22
New Salem	Franklin	MA	2007	12	New Salem town	2	2	$250,000.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	2	2	$250,000.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	2	2	$250,000.00	$125,000.00	2	2	$250,000.00	$125,000.00
New Salem	Franklin	MA	2008	12	New Salem town	1	1	$230,000.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	1	1	$230,000.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	1	1	$230,000.00	$230,000.00	1	1	$230,000.00	$230,000.00
New Salem	Franklin	MA	2009	0	New Salem town	2	2	$460,000.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00								
New Salem	Franklin	MA	2010	0	New Salem town	2	2	$460,000.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00								
New Salem	Franklin	MA	2011	0	New Salem town	4	4	$920,000.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00								
Northfield	Franklin	MA	2000	0	Northfield town	25	25	$1,601,308.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	25	25	$1,601,308.00	$64,052.32	0	0	$0.00	
Northfield	Franklin	MA	2001	0	Northfield town	28	28	$1,793,465.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	28	28	$1,793,465.00	$64,052.32	0	0	$0.00	
Northfield	Franklin	MA	2002	0	Northfield town	31	31	$1,985,622.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	31	31	$1,985,622.00	$64,052.32	0	0	$0.00	
Northfield	Franklin	MA	2003	0	Northfield town	33	33	$2,113,727.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	33	33	$2,113,727.00	$64,052.33	0	0	$0.00	
Northfield	Franklin	MA	2004	0	Northfield town	35	35	$2,241,832.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	35	35	$2,241,832.00	$64,052.34	0	0	$0.00	
Northfield	Franklin	MA	2005	0	Northfield town	35	35	$2,241,832.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	35	35	$2,241,832.00	$64,052.34	0	0	$0.00	
Northfield	Franklin	MA	2006	0	Northfield town	31	31	$1,985,623.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	31	31	$1,985,623.00	$64,052.35	0	0	$0.00	
Northfield	Franklin	MA	2007	0	Northfield town	26	26	$1,665,361.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	26	26	$1,665,361.00	$64,052.35	0	0	$0.00	
Northfield	Franklin	MA	2008	0	Northfield town	19	19	$1,216,995.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	19	19	$1,216,995.00	$64,052.37	0	0	$0.00	
Northfield	Franklin	MA	2009	12	Northfield town	2	2	$571,440.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	2	2	$571,440.00	0	0	$0.00	0	0	$0.00	0	0	$0.00								
Northfield	Franklin	MA	2010	0	Northfield town	2	2	$571,440.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00								
Northfield	Franklin	MA	2011	0	Northfield town	2	2	$571,440.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00								
