,Municipal,County,State,Region,Five_Year_Range,Total_Pop,Pov_Pop,Percent_Pov,Margin_Error_Percent
1340,Wenham,Essex County,MA,Wenham,2008-2012,3571,163,4.6,2
1591,Wenham,Essex County,MA,Wenham,2009-2013,3554,134,3.8,2.1
1958,Wenham,Essex County,MA,Wenham,2010-2014,3573,133,3.7,2.4
2325,Wenham,Essex County,MA,Wenham,2011-2015,3567,96,2.7,1.9
2692,Wenham,Essex County,MA,Wenham,2012-2016,3595,95,2.6,2.2
3059,Wenham,Essex County,MA,Wenham,2013-2017,3632,60,1.7,1.1
1341,West Boylston,Worcester County,MA,West Boylston,2005-2009,6092,126,2.1,1.7
1342,West Boylston,Worcester County,MA,West Boylston,2006-2010,5615,88,1.6,1.4
1343,West Boylston,Worcester County,MA,West Boylston,2007-2011,5753,208,3.6,1.8
1344,West Boylston,Worcester County,MA,West Boylston,2008-2012,5766,234,4.1,1.9
1831,West Boylston,Worcester County,MA,West Boylston,2009-2013,5963,293,4.9,1.9
2198,West Boylston,Worcester County,MA,West Boylston,2010-2014,5718,306,5.4,2
2565,West Boylston,Worcester County,MA,West Boylston,2011-2015,5502,465,8.5,3.4
2932,West Boylston,Worcester County,MA,West Boylston,2012-2016,5150,389,7.6,3.6
3299,West Boylston,Worcester County,MA,West Boylston,2013-2017,5210,430,8.3,3.6
1345,West Bridgewater,Plymouth County,MA,West Bridgewater,2005-2009,6538,297,4.5,2.7
1346,West Bridgewater,Plymouth County,MA,West Bridgewater,2006-2010,6642,384,5.8,3.2
1347,West Bridgewater,Plymouth County,MA,West Bridgewater,2007-2011,6705,263,3.9,2
1348,West Bridgewater,Plymouth County,MA,West Bridgewater,2008-2012,6700,354,5.3,2.3
1770,West Bridgewater,Plymouth County,MA,West Bridgewater,2009-2013,6720,262,3.9,2.1
2137,West Bridgewater,Plymouth County,MA,West Bridgewater,2010-2014,6761,275,4.1,2
2504,West Bridgewater,Plymouth County,MA,West Bridgewater,2011-2015,6838,315,4.6,2.2
2871,West Bridgewater,Plymouth County,MA,West Bridgewater,2012-2016,6857,321,4.7,2.2
3238,West Bridgewater,Plymouth County,MA,West Bridgewater,2013-2017,6926,250,3.6,2
1349,West Brookfield,Worcester County,MA,West Brookfield,2005-2009,3689,271,7.3,3.7
1350,West Brookfield,Worcester County,MA,West Brookfield,2006-2010,3594,305,8.5,4.7
1351,West Brookfield,Worcester County,MA,West Brookfield,2007-2011,3547,296,8.3,4.2
1352,West Brookfield,Worcester County,MA,West Brookfield,2008-2012,3544,185,5.2,3
1832,West Brookfield,Worcester County,MA,West Brookfield,2009-2013,3557,263,7.4,3.6
2199,West Brookfield,Worcester County,MA,West Brookfield,2010-2014,3585,257,7.2,4.4
2566,West Brookfield,Worcester County,MA,West Brookfield,2011-2015,3599,195,5.4,2.5
2933,West Brookfield,Worcester County,MA,West Brookfield,2012-2016,3601,181,5,2.6
3300,West Brookfield,Worcester County,MA,West Brookfield,2013-2017,3608,234,6.5,2.8
1353,West Newbury,Essex County,MA,West Newbury,2005-2009,4295,89,2.1,1.6
1354,West Newbury,Essex County,MA,West Newbury,2006-2010,4189,138,3.3,3.1
1355,West Newbury,Essex County,MA,West Newbury,2007-2011,4222,338,8,6.8
1356,West Newbury,Essex County,MA,West Newbury,2008-2012,4263,311,7.3,7.4
1592,West Newbury,Essex County,MA,West Newbury,2009-2013,4305,259,6,6.3
1959,West Newbury,Essex County,MA,West Newbury,2010-2014,4370,371,8.5,5.1
2326,West Newbury,Essex County,MA,West Newbury,2011-2015,4425,320,7.2,5.4
2693,West Newbury,Essex County,MA,West Newbury,2012-2016,4482,208,4.6,3.4
3060,West Newbury,Essex County,MA,West Newbury,2013-2017,4543,258,5.7,3.9
1357,West Springfield,Hampden County,MA,West Springfield,2005-2009,27934,3209,11.5,2.3
1358,West Springfield,Hampden County,MA,West Springfield,2006-2010,27929,3414,12.2,2.6
1359,West Springfield,Hampden County,MA,West Springfield,2007-2011,27898,3157,11.3,2.5
1360,West Springfield,Hampden County,MA,West Springfield,2008-2012,28033,3506,12.5,3.1
1640,West Springfield,Hampden County,MA,West Springfield,2009-2013,28182,3475,12.3,2.7
2007,West Springfield,Hampden County,MA,West Springfield,2010-2014,28274,3116,11,2.5
2374,West Springfield,Hampden County,MA,West Springfield,2011-2015,28327,3099,10.9,2.5
2741,West Springfield,Hampden County,MA,West Springfield,2012-2016,28357,3733,13.2,3.1
3108,West Springfield,Hampden County,MA,West Springfield,2013-2017,28494,3453,12.1,2.7
1361,West Stockbridge,Berkshire County,MA,West Stockbridge,2005-2009,1466,76,5.2,2.3
1362,West Stockbridge,Berkshire County,MA,West Stockbridge,2006-2010,1511,69,4.6,2.1
1363,West Stockbridge,Berkshire County,MA,West Stockbridge,2007-2011,1558,90,5.8,3.1
1364,West Stockbridge,Berkshire County,MA,West Stockbridge,2008-2012,1539,82,5.3,2.6
1529,West Stockbridge,Berkshire County,MA,West Stockbridge,2009-2013,1372,61,4.4,2.4
1896,West Stockbridge,Berkshire County,MA,West Stockbridge,2010-2014,1340,84,6.3,3.2
2263,West Stockbridge,Berkshire County,MA,West Stockbridge,2011-2015,1194,65,5.4,3.2
2630,West Stockbridge,Berkshire County,MA,West Stockbridge,2012-2016,1192,55,4.6,3.3
2997,West Stockbridge,Berkshire County,MA,West Stockbridge,2013-2017,1092,76,7,4
1365,West Tisbury,Dukes County,MA,West Tisbury,2005-2009,2313,105,4.5,3.5
1366,West Tisbury,Dukes County,MA,West Tisbury,2006-2010,2305,226,9.8,5.6
1367,West Tisbury,Dukes County,MA,West Tisbury,2007-2011,2498,330,13.2,7
1368,West Tisbury,Dukes County,MA,West Tisbury,2008-2012,2591,299,11.5,7.4
1558,West Tisbury,Dukes County,MA,West Tisbury,2009-2013,2606,254,9.7,6.5
1925,West Tisbury,Dukes County,MA,West Tisbury,2010-2014,2700,218,8.1,5.6
2292,West Tisbury,Dukes County,MA,West Tisbury,2011-2015,2532,117,4.6,4.4
2659,West Tisbury,Dukes County,MA,West Tisbury,2012-2016,2273,29,1.3,1.9
3026,West Tisbury,Dukes County,MA,West Tisbury,2013-2017,2384,89,3.7,3.3
1369,Westborough,Worcester County,MA,Westborough,2005-2009,18037,782,4.3,2
1370,Westborough,Worcester County,MA,Westborough,2006-2010,17937,655,3.7,1.7
1371,Westborough,Worcester County,MA,Westborough,2007-2011,17842,338,1.9,0.9
1372,Westborough,Worcester County,MA,Westborough,2008-2012,17938,562,3.1,1.8
1830,Westborough,Worcester County,MA,Westborough,2009-2013,17993,713,4,1.9
2197,Westborough,Worcester County,MA,Westborough,2010-2014,18117,805,4.4,2.4
2564,Westborough,Worcester County,MA,Westborough,2011-2015,18266,781,4.3,1.3
2931,Westborough,Worcester County,MA,Westborough,2012-2016,18360,857,4.7,1.5
3298,Westborough,Worcester County,MA,Westborough,2013-2017,18493,942,5.1,1.6
1373,Westfield,Hampden County,MA,Westfield,2005-2009,38538,4611,12,2.2
1374,Westfield,Hampden County,MA,Westfield,2006-2010,38369,4543,11.8,2.1
1375,Westfield,Hampden County,MA,Westfield,2007-2011,38015,3411,9,1.5
1376,Westfield,Hampden County,MA,Westfield,2008-2012,38205,3343,8.8,1.8
1639,Westfield,Hampden County,MA,Westfield,2009-2013,38200,3658,9.6,1.8
2006,Westfield,Hampden County,MA,Westfield,2010-2014,38235,4157,10.9,2.2
2373,Westfield,Hampden County,MA,Westfield,2011-2015,38343,3634,9.5,2.1
2740,Westfield,Hampden County,MA,Westfield,2012-2016,38105,3655,9.6,1.8
3107,Westfield,Hampden County,MA,Westfield,2013-2017,38114,3225,8.5,1.5
1377,Westford,Middlesex County,MA,Westford,2005-2009,21717,248,1.1,0.6
1378,Westford,Middlesex County,MA,Westford,2006-2010,21300,242,1.1,0.6
1379,Westford,Middlesex County,MA,Westford,2007-2011,21619,291,1.3,0.6
1380,Westford,Middlesex County,MA,Westford,2008-2012,22017,358,1.6,0.8
1711,Westford,Middlesex County,MA,Westford,2009-2013,22349,411,1.8,0.8
2078,Westford,Middlesex County,MA,Westford,2010-2014,22771,625,2.7,1.1
2445,Westford,Middlesex County,MA,Westford,2011-2015,23167,697,3,1
2812,Westford,Middlesex County,MA,Westford,2012-2016,23789,586,2.5,1
3179,Westford,Middlesex County,MA,Westford,2013-2017,24024,552,2.3,0.8
1381,Westhampton,Hampshire County,MA,Westhampton,2005-2009,1815,66,3.6,2
1382,Westhampton,Hampshire County,MA,Westhampton,2006-2010,1577,82,5.2,2.3
1383,Westhampton,Hampshire County,MA,Westhampton,2007-2011,1582,69,4.4,1.9
1384,Westhampton,Hampshire County,MA,Westhampton,2008-2012,1583,77,4.9,2.1
1659,Westhampton,Hampshire County,MA,Westhampton,2009-2013,1561,69,4.4,2.5
2026,Westhampton,Hampshire County,MA,Westhampton,2010-2014,1580,82,5.2,2.7
2393,Westhampton,Hampshire County,MA,Westhampton,2011-2015,1718,42,2.4,1.2
2760,Westhampton,Hampshire County,MA,Westhampton,2012-2016,1825,77,4.2,2.1
3127,Westhampton,Hampshire County,MA,Westhampton,2013-2017,1814,68,3.7,1.9
1385,Westminster,Worcester County,MA,Westminster,2005-2009,7363,313,4.3,2.4
1386,Westminster,Worcester County,MA,Westminster,2006-2010,7079,317,4.5,2.5
1387,Westminster,Worcester County,MA,Westminster,2007-2011,7123,269,3.8,2.8
1388,Westminster,Worcester County,MA,Westminster,2008-2012,7225,368,5.1,3
1833,Westminster,Worcester County,MA,Westminster,2009-2013,7249,321,4.4,2.8
2200,Westminster,Worcester County,MA,Westminster,2010-2014,7276,212,2.9,1.7
2567,Westminster,Worcester County,MA,Westminster,2011-2015,7368,252,3.4,1.7
2934,Westminster,Worcester County,MA,Westminster,2012-2016,7451,210,2.8,1.9
3301,Westminster,Worcester County,MA,Westminster,2013-2017,7532,117,1.6,1.2
1389,Weston,Middlesex County,MA,Weston,2005-2009,11262,533,4.7,1.8
1390,Weston,Middlesex County,MA,Weston,2006-2010,10562,433,4.1,2
1391,Weston,Middlesex County,MA,Weston,2007-2011,10531,277,2.6,1.3
1392,Weston,Middlesex County,MA,Weston,2008-2012,10731,297,2.8,1.1
1712,Weston,Middlesex County,MA,Weston,2009-2013,10835,258,2.4,1
2079,Weston,Middlesex County,MA,Weston,2010-2014,10972,317,2.9,1.1
2446,Weston,Middlesex County,MA,Weston,2011-2015,11141,341,3.1,1.2
2813,Weston,Middlesex County,MA,Weston,2012-2016,11205,589,5.3,2.4
3180,Weston,Middlesex County,MA,Weston,2013-2017,11277,575,5.1,2.2
1393,Westport,Bristol County,MA,Westport,2005-2009,15239,716,4.7,1.4
1394,Westport,Bristol County,MA,Westport,2006-2010,15248,710,4.7,1.4
1395,Westport,Bristol County,MA,Westport,2007-2011,15312,642,4.2,1.2
1396,Westport,Bristol County,MA,Westport,2008-2012,15430,612,4,1.3
1551,Westport,Bristol County,MA,Westport,2009-2013,15530,523,3.4,1.1
1918,Westport,Bristol County,MA,Westport,2010-2014,15622,524,3.4,1.3
2285,Westport,Bristol County,MA,Westport,2011-2015,15619,654,4.2,1.2
2652,Westport,Bristol County,MA,Westport,2012-2016,15649,753,4.8,1.6
3019,Westport,Bristol County,MA,Westport,2013-2017,15688,708,4.5,1.5
1397,Westwood,Norfolk County,MA,Westwood,2005-2009,13973,385,2.8,1.2
1398,Westwood,Norfolk County,MA,Westwood,2006-2010,14359,562,3.9,1.5
1399,Westwood,Norfolk County,MA,Westwood,2007-2011,14458,483,3.3,1.3
1400,Westwood,Norfolk County,MA,Westwood,2008-2012,14584,476,3.3,1.3
1742,Westwood,Norfolk County,MA,Westwood,2009-2013,14685,325,2.2,0.8
2109,Westwood,Norfolk County,MA,Westwood,2010-2014,14782,411,2.8,1
2476,Westwood,Norfolk County,MA,Westwood,2011-2015,15069,247,1.6,0.9
2843,Westwood,Norfolk County,MA,Westwood,2012-2016,15339,277,1.8,0.9
3210,Westwood,Norfolk County,MA,Westwood,2013-2017,15572,289,1.9,1.1
1401,Weymouth,Norfolk County,MA,Weymouth,2005-2009,53007,3550,6.7,1.2
1402,Weymouth,Norfolk County,MA,Weymouth,2006-2010,52882,3688,7,1.1
1403,Weymouth,Norfolk County,MA,Weymouth,2007-2011,53067,3945,7.4,1.2
1404,Weymouth,Norfolk County,MA,Weymouth,2008-2012,53439,3918,7.3,1.5
1743,Weymouth,Norfolk County,MA,Weymouth,2009-2013,53881,4076,7.6,1.5
2110,Weymouth,Norfolk County,MA,Weymouth,2010-2014,54314,3560,6.6,1.3
2477,Weymouth,Norfolk County,MA,Weymouth,2011-2015,54815,3756,6.9,1
2844,Weymouth,Norfolk County,MA,Weymouth,2012-2016,55132,4202,7.6,1.3
3211,Weymouth,Norfolk County,MA,Weymouth,2013-2017,55432,3641,6.6,1.3
1405,Whately,Franklin County,MA,Whately,2005-2009,1588,56,3.5,2.8
1406,Whately,Franklin County,MA,Whately,2006-2010,1566,66,4.2,3.3
1407,Whately,Franklin County,MA,Whately,2007-2011,1529,54,3.5,2.9
1408,Whately,Franklin County,MA,Whately,2008-2012,1562,47,3,2.8
1618,Whately,Franklin County,MA,Whately,2009-2013,1366,66,4.8,3.8
1985,Whately,Franklin County,MA,Whately,2010-2014,1381,44,3.2,2.2
2352,Whately,Franklin County,MA,Whately,2011-2015,1388,50,3.6,2.4
2719,Whately,Franklin County,MA,Whately,2012-2016,1354,66,4.9,2.6
3086,Whately,Franklin County,MA,Whately,2013-2017,1337,101,7.6,3.9
1409,Whitman,Plymouth County,MA,Whitman,2005-2009,14042,773,5.5,1.8
1410,Whitman,Plymouth County,MA,Whitman,2006-2010,14316,921,6.4,2.2
1411,Whitman,Plymouth County,MA,Whitman,2007-2011,14363,930,6.5,2.5
1412,Whitman,Plymouth County,MA,Whitman,2008-2012,14463,999,6.9,2.3
1771,Whitman,Plymouth County,MA,Whitman,2009-2013,14558,1127,7.7,2.1
2138,Whitman,Plymouth County,MA,Whitman,2010-2014,14639,891,6.1,1.6
2505,Whitman,Plymouth County,MA,Whitman,2011-2015,14714,996,6.8,2
2872,Whitman,Plymouth County,MA,Whitman,2012-2016,14757,1061,7.2,2.4
3239,Whitman,Plymouth County,MA,Whitman,2013-2017,14857,1019,6.9,2.3
1413,Wilbraham,Hampden County,MA,Wilbraham,2005-2009,13984,548,3.9,1.8
1414,Wilbraham,Hampden County,MA,Wilbraham,2006-2010,13868,431,3.1,1.2
1415,Wilbraham,Hampden County,MA,Wilbraham,2007-2011,13929,571,4.1,1.6
1416,Wilbraham,Hampden County,MA,Wilbraham,2008-2012,13991,427,3.1,1.1
1641,Wilbraham,Hampden County,MA,Wilbraham,2009-2013,14034,671,4.8,1.6
2008,Wilbraham,Hampden County,MA,Wilbraham,2010-2014,14086,681,4.8,1.5
2375,Wilbraham,Hampden County,MA,Wilbraham,2011-2015,14174,579,4.1,1.3
2742,Wilbraham,Hampden County,MA,Wilbraham,2012-2016,14237,547,3.8,1.3
3109,Wilbraham,Hampden County,MA,Wilbraham,2013-2017,14208,573,4,1.3
1417,Williamsburg,Hampshire County,MA,Williamsburg,2005-2009,2477,112,4.5,2.3
1418,Williamsburg,Hampshire County,MA,Williamsburg,2006-2010,2633,177,6.7,2.9
1419,Williamsburg,Hampshire County,MA,Williamsburg,2007-2011,2543,198,7.8,2.9
1420,Williamsburg,Hampshire County,MA,Williamsburg,2008-2012,2631,192,7.3,2.8
1660,Williamsburg,Hampshire County,MA,Williamsburg,2009-2013,2655,191,7.2,2.7
2027,Williamsburg,Hampshire County,MA,Williamsburg,2010-2014,2583,263,10.2,4.5
2394,Williamsburg,Hampshire County,MA,Williamsburg,2011-2015,2459,234,9.5,4.4
2761,Williamsburg,Hampshire County,MA,Williamsburg,2012-2016,2448,270,11,5.7
3128,Williamsburg,Hampshire County,MA,Williamsburg,2013-2017,2481,268,10.8,6.3
1421,Williamstown,Berkshire County,MA,Williamstown,2005-2009,6481,729,11.2,5.9
1422,Williamstown,Berkshire County,MA,Williamstown,2006-2010,6356,747,11.8,5.8
1423,Williamstown,Berkshire County,MA,Williamstown,2007-2011,6406,453,7.1,2.5
1424,Williamstown,Berkshire County,MA,Williamstown,2008-2012,5995,435,7.3,2.6
1530,Williamstown,Berkshire County,MA,Williamstown,2009-2013,5628,369,6.6,2.1
1897,Williamstown,Berkshire County,MA,Williamstown,2010-2014,5277,356,6.7,1.7
2264,Williamstown,Berkshire County,MA,Williamstown,2011-2015,5018,542,10.8,3.1
2631,Williamstown,Berkshire County,MA,Williamstown,2012-2016,5013,573,11.4,3.7
2998,Williamstown,Berkshire County,MA,Williamstown,2013-2017,5010,576,11.5,3.7
1425,Wilmington,Middlesex County,MA,Wilmington,2005-2009,21718,568,2.6,1.2
1426,Wilmington,Middlesex County,MA,Wilmington,2006-2010,21717,467,2.2,1.2
1427,Wilmington,Middlesex County,MA,Wilmington,2007-2011,21830,385,1.8,1
1428,Wilmington,Middlesex County,MA,Wilmington,2008-2012,22100,606,2.7,1.6
1713,Wilmington,Middlesex County,MA,Wilmington,2009-2013,22359,530,2.4,1.1
2080,Wilmington,Middlesex County,MA,Wilmington,2010-2014,22597,503,2.2,1.1
2447,Wilmington,Middlesex County,MA,Wilmington,2011-2015,22841,691,3,1.2
2814,Wilmington,Middlesex County,MA,Wilmington,2012-2016,23024,663,2.9,1.2
3181,Wilmington,Middlesex County,MA,Wilmington,2013-2017,23227,684,2.9,0.9
1429,Winchendon,Worcester County,MA,Winchendon,2005-2009,10163,741,7.3,2.6
1430,Winchendon,Worcester County,MA,Winchendon,2006-2010,10074,984,9.8,3.7
1431,Winchendon,Worcester County,MA,Winchendon,2007-2011,10056,933,9.3,3.6
1432,Winchendon,Worcester County,MA,Winchendon,2008-2012,10249,806,7.9,3.2
1834,Winchendon,Worcester County,MA,Winchendon,2009-2013,10300,1048,10.2,3.7
2201,Winchendon,Worcester County,MA,Winchendon,2010-2014,10370,1255,12.1,4.3
2568,Winchendon,Worcester County,MA,Winchendon,2011-2015,10292,890,8.6,3.2
2935,Winchendon,Worcester County,MA,Winchendon,2012-2016,10370,1225,11.8,6.2
3302,Winchendon,Worcester County,MA,Winchendon,2013-2017,10413,1166,11.2,5.2
1433,Winchester,Middlesex County,MA,Winchester,2005-2009,20734,567,2.7,0.9
1434,Winchester,Middlesex County,MA,Winchester,2006-2010,20681,524,2.5,1
1435,Winchester,Middlesex County,MA,Winchester,2007-2011,20983,728,3.5,1.6
1436,Winchester,Middlesex County,MA,Winchester,2008-2012,21231,829,3.9,1.9
1714,Winchester,Middlesex County,MA,Winchester,2009-2013,21415,719,3.4,1.6
2081,Winchester,Middlesex County,MA,Winchester,2010-2014,21648,651,3,1.5
2448,Winchester,Middlesex County,MA,Winchester,2011-2015,21861,738,3.4,1.7
2815,Winchester,Middlesex County,MA,Winchester,2012-2016,22256,529,2.4,0.9
3182,Winchester,Middlesex County,MA,Winchester,2013-2017,22324,511,2.3,0.8
1437,Windsor,Berkshire County,MA,Windsor,2005-2009,1086,16,1.5,1.3
1438,Windsor,Berkshire County,MA,Windsor,2006-2010,970,23,2.4,2.2
1439,Windsor,Berkshire County,MA,Windsor,2007-2011,902,12,1.3,1.9
1440,Windsor,Berkshire County,MA,Windsor,2008-2012,882,22,2.5,2
1531,Windsor,Berkshire County,MA,Windsor,2009-2013,920,62,6.7,3.8
1898,Windsor,Berkshire County,MA,Windsor,2010-2014,877,53,6,2.7
2265,Windsor,Berkshire County,MA,Windsor,2011-2015,903,43,4.8,2.4
2632,Windsor,Berkshire County,MA,Windsor,2012-2016,925,70,7.6,3.2
2999,Windsor,Berkshire County,MA,Windsor,2013-2017,909,50,5.5,3.2
1441,Winthrop,Suffolk County,MA,Winthrop,2005-2009,18578,1768,9.5,2.6
1442,Winthrop,Suffolk County,MA,Winthrop,2006-2010,17290,1770,10.2,2.7
1443,Winthrop,Suffolk County,MA,Winthrop,2007-2011,17310,1489,8.6,2
1444,Winthrop,Suffolk County,MA,Winthrop,2008-2012,17497,1579,9,2
1775,Winthrop,Suffolk County,MA,Winthrop,2009-2013,17715,1629,9.2,2.3
2142,Winthrop,Suffolk County,MA,Winthrop,2010-2014,17954,1532,8.5,1.8
2509,Winthrop,Suffolk County,MA,Winthrop,2011-2015,17945,1536,8.6,1.9
2876,Winthrop,Suffolk County,MA,Winthrop,2012-2016,18007,1669,9.3,2.3
3243,Winthrop,Suffolk County,MA,Winthrop,2013-2017,18354,1514,8.2,2.4
1445,Woburn,Middlesex County,MA,Woburn,2005-2009,38158,2245,5.9,1.6
1446,Woburn,Middlesex County,MA,Woburn,2006-2010,37279,2182,5.9,1.5
1447,Woburn,Middlesex County,MA,Woburn,2007-2011,37615,2158,5.7,1.2
1448,Woburn,Middlesex County,MA,Woburn,2008-2012,38046,2562,6.7,1.5
1715,Woburn,Middlesex County,MA,Woburn,2009-2013,38317,2394,6.2,1.4
2082,Woburn,Middlesex County,MA,Woburn,2010-2014,38598,2614,6.8,1.6
2449,Woburn,Middlesex County,MA,Woburn,2011-2015,38852,2916,7.5,1.7
2816,Woburn,Middlesex County,MA,Woburn,2012-2016,38978,2791,7.2,1.6
3183,Woburn,Middlesex County,MA,Woburn,2013-2017,39228,2347,6,1.3
1449,Worcester,Worcester County,MA,Worcester,2005-2009,166213,29783,17.9,1.2
1450,Worcester,Worcester County,MA,Worcester,2006-2010,168096,30789,18.3,1.1
1451,Worcester,Worcester County,MA,Worcester,2007-2011,169329,32237,19,1.2
1452,Worcester,Worcester County,MA,Worcester,2008-2012,170467,34302,20.1,1.2
1835,Worcester,Worcester County,MA,Worcester,2009-2013,170988,36635,21.4,1.2
2202,Worcester,Worcester County,MA,Worcester,2010-2014,171864,37852,22,1.3
2569,Worcester,Worcester County,MA,Worcester,2011-2015,172365,38653,22.4,1.1
2936,Worcester,Worcester County,MA,Worcester,2012-2016,172207,38105,22.1,1.2
3303,Worcester,Worcester County,MA,Worcester,2013-2017,172535,37560,21.8,1.1
1457,Worthington,Hampshire County,MA,Worthington,2005-2009,1193,96,8,4.6
1458,Worthington,Hampshire County,MA,Worthington,2006-2010,1164,88,7.6,5.1
1459,Worthington,Hampshire County,MA,Worthington,2007-2011,1169,68,5.8,2.3
1460,Worthington,Hampshire County,MA,Worthington,2008-2012,1186,54,4.6,2.1
