"Municipal","County","State","Year","","","","","operty","","of_Total",""
"Wakefield","Middlesex","MA",2006,3256720099,0,398858821,84018100,27545059,3767142079,86.45,13.55
"Wakefield","Middlesex","MA",2007,3348993618,0,420165752,82348500,24727879,3876235749,86.4,13.6
"Wakefield","Middlesex","MA",2008,3418371473,0,446385529,92019000,27361102,3984137104,85.8,14.2
"Wakefield","Middlesex","MA",2009,3228407693,0,439190966,92325000,41519552,3801443211,84.93,15.07
"Wakefield","Middlesex","MA",2010,3213453608,0,434929359,91946400,44752783,3785082150,84.9,15.1
"Wakefield","Middlesex","MA",2011,3223662519,0,389133383,82355000,131998520,3827149422,84.23,15.77
"Wakefield","Middlesex","MA",2012,3238660039,0,390314263,81848900,127057538,3837880740,84.39,15.61
"Wakefield","Middlesex","MA",2013,3235460354,0,383778848,78447300,136075626,3833762128,84.39,15.61
"Wakefield","Middlesex","MA",2014,3277846020,0,401004932,77403150,142671740,3898925842,84.07,15.93
"Wakefield","Middlesex","MA",2015,3406242654,0,382871274,78644200,144074860,4011832988,84.9,15.1
"Wakefield","Middlesex","MA",2016,3599346780,0,392175181,80268650,134654820,4206445431,85.57,14.43
"Wakefield","Middlesex","MA",2017,3890589685,0,411830567,83798450,133603670,4519822372,86.08,13.92
"Waltham","Middlesex","MA",2003,4925898587,0,1895463068,466912733,233376400,7521650788,65.49,34.51
"Waltham","Middlesex","MA",2004,5429509969,0,1666556449,503907238,275467674,7875441330,68.94,31.06
"Waltham","Middlesex","MA",2005,5487525201,0,1550274117,487910338,285014010,7810723666,70.26,29.74
"Waltham","Middlesex","MA",2006,5943352380,0,1592360048,500429864,280132600,8316274892,71.47,28.53
"Waltham","Middlesex","MA",2007,6313415259,0,1904693049,556350782,268794020,9043253110,69.81,30.19
"Waltham","Middlesex","MA",2008,6252981375,0,1976938538,522963697,256840580,9009724190,69.4,30.6
"Waltham","Middlesex","MA",2009,6122890011,0,2008953904,526041471,263231090,8921116476,68.63,31.37
"Waltham","Middlesex","MA",2010,5795080312,0,2026368766,464727284,256463760,8542640122,67.84,32.16
"Waltham","Middlesex","MA",2011,5635369835,0,2045047523,440775576,271782840,8392975774,67.14,32.86
"Waltham","Middlesex","MA",2012,5650931885,0,2024520793,469845956,297481600,8442780234,66.93,33.07
"Waltham","Middlesex","MA",2013,5697874745,0,2054231833,462439256,317744640,8532290474,66.78,33.22
"Waltham","Middlesex","MA",2014,5772320361,0,2127776189,461112274,336977250,8698186074,66.36,33.64
"Waltham","Middlesex","MA",2015,5900062585,0,2220696817,471070238,380479990,8972309630,65.76,34.24
"Waltham","Middlesex","MA",2016,6546761667,0,2429262190,514728349,455541880,9946294086,65.82,34.18
"Waltham","Middlesex","MA",2017,6891358240,0,2578505792,528610108,494998700,10493472840,65.67,34.33
"Watertown","Middlesex","MA",2003,2837704401,0,577236582,212281983,80243343,3707466309,76.54,23.46
"Watertown","Middlesex","MA",2004,3753239748,0,644671084,250261450,131431402,4779603684,78.53,21.47
"Watertown","Middlesex","MA",2005,4023410664,0,625386923,218405935,87598421,4954801943,81.2,18.8
"Watertown","Middlesex","MA",2006,4192151800,0,624560658,217108735,90242698,5124063891,81.81,18.19
"Watertown","Middlesex","MA",2007,4633108043,0,714446422,251236910,87345485,5686136860,81.48,18.52
"Watertown","Middlesex","MA",2008,4383685703,0,709704535,231541740,91163388,5416095366,80.94,19.06
"Watertown","Middlesex","MA",2009,4264515300,0,658305124,230058940,92411840,5245291204,81.3,18.7
"Watertown","Middlesex","MA",2010,4027039768,0,619669092,226216065,95697085,4968622010,81.05,18.95
"Watertown","Middlesex","MA",2011,3943303328,0,620453998,229425665,100159884,4893342875,80.59,19.41
"Watertown","Middlesex","MA",2012,3990175193,0,606216564,230178065,105107153,4931676975,80.91,19.09
"Watertown","Middlesex","MA",2013,4101515874,0,605627232,240726980,104315410,5052185496,81.18,18.82
"Watertown","Middlesex","MA",2014,4170633977,0,642960426,254539180,98941639,5167075222,80.72,19.28
"Watertown","Middlesex","MA",2015,4423338299,0,676501794,243245590,101086640,5444172323,81.25,18.75
"Watertown","Middlesex","MA",2016,5088998429,0,793472934,275645360,114419976,6272536699,81.13,18.87
"Watertown","Middlesex","MA",2017,5387245133,0,828988630,256731660,142159267,6615124690,81.44,18.56
"Wayland","Middlesex","MA",2003,2677979552,0,70026640,42461800,17351910,2807819902,95.38,4.62
"Wayland","Middlesex","MA",2004,2691489000,0,68635673,42678200,19386810,2822189683,95.37,4.63
"Wayland","Middlesex","MA",2005,2896113172,0,77273228,29603700,21256660,3024246760,95.76,4.24
"Wayland","Middlesex","MA",2006,3220739432,0,91412574,27330900,20582400,3360065306,95.85,4.15
"Wayland","Middlesex","MA",2007,3191052000,0,93938900,28358400,21025500,3334374800,95.7,4.3
"Wayland","Middlesex","MA",2008,3040965458,0,97731120,29055000,21877920,3189629498,95.34,4.66
"Wayland","Middlesex","MA",2009,3001442241,0,96907059,29505700,33509820,3161364820,94.94,5.06
"Wayland","Middlesex","MA",2010,2871312611,0,89028689,28549000,31827990,3020718290,95.05,4.95
"Wayland","Middlesex","MA",2011,2752145687,0,86812113,27757500,33957200,2900672500,94.88,5.12
"Wayland","Middlesex","MA",2012,2769863897,0,87641103,27914000,34844000,2920263000,94.85,5.15
"Wayland","Middlesex","MA",2013,2754982761,0,110626139,4476700,37471110,2907556710,94.75,5.25
"Wayland","Middlesex","MA",2014,2813813895,0,120110205,4521200,39669200,2978114500,94.48,5.52
"Wayland","Middlesex","MA",2015,3074997622,0,120350478,4518700,40279600,3240146400,94.9,5.1
"Wayland","Middlesex","MA",2016,3195245423,0,123391777,4573000,43276500,3366486700,94.91,5.09
"Wayland","Middlesex","MA",2017,3282868662,0,125833138,4275000,44162100,3457138900,94.96,5.04
"Westford","Middlesex","MA",2003,2460331630,0,213133222,226507040,44237530,2944209422,83.57,16.43
"Westford","Middlesex","MA",2004,2741039275,0,195558245,226125740,45758885,3208482145,85.43,14.57
"Westford","Middlesex","MA",2005,2984315876,0,197957846,228111500,60395566,3470780788,85.98,14.02
"Westford","Middlesex","MA",2006,3309670314,0,211401134,214029760,58850745,3793951953,87.24,12.76
"Westford","Middlesex","MA",2007,3384880114,0,223352682,229437600,56892665,3894563061,86.91,13.09
"Westford","Middlesex","MA",2008,3379694454,0,229527415,236093560,61856728,3907172157,86.5,13.5
"Westford","Middlesex","MA",2009,3349824902,0,228348123,237737480,69917483,3885827988,86.21,13.79
"Westford","Middlesex","MA",2010,3276832758,0,228564394,244148160,73275100,3822820412,85.72,14.28
"Westford","Middlesex","MA",2011,3241579524,0,211453416,217552520,88198085,3758783545,86.24,13.76
"Westford","Middlesex","MA",2012,3286425054,0,242450497,208676420,87203671,3824755642,85.93,14.07
"Westford","Middlesex","MA",2013,3283472825,0,243588224,217461440,94723861,3839246350,85.52,14.48
"Westford","Middlesex","MA",2014,3313008950,0,259215534,224018440,109194464,3905437388,84.83,15.17
"Westford","Middlesex","MA",2015,3537675014,0,279265076,255451520,105119876,4177511486,84.68,15.32
"Westford","Middlesex","MA",2016,3661010448,0,298700503,253680220,100780825,4314171996,84.86,15.14
"Westford","Middlesex","MA",2017,3770458240,0,286896739,260932255,97245721,4415532955,85.39,14.61
"Weston","Middlesex","MA",2003,3774440900,0,95326100,7151800,21936700,3898855500,96.81,3.19
"Weston","Middlesex","MA",2004,4150331500,0,120557600,7334100,25948000,4304171200,96.43,3.57
"Weston","Middlesex","MA",2005,4466991720,0,124894680,7449300,26287100,4625622800,96.57,3.43
"Weston","Middlesex","MA",2006,4692338160,0,128277140,7450400,27474300,4855540000,96.64,3.36
"Weston","Middlesex","MA",2007,4848039530,0,130695070,7457800,27680200,5013872600,96.69,3.31
"Weston","Middlesex","MA",2008,4919912810,0,142910590,8432800,30951200,5102207400,96.43,3.57
"Weston","Middlesex","MA",2009,4988143190,0,141402210,8494700,34222500,5172262600,96.44,3.56
"Weston","Middlesex","MA",2010,5035905790,0,152826610,8494700,34784600,5232011700,96.25,3.75
"Weston","Middlesex","MA",2011,5018978450,0,194068050,9079700,38678600,5260804800,95.4,4.6
"Weston","Middlesex","MA",2012,4971367140,0,202933360,9331800,39840500,5223472800,95.17,4.83
"Weston","Middlesex","MA",2013,4941058610,0,201175390,9331800,43864400,5195430200,95.1,4.9
"Weston","Middlesex","MA",2014,5082551510,0,200875690,9331800,48169200,5340928200,95.16,4.84
"Weston","Middlesex","MA",2015,5352835210,0,203180990,9209600,47233400,5612459200,95.37,4.63
"Weston","Middlesex","MA",2016,5604331540,0,198357360,9209600,49587500,5861486000,95.61,4.39
"Weston","Middlesex","MA",2017,5674412580,0,198367420,9209600,59025200,5941014800,95.51,4.49
"Wilmington","Middlesex","MA",2003,1579242205,0,114943995,430131200,56963980,2181281380,72.4,27.6
"Wilmington","Middlesex","MA",2004,2288624785,0,104907615,554955700,56758180,3005246280,76.15,23.85
"Wilmington","Middlesex","MA",2005,2483827545,0,108468955,562676900,50161970,3205135370,77.5,22.5
"Wilmington","Middlesex","MA",2006,2705923005,0,120612695,595342000,59110570,3480988270,77.73,22.27
"Wilmington","Middlesex","MA",2007,2891951910,0,129242515,660695875,51324690,3733214990,77.47,22.53
"Wilmington","Middlesex","MA",2008,2909751135,0,134597365,679853200,60438430,3784640130,76.88,23.12
"Wilmington","Middlesex","MA",2009,2787054655,0,142577225,693995700,81728210,3705355790,75.22,24.78
"Wilmington","Middlesex","MA",2010,2604043007,0,139654845,675131828,78551410,3497381090,74.46,25.54
"Wilmington","Middlesex","MA",2011,2617278752,0,144596020,680325328,82348150,3524548250,74.26,25.74
"Wilmington","Middlesex","MA",2012,2626586102,0,142163270,672253028,89083310,3530085710,74.41,25.59
"Wilmington","Middlesex","MA",2013,2569767481,0,143507345,650962374,88047220,3452284420,74.44,25.56
"Wilmington","Middlesex","MA",2014,2654197031,0,145965075,631102662,92282260,3523547028,75.33,24.67
"Wilmington","Middlesex","MA",2015,2832043812,0,150899351,627746746,96938220,3707628129,76.38,23.62
"Wilmington","Middlesex","MA",2016,2944221748,0,158328364,637708672,99456420,3839715204,76.68,23.32
"Wilmington","Middlesex","MA",2017,3182585028,0,157979269,667938057,111228860,4119731214,77.25,22.75
"Winchester","Middlesex","MA",2003,3904321184,0,166798422,25996700,33356000,4130472306,94.52,5.48
"Winchester","Middlesex","MA",2004,4054507318,0,170415348,26213300,36680300,4287816266,94.56,5.44
"Winchester","Middlesex","MA",2005,4607480711,0,187655157,23016300,36031090,4854183258,94.92,5.08
"Winchester","Middlesex","MA",2006,4844612396,0,194071332,22993100,37790250,5099467078,95,5
"Winchester","Middlesex","MA",2007,5040440045,0,202345683,23405900,38728990,5304920618,95.01,4.99
"Winchester","Middlesex","MA",2008,5167476241,0,216683387,25536200,40687970,5450383798,94.81,5.19
"Winchester","Middlesex","MA",2009,5051412972,0,222398598,25976500,47644190,5347432260,94.46,5.54
"Winchester","Middlesex","MA",2010,5081279530,0,220862340,25976500,54241930,5382360300,94.41,5.59
"Winchester","Middlesex","MA",2011,5044918838,0,212485592,25307500,56496130,5339208060,94.49,5.51
"Winchester","Middlesex","MA",2012,5078548573,0,209111287,25374900,54066580,5367101340,94.62,5.38
"Winchester","Middlesex","MA",2013,5153668738,0,208238082,25374900,57556810,5444838530,94.65,5.35
"Winchester","Middlesex","MA",2014,5381679426,0,219391094,26369800,58897540,5686337860,94.64,5.36
"Winchester","Middlesex","MA",2015,5834116357,0,226194690,28035800,54730080,6143076927,94.97,5.03
"Winchester","Middlesex","MA",2016,6277729586,0,229830941,28717600,55627390,6591905517,95.23,4.77
"Winchester","Middlesex","MA",2017,6571971698,0,232403869,29426800,57472510,6891274877,95.37,4.63
"Woburn","Middlesex","MA",2003,2971977119,0,703648881,626627100,166909300,4469162400,66.5,33.5
"Woburn","Middlesex","MA",2004,3409943790,0,668140610,613423400,216180300,4907688100,69.48,30.52
"Woburn","Middlesex","MA",2005,3730119513,0,651045787,685246200,162594800,5229006300,71.34,28.66
"Woburn","Middlesex","MA",2006,4023696707,0,675456593,715509000,173332700,5587995000,72.01,27.99
"Woburn","Middlesex","MA",2007,4208938481,0,678718819,721056700,156312700,5765026700,73.01,26.99
"Woburn","Middlesex","MA",2008,4236503214,0,728871986,745361000,153586610,5864322810,72.24,27.76
"Woburn","Middlesex","MA",2009,4064996304,0,748149496,753288000,173431690,5739865490,70.82,29.18
"Woburn","Middlesex","MA",2010,3942319569,0,721086531,723454000,174034160,5560894260,70.89,29.11
"Woburn","Middlesex","MA",2011,3922205878,0,714301822,720888500,215722610,5573118810,70.38,29.62
"Woburn","Middlesex","MA",2012,3932472349,0,737650251,705982500,243004530,5619109630,69.98,30.02
"Woburn","Middlesex","MA",2013,3984236296,0,787436304,693801600,250540180,5716014380,69.7,30.3
"Woburn","Middlesex","MA",2014,4029378368,0,815297532,697028300,278451280,5820155480,69.23,30.77
"Woburn","Middlesex","MA",2015,4309663340,0,863516060,734304100,260365990,6167849490,69.87,30.13
"Woburn","Middlesex","MA",2016,4555230687,0,928411513,741755200,261138860,6486536260,70.23,29.77
"Woburn","Middlesex","MA",2017,4870083757,0,963771243,754986300,250187700,6839029000,71.21,28.79
"Nantucket","Nantucket","MA",2003,10018923153,11842800,627097597,24752200,125030897,10807646647,92.81,7.19
"Nantucket","Nantucket","MA",2004,11690201440,10097300,919553013,47178847,133409335,12800439935,91.41,8.59
"Nantucket","Nantucket","MA",2005,11922460580,10097300,890334460,44510760,180154570,13047557670,91.45,8.55
"Nantucket","Nantucket","MA",2006,15279279419,26903100,923693708,48005773,197094197,16474976197,92.91,7.09
"Nantucket","Nantucket","MA",2007,18833057056,28148400,1276678766,65568478,180259113,20383711813,92.53,7.47
"Nantucket","Nantucket","MA",2008,19075765006,28148400,1248404516,71831978,199459060,20623608960,92.63,7.37
"Nantucket","Nantucket","MA",2009,19297012011,28148400,1212268373,73994478,207661750,20819085012,92.82,7.18
"Nantucket","Nantucket","MA",2010,18609952032,15300200,1171917524,61207044,204631215,20063008015,92.83,7.17
"Nantucket","Nantucket","MA",2011,15812302942,12152700,1118103719,56154439,209716105,17208429905,91.96,8.04
"Nantucket","Nantucket","MA",2012,15502597155,21974500,1056502692,53625153,209470691,16844170191,92.17,7.83
"Nantucket","Nantucket","MA",2013,15890745965,22428100,932271034,50373351,205311229,17101129679,93.05,6.95
"Nantucket","Nantucket","MA",2014,15734218626,11460900,939061724,48571000,206415205,16939727455,92.95,7.05
"Nantucket","Nantucket","MA",2015,16946921756,11664300,944004094,49617300,229217719,18181425169,93.27,6.73
"Nantucket","Nantucket","MA",2016,19250070530,11465100,998753099,51031421,232693446,20544013596,93.76,6.24
"Nantucket","Nantucket","MA",2017,20458398174,1862400,1032434605,51432021,242474296,21786601496,93.91,6.09
"Avon","Norfolk","MA",2003,279282300,0,72865000,171511000,16282200,539940500,51.72,48.28
"Avon","Norfolk","MA",2004,280417300,0,72464500,175144700,23913200,551939700,50.81,49.19
"Avon","Norfolk","MA",2005,434801434,0,140212066,190984600,28876617,794874717,54.7,45.3
"Avon","Norfolk","MA",2006,473662078,0,143513322,189934600,28844528,835954528,56.66,43.34
