"","Region","Year","Number_of_Months_Reported","Single_Family_Buildings","Single_Family_Units","Single_Family_Valuation","I2_Family_Buildings","I2_Family_Units","I2_Family_Valuation","I3-4_Family_Buildings","I3-4_Family_Units","I3-4_Family_Valuation","I5_Family_Buildings","I5_Family_Units","I5_Family_Valuation","Total_Buildings","Total_Units","Total_Valuation","Average_Valuation_PerUnits","Total_Pct_Change","Change_from_previous","Pct_Change_from_previous","Percentage_of_1_Family","Percentage_of_2_Family","Percentage_of_3_and_4_Family","Percentage_of_5_Family","Inflation_Adjusted_1_Family_Valuation","Inflation_Adjusted_2_Family_Valuation","Inflation_Adjusted_3_4_Family_Valuation","Inflation_Adjusted_5_Family_Valuation","Inflation_Adjusted_Total_Valuation","Inflation_Adjusted_Average_Valuation","Permits_Per_1000_Population"
"724","Boxford",2003,12,13,13,4728000,0,0,0,0,0,0,0,0,0,13,13,4728000,363692.307692308,-69.05,-0.1875,-18.75,100,0,0,0,6298518.26086957,0,0,0,6298518.26086957,484501.404682275,1.6366612111293
"725","Boxford",2004,12,11,11,4528500,0,0,0,0,0,0,0,0,0,11,11,4528500,411681.818181818,-73.81,-0.153846153846154,-15.38,100,0,0,0,5876262.14928534,0,0,0,5876262.14928534,534205.64993503,1.39134834303061
"726","Boxford",2005,12,13,13,6818650,0,0,0,0,0,0,0,0,0,13,13,6818650,524511.538461538,-69.05,0.181818181818182,18.18,100,0,0,0,8558051.65386585,0,0,0,8558051.65386585,658311.665681988,1.64932758183202
"727","Boxford",2006,12,10,10,4728300,0,0,0,0,0,0,0,0,0,10,10,4728300,472830,-76.19,-0.230769230769231,-23.08,100,0,0,0,5749012.38095238,0,0,0,5749012.38095238,574901.238095238,1.2701638511368
"728","Boxford",2007,12,3,3,1312000,0,0,0,0,0,0,0,0,0,3,3,1312000,437333.333333333,-92.86,-0.7,-70,100,0,0,0,1551048.21984933,0,0,0,1551048.21984933,517016.07328311,0.381194409148666
"729","Boxford",2008,12,9,9,4223003,0,0,0,0,0,0,0,0,0,9,9,4223003,469222.555555556,-78.57,2,200,100,0,0,0,4807840.55661092,0,0,0,4807840.55661092,534204.506290102,1.13996200126662
"730","Boxford",2009,12,3,3,1148400,0,0,0,0,0,0,0,0,0,3,3,1148400,382800,-92.86,-0.666666666666667,-66.67,100,0,0,0,1312108.4381715,0,0,0,1312108.4381715,437369.479390501,0.378310214375788
"731","Boxford",2010,12,4,4,2541000,0,0,0,0,0,0,0,0,0,4,4,2541000,635250,-90.48,0.333333333333333,33.33,100,0,0,0,2856375.9768133,0,0,0,2856375.9768133,714093.994203324,0.120159812550692
"732","Boxford",2011,12,1,1,83333,0,0,0,0,0,0,0,0,0,1,1,83333,83333,-97.62,-0.75,-75,100,0,0,0,90809.441493027,0,0,0,90809.441493027,90809.441493027,0.029514196328434
"733","Boxford",2012,12,4,4,1977730,0,0,0,0,0,0,0,0,0,4,4,1977730,494432.5,-90.4761904761905,3,300,100,0,0,0,2111471.45657116,0,0,0,2111471.45657116,527867.864142791,0.116969324794573
"734","Boxford",2013,12,4,4,1953350,0,0,0,0,0,0,0,0,0,4,4,1953350,488337.5,-90.4761904761905,0,0,100,0,0,0,2055337.04503406,0,0,0,2055337.04503406,513834.261258516,0.114968958381237
"735","Boxford",2014,12,7,7,3288235,0,0,0,0,0,0,0,0,0,7,7,3288235,469747.857142857,-83.3333333333333,0.75,75,100,0,0,0,3404687.76696404,0,0,0,3404687.76696404,486383.966709149,0.199197518568054
"736","Boxford",2015,12,3,3,2299750,1,2,525212,0,0,0,0,0,0,4,5,2824962,564992.4,-88.0952380952381,-0.285714285714286,-28.5714285714286,60,40,0,0,2378372.52180223,543167.643839893,0,0,2921540.16564213,584308.033128425,0.11285407967498
"737","Boxford",2016,12,11,11,6142045,0,0,0,0,0,0,0,0,0,11,11,6142045,558367.727272727,-73.8095238095238,1.2,120,100,0,0,0,6272892.33397359,0,0,0,6272892.33397359,570262.939452144,0.308875972257322
"738","Boxford",2017,12,11,11,6089217,0,0,0,0,0,0,0,0,0,11,11,6089217,553565.181818182,-73.8095238095238,0,0,100,0,0,0,6089217,0,0,0,6089217,553565.181818182,0.306091215182124
"739","Boylston",2000,12,12,12,2612100,1,2,137000,0,0,0,0,0,0,13,14,2749100,196364.285714286,0,NA,NA,85.71,14.29,0,0,3718222.71777004,195014.169570267,0,0,3913236.8873403,279516.920524308,3.23302661029595
"740","Boylston",2001,12,13,13,2708764,0,0,0,0,0,0,0,0,0,13,13,2708764,208366.461538462,-7.14,-0.0714285714285714,-7.14,100,0,0,0,3749137.38949746,0,0,0,3749137.38949746,288395.183807497,3.18549375153149
"741","Boylston",2002,12,23,23,5129805,0,0,0,0,0,0,0,0,0,23,23,5129805,223035,64.29,0.769230769230769,76.92,100,0,0,0,6989537.52973874,0,0,0,6989537.52973874,303892.936075598,5.56900726392252
"742","Boylston",2003,12,21,21,4643160,0,0,0,0,0,0,0,0,0,21,21,4643160,221102.857142857,50,-0.0869565217391304,-8.7,100,0,0,0,6185496.62608696,0,0,0,6185496.62608696,294547.458385093,5.03597122302158
"743","Boylston",2004,11,43,43,14665854,0,0,0,0,0,0,0,0,0,43,43,14665854,341066.372093023,207.14,1.04761904761905,104.76,100,0,0,0,19030673.0147168,0,0,0,19030673.0147168,442573.791039925,10.2527420123987
"744","Boylston",2005,12,14,14,4970000,0,0,0,0,0,0,0,0,0,14,14,4970000,355000,0,-0.674418604651163,-67.44,100,0,0,0,6237820.78853047,0,0,0,6237820.78853047,445558.627752176,3.3167495854063
"745","Boylston",2006,12,21,21,8552200,3,6,728000,0,0,0,0,0,0,24,27,9280200,343711.111111111,92.86,0.928571428571429,92.86,77.78,22.22,0,0,10398389.2063492,885155.555555556,0,0,11283544.7619048,417909.065255732,5.64573041637262
"746","Boylston",2007,12,9,9,2673450,0,0,0,0,0,0,0,0,0,9,9,2673450,297050,-35.71,-0.666666666666667,-66.67,100,0,0,0,3160556.29828978,0,0,0,3160556.29828978,351172.922032198,2.10477081384471
"747","Boylston",2008,12,8,8,2586000,0,0,0,0,0,0,0,0,0,8,8,2586000,323250,-42.86,-0.111111111111111,-11.11,100,0,0,0,2944131.38692912,0,0,0,2944131.38692912,368016.42336614,1.86089788322866
"748","Boylston",2009,12,1,1,275000,0,0,0,0,0,0,0,0,0,1,1,275000,275000,-92.86,-0.875,-87.5,100,0,0,0,314202.21220582,0,0,0,314202.21220582,314202.21220582,0.231000231000231
"749","Boylston",2010,0,1,1,275000,0,0,0,0,0,0,0,0,0,1,1,275000,275000,-92.86,0,0,100,0,0,0,309131.599222218,0,0,0,309131.599222218,309131.599222218,0.202963263649279
"750","Boylston",2011,12,11,11,2423832,1,2,222083,0,0,0,0,0,0,12,13,2645915,203531.923076923,-7.14,12,1200,84.62,15.38,0,0,2641292.52748523,242007.766372216,0,0,2883300.29385745,221792.330296727,2.41012251456116
"751","Boylston",2012,12,14,14,3860820,0,0,0,0,0,0,0,0,0,14,14,3860820,275772.857142857,0,0.0769230769230769,7.69230769230769,100,0,0,0,4121903.00443391,0,0,0,4121903.00443391,294421.643173851,2.79218189070602
"752","Boylston",2013,12,17,17,4065498,0,0,0,0,0,0,0,0,0,17,17,4065498,239146.941176471,21.4285714285714,0.214285714285714,21.4285714285714,100,0,0,0,4277763.14839219,0,0,0,4277763.14839219,251633.126376012,3.34975369458128
"753","Boylston",2014,0,24,24,5739526,0,0,0,0,0,0,0,0,0,0,0,0,NA,-100,-1,-100,NA,NA,NA,NA,5942791.18140038,0,0,0,0,NA,0
"754","Boylston",2015,0,20,20,4782939,0,0,0,0,0,0,0,0,0,0,0,0,NA,-100,NA,NA,NA,NA,NA,NA,4946455.3499538,0,0,0,0,NA,0
"755","Boylston",2016,0,21,21,5022086,0,0,0,0,0,0,0,0,0,0,0,0,NA,-100,NA,NA,NA,NA,NA,NA,5129074.2366681,0,0,0,0,NA,0
"756","Boylston",2017,0,20,20,4782939,0,0,0,0,0,0,0,0,0,0,0,0,NA,-100,NA,NA,NA,NA,NA,NA,4782939,0,0,0,0,NA,0
"757","Braintree",2000,12,33,33,5664000,0,0,0,0,0,0,0,0,0,33,33,5664000,171636.363636364,0,NA,NA,100,0,0,0,8062483.62369338,0,0,0,8062483.62369338,244317.685566467,0.974169741697417
"758","Braintree",2001,12,48,48,5876000,2,4,410000,0,0,0,0,0,0,50,52,6286000,120884.615384615,57.58,0.575757575757576,57.58,92.31,7.69,0,0,8132835.23433089,567471.485036702,0,0,8700306.71936759,167313.590757069,1.4670500557479
"759","Braintree",2002,12,22,22,4500000,0,0,0,1,3,250000,0,0,0,23,25,4750000,190000,-24.24,-0.519230769230769,-51.92,88,0,12,0,6131406.33685381,0,340633.685380767,0,6472040.02223457,258881.600889383,0.672475293842465
"760","Braintree",2003,12,22,22,4432250,0,0,0,0,0,0,3,153,13650000,25,175,18082250,103327.142857143,430.3,6,600,12.57,0,0,87.43,5904527.82608696,0,0,18184173.9130435,24088701.7391304,137649.724223603,0.730140186915888
"761","Braintree",2004,12,25,25,4557500,0,0,0,0,0,0,1,48,3750000,26,73,8307500,113801.369863014,121.21,-0.582857142857143,-58.29,34.25,0,0,65.75,5913893.06511382,0,0,4866066.70195871,10779959.7670725,147670.68174072,0.757929104477612
"762","Braintree",2005,12,21,21,4919100,9,18,1783750,0,0,0,6,266,27583480,36,305,34286330,112414.196721311,824.24,3.17808219178082,317.81,6.89,5.9,0,87.21,6173936.46697389,2238775.21761393,0,34619880.2744496,43032591.9590374,141090.465439466,1.04882880783126
"763","Braintree",2006,0,16,16,3540116,9,18,1783746,0,0,0,10,180,18537653,35,214,23861515,111502.406542056,548.48,-0.298360655737705,-29.84,7.48,8.41,0,84.11,4304331.51746032,2168808.62857143,0,22539432.0603175,29012572.2063492,135572.767319389,1.01458097805606
"764","Braintree",2007,12,21,21,4253000,0,0,0,0,0,0,43,338,30830500,64,359,35083500,97725.6267409471,987.88,0.677570093457944,67.76,5.85,0,0,94.15,5027902.49925244,0,0,36447859.8643787,41475762.3636311,115531.371486438,1.84220373621945
"765","Braintree",2008,11,10,10,3047257,0,0,0,0,0,0,1,14,1441817,11,24,4489074,187044.75,-27.27,-0.933147632311978,-93.31,41.67,0,0,58.33,3469267.19943521,0,0,1641492.14381592,5110759.34325114,212948.305968797,0.313408171405778
"766","Braintree",2009,11,10,10,2611006,0,0,0,0,0,0,1,16,2279195,11,26,4890201,188084.653846154,-21.21,0.0833333333333333,8.33,38.46,0,0,61.54,2983214.04102789,0,0,2604102.22199434,5587316.26302223,214896.779347009,0.310410023421847
"767","Braintree",2010,12,13,13,4347000,0,0,0,0,0,0,1,36,3020800,14,49,7367800,150363.265306122,48.48,0.884615384615385,88.46,26.53,0,0,73.47,4886527.49752357,0,0,3395726.3088381,8282253.80636167,169025.587884932,0.391050529314824
"768","Braintree",2011,12,13,13,2735000,0,0,0,0,0,0,1,50,4767000,14,63,7502000,119079.365079365,90.91,0.285714285714286,28.57,20.63,0,0,79.37,2980377.79131231,0,0,5194684.0699034,8175061.86121571,129762.886685964,0.38870533359247
"769","Braintree",2012,12,16,16,4133125,0,0,0,0,0,0,2,86,10488507,18,102,14621632,143349.333333333,209.090909090909,0.619047619047619,61.9047619047619,15.6862745098039,0,0,84.3137254901961,4412622.28107006,0,0,11197778.843698,15610401.1247681,153043.14828204,0.495376486129458
"770","Braintree",2013,12,9,9,2166000,1,2,150000,0,0,0,3,108,17149091,13,119,19465091,163572.193277311,260.606060606061,0.166666666666667,16.6666666666667,7.56302521008403,1.68067226890756,0,90.7563025210084,2279089.78910271,157831.702846448,0,18044468.2319913,20481389.7239405,172112.518688575,0.353424136149852
"771","Braintree",2014,12,4,4,1043000,0,0,0,0,0,0,3,51,6135000,7,55,7178000,130509.090909091,66.6666666666667,-0.53781512605042,-53.781512605042,7.27272727272727,0,0,92.7272727272727,1079937.82103271,0,0,6352270.88402271,7432208.70505542,135131.067364644,0.188410088014427
"772","Braintree",2015,10,1,1,8e+05,0,0,0,0,0,0,2,15,1804412,1,1,8e+05,8e+05,-96.969696969697,-0.981818181818182,-98.1818181818182,100,0,0,1500,827349.936924356,0,0,1866100.19298194,827349.936924356,827349.936924356,0.0269106566200215
"773","Braintree",2016,0,2,2,521500,0,0,0,0,0,0,2,10,1202942,0,0,0,NA,-100,-1,-100,NA,NA,NA,NA,532609.798880866,0,0,1228568.92940623,0,NA,0
"774","Braintree",2017,12,2,2,769000,0,0,0,0,0,0,0,0,0,2,2,769000,384500,-93.9393939393939,NA,NA,100,0,0,0,769000,0,0,0,769000,384500,0.053827107331252
"775","Brewster",2000,12,95,95,18589620,0,0,0,0,0,0,0,0,0,95,95,18589620,195680.210526316,0,NA,NA,100,0,0,0,26461600.7804878,0,0,0,26461600.7804878,278543.166110398,9.39199209095403
"776","Brewster",2001,12,75,75,15472000,0,0,0,0,0,0,0,0,0,75,75,15472000,206293.333333333,-21.05,-0.210526315789474,-21.05,100,0,0,0,21414436.1377753,0,0,0,21414436.1377753,285525.815170336,7.38697921796513
"777","Brewster",2002,5,68,68,14715879,0,0,0,0,0,0,0,0,0,68,68,14715879,216409.985294118,-28.42,-0.0933333333333333,-9.33,100,0,0,0,20050896.3895498,0,0,0,20050896.3895498,294866.123375732,6.65818075002448
"778","Brewster",2003,12,51,51,16056700,0,0,0,0,0,0,0,0,0,51,51,16056700,314837.254901961,-46.32,-0.25,-25,100,0,0,0,21390316.8695652,0,0,0,21390316.8695652,419417.977834612,4.97901005564776
"779","Brewster",2004,8,47,47,12887233,0,0,0,0,0,0,0,0,0,47,47,12887233,274196.446808511,-50.53,-0.0784313725490196,-7.84,100,0,0,0,16722702.7684489,0,0,0,16722702.7684489,355802.186562743,4.62325398386779
"780","Brewster",2005,0,49,49,13801392,0,0,0,0,0,0,0,0,0,49,49,13801392,281661.06122449,-48.42,0.0425531914893617,4.26,100,0,0,0,17322054.3115207,0,0,0,17322054.3115207,353511.312480015,4.86642169033668
"781","Brewster",2006,12,38,38,6497897,0,0,0,0,0,0,0,0,0,38,38,6497897,170997.289473684,-60,-0.224489795918367,-22.45,100,0,0,0,7900617.62222222,0,0,0,7900617.62222222,207910.990058479,3.80418460306337
"782","Brewster",2007,1,31,31,6101248,0,0,0,0,0,0,0,0,0,31,31,6101248,196814.451612903,-67.37,-0.184210526315789,-18.42,100,0,0,0,7212903.8485208,0,0,0,7212903.8485208,232674.317694219,3.12468501159157
"783","Brewster",2008,0,19,19,3662022,0,0,0,0,0,0,0,0,0,19,19,3662022,192738,-80,-0.387096774193548,-38.71,100,0,0,0,4169170.11207461,0,0,0,4169170.11207461,219430.005898664,1.92619626926196
"784","Brewster",2009,12,13,13,5474117,0,0,0,0,0,0,0,0,0,13,13,5474117,421085.923076923,-86.32,-0.315789473684211,-31.58,100,0,0,0,6254471.53190359,0,0,0,6254471.53190359,481113.194761814,1.32369412483454
"785","Brewster",2010,9,17,17,5355228,0,0,0,0,0,0,0,0,0,17,17,5355228,315013.411764706,-82.11,0.307692307692308,30.77,100,0,0,0,6019891.62123491,0,0,0,6019891.62123491,354111.271837348,0.860759493670886
"786","Brewster",2011,0,12,12,4098375,0,0,0,0,0,0,0,0,0,12,12,4098375,341531.25,-87.37,-0.294117647058824,-29.41,100,0,0,0,4466071.60163422,0,0,0,4466071.60163422,372172.633469518,0.606489436975639
"787","Brewster",2012,0,14,14,4675363,0,0,0,0,0,0,0,0,0,0,0,0,NA,-100,-1,-100,NA,NA,NA,NA,4991528.43088234,0,0,0,0,NA,0
"788","Brewster",2013,0,19,19,6367864,0,0,0,0,0,0,0,0,0,0,0,0,NA,-100,NA,NA,NA,NA,NA,NA,6700338.79076396,0,0,0,0,NA,0
"789","Brewster",2014,0,17,17,5693976,0,0,0,0,0,0,0,0,0,0,0,0,NA,-100,NA,NA,NA,NA,NA,NA,5895628.02919708,0,0,0,0,NA,0
"790","Brewster",2015,0,15,15,5024096,0,0,0,0,0,0,0,0,0,0,0,0,NA,-100,NA,NA,NA,NA,NA,NA,5195856.88587738,0,0,0,0,NA,0
"791","Brewster",2016,0,16,16,5359036,0,0,0,0,0,0,0,0,0,0,0,0,NA,-100,NA,NA,NA,NA,NA,NA,5473202.4662614,0,0,0,0,NA,0
"792","Brewster",2017,0,15,15,5024096,0,0,0,0,0,0,0,0,0,0,0,0,NA,-100,NA,NA,NA,NA,NA,NA,5024096,0,0,0,0,NA,0
"793","Bridgewater",2000,12,81,81,10895360,0,0,0,0,0,0,0,0,0,81,81,10895360,134510.617283951,0,NA,NA,100,0,0,0,15509121.0406504,0,0,0,15509121.0406504,191470.630131487,3.20183413708594
"794","Bridgewater",2001,12,91,91,15992800,0,0,0,0,0,0,0,0,0,91,91,15992800,175745.054945055,12.35,0.123456790123457,12.35,100,0,0,0,22135263.3314512,0,0,0,22135263.3314512,243244.651993969,3.5520512119911
"795","Bridgewater",2002,12,64,64,12711299,2,4,350000,0,0,0,0,0,0,66,68,13061299,192077.926470588,-16.05,-0.252747252747253,-25.27,94.12,5.88,0,0,17319586.4973874,476887.159533074,0,0,17796473.6569205,261712.84789589,2.55714839209609
"796","Bridgewater",2003,12,79,79,12489885,0,0,0,0,0,0,0,0,0,79,79,12489885,158099.810126582,-2.47,0.161764705882353,16.18,100,0,0,0,16638698.973913,0,0,0,16638698.973913,210616.44270776,3.04548959136469
"797","Bridgewater",2004,12,51,51,8183186,0,0,0,1,4,316173,0,0,0,52,55,8499359,154533.8,-32.1,-0.30379746835443,-30.38,92.73,0,7.27,0,10618647.7094759,0,410271.708628904,0,11028919.4181048,200525.807601906,2.00339035290492
"798","Bridgewater",2005,12,76,76,11510850,0,0,0,0,0,0,0,0,0,76,76,11510850,151458.552631579,-6.17,0.381818181818182,38.18,100,0,0,0,14447207.1274962,0,0,0,14447207.1274962,190094.83062495,2.91713046482171
"799","Bridgewater",2006,3,56,56,9355635,0,0,0,1,4,468000,0,0,0,57,60,9823635,163727.25,-25.93,-0.210526315789474,-21.05,93.33,0,6.67,0,11375264.1428571,0,569028.571428571,0,11944292.7142857,199071.545238095,2.18115026977385
"800","Bridgewater",2007,0,46,46,7513319,0,0,0,0,0,0,0,0,0,46,46,7513319,163333.02173913,-43.21,-0.233333333333333,-23.33,100,0,0,0,8882256.14337664,0,0,0,8882256.14337664,193092.524856013,1.74546558397207
"801","Bridgewater",2008,0,30,30,4929846,0,0,0,0,0,0,0,0,0,30,30,4929846,164328.2,-62.96,-0.347826086956522,-34.78,100,0,0,0,5612573.21783719,0,0,0,5612573.21783719,187085.773927906,1.13498789346247
"802","Bridgewater",2009,0,23,23,3775566,0,0,0,0,0,0,0,0,0,23,23,3775566,164155.043478261,-71.6,-0.233333333333333,-23.33,100,0,0,0,4313786.1437421,0,0,0,4313786.1437421,187555.919293135,0.868973855221399
"803","Bridgewater",2010,1,26,26,4389741,0,0,0,0,0,0,0,0,0,26,26,4389741,168836.192307692,-67.9,0.130434782608696,13.04,100,0,0,0,4934573.29273214,0,0,0,4934573.29273214,189791.280489697,1.62074554294976
"804","Bridgewater",2011,0,20,20,3362677,0,0,0,0,0,0,0,0,0,20,20,3362677,168133.85,-75.31,-0.230769230769231,-23.08,100,0,0,0,3664368.50097137,0,0,0,3664368.50097137,183218.425048569,1.24409056979348
"805","Bridgewater",2012,0,24,24,4038726,0,0,0,0,0,0,0,0,0,0,0,0,NA,-100,-1,-100,NA,NA,NA,NA,4311839.66967778,0,0,0,0,NA,0
"806","Bridgewater",2013,0,29,29,4879396,0,0,0,0,0,0,0,0,0,0,0,0,NA,-100,NA,NA,NA,NA,NA,NA,5134155.86361432,0,0,0,0,NA,0
"807","Bridgewater",2014,0,28,28,4711140,0,0,0,0,0,0,0,0,0,0,0,0,NA,-100,NA,NA,NA,NA,NA,NA,4877984.91484185,0,0,0,0,NA,0
"808","Bridgewater",2015,0,26,26,4374630,0,0,0,0,0,0,0,0,0,0,0,0,NA,-100,NA,NA,NA,NA,NA,NA,4524187.31820924,0,0,0,0,NA,0
"809","Bridgewater",2016,0,28,28,4711140,0,0,0,0,0,0,0,0,0,0,0,0,NA,-100,NA,NA,NA,NA,NA,NA,4811503.98446712,0,0,0,0,NA,0
"810","Bridgewater",2017,12,47,47,9450051,0,0,0,0,0,0,0,0,0,47,47,9450051,201064.914893617,-41.9753086419753,NA,NA,100,0,0,0,9450051,0,0,0,9450051,201064.914893617,2.86655281776043
"811","Brimfield",2000,0,29,29,3026087,0,0,0,0,0,0,0,0,0,29,29,3026087,104347.827586207,0,NA,NA,100,0,0,0,4307517.10476191,0,0,0,4307517.10476191,148535.072577997,8.65930128396536
"812","Brimfield",2001,12,27,27,3527379,0,0,0,0,0,0,0,0,0,27,27,3527379,130643.666666667,-6.9,-0.0689655172413793,-6.9,100,0,0,0,4882163.41321287,0,0,0,4882163.41321287,180820.867156033,8
"813","Brimfield",2002,12,27,27,3041482,0,0,0,0,0,0,0,0,0,27,27,3041482,112647.481481481,-6.9,0,0,100,0,0,0,4144124.89071706,0,0,0,4144124.89071706,153486.107063594,7.9155672823219
"814","Brimfield",2003,12,25,25,3260688,0,0,0,0,0,0,0,0,0,25,25,3260688,130427.52,-13.79,-0.0740740740740741,-7.41,100,0,0,0,4343803.49217391,0,0,0,4343803.49217391,173752.139686957,7.25689404934688
"815","Brimfield",2004,12,24,24,3425568,0,0,0,0,0,0,0,0,0,24,24,3425568,142732,-17.24,-0.04,-4,100,0,0,0,4445077.96802541,0,0,0,4445077.96802541,185211.582001059,6.9204152249135
"816","Brimfield",2005,12,34,34,6680884,0,0,0,0,0,0,0,0,0,34,34,6680884,196496.588235294,17.24,0.416666666666667,41.67,100,0,0,0,8385142.27383512,0,0,0,8385142.27383512,246621.831583386,9.74770642201835
"817","Brimfield",2006,12,19,19,4648113,0,0,0,0,0,0,0,0,0,19,19,4648113,244637.526315789,-34.48,-0.441176470588235,-44.12,100,0,0,0,5651515.17142857,0,0,0,5651515.17142857,297448.166917293,5.41773595665811
"818","Brimfield",2007,12,17,17,3984462,0,0,0,0,0,0,0,0,0,17,17,3984462,234380.117647059,-41.38,-0.105263157894737,-10.53,100,0,0,0,4710436.50316868,0,0,0,4710436.50316868,277084.500186393,4.81996030620924
"819","Brimfield",2008,12,9,9,2275489,0,0,0,0,0,0,0,0,0,9,9,2275489,252832.111111111,-68.97,-0.470588235294118,-47.06,100,0,0,0,2590618.16918482,0,0,0,2590618.16918482,287846.463242758,2.53164556962025
"820","Brimfield",2009,0,14,14,3539650,0,0,0,0,0,0,0,0,0,14,14,3539650,252832.142857143,-51.72,0.555555555555556,55.56,100,0,0,0,4044239.49248848,0,0,0,4044239.49248848,288874.249463463,3.90407138873397
"821","Brimfield",2010,0,13,13,3286818,0,0,0,0,0,0,0,0,0,13,13,3286818,252832.153846154,-55.17,-0.0714285714285714,-7.14,100,0,0,0,3694761.10797226,0,0,0,3694761.10797226,284212.392920944,10.5433901054339
"822","Brimfield",2011,12,17,17,2938435,0,0,0,0,0,0,0,0,0,17,17,2938435,172849.117647059,-41.38,0.307692307692308,30.77,100,0,0,0,3202064.50282076,0,0,0,3202064.50282076,188356.735460045,13.7096774193548
"823","Brimfield",2012,0,19,19,3284133,0,0,0,0,0,0,0,0,0,0,0,0,NA,-100,-1,-100,NA,NA,NA,NA,3506218.28514682,0,0,0,0,NA,0
"824","Brimfield",2013,12,5,5,995745,0,0,0,0,0,0,0,0,0,5,5,995745,199149,-82.7586206896552,NA,NA,100,0,0,0,1047734.19300558,0,0,0,1047734.19300558,209546.838601115,4.00320256204964
"825","Brimfield",2014,12,4,4,1026000,0,0,0,0,0,0,0,0,0,4,4,1026000,256500,-86.2068965517241,-0.2,-20,100,0,0,0,1062335.76642336,0,0,0,1062335.76642336,265583.941605839,3.18725099601594
"826","Brimfield",2015,12,7,7,1560000,0,0,0,0,0,0,0,0,0,7,7,1560000,222857.142857143,-75.8620689655172,0.75,75,100,0,0,0,1613332.37700249,0,0,0,1613332.37700249,230476.053857499,5.56881463802705
"827","Brimfield",2016,12,6,6,1300000,0,0,0,0,0,0,0,0,0,6,6,1300000,216666.666666667,-79.3103448275862,-0.142857142857143,-14.2857142857143,100,0,0,0,1327694.60890724,0,0,0,1327694.60890724,221282.434817874,4.7808764940239
"828","Brimfield",2017,12,9,9,1780000,0,0,0,0,0,0,0,0,0,9,9,1780000,197777.777777778,-68.9655172413793,0.5,50,100,0,0,0,1780000,0,0,0,1780000,197777.777777778,7.14285714285714
"829","Bristol County",2000,NA,1526,1526,205526367,46,92,4209506,0,0,0,6,32,1070000,1578,1650,210805873,127761.135151515,0,NA,NA,92.48,5.58,0,1.94,292558786.754007,5992068.00650407,0,1523103.36817654,300073958.128688,181863.004926477,2.94503533855775
"830","Bristol County",2001,NA,1337,1337,192827966,48,96,5345271,2,8,320000,10,54,3140000,1397,1495,201633237,134871.730434783,-9.39,-0.0939393939393939,-9.39,89.43,6.42,0.54,3.61,266888712.738114,7398265.54217956,442904.573687182,4346001.12930548,279075883.983286,186672.832095844,2.59529391657161
"831","Bristol County",2002,NA,1540,1540,238725962,32,64,3652227,7,27,2119000,8,72,5722781,1587,1703,250219970,146928.93129771,3.21,0.139130434782609,13.91,90.43,3.76,1.59,4.23,325272416.928516,4976286.17142857,2887211.11728738,7797487.93062813,340933402.14786,200195.773427986,2.92415439977447
"832","Bristol County",2003,NA,1390,1390,210823790,27,54,3109869,1,3,180000,9,302,17342188,1427,1749,231455847,132336.104631218,6,0.0270111567821491,2.7,79.47,3.09,0.17,17.27,280853953.286956,4142886.35478261,239791.304347826,23102810.4486957,308339441.394783,176294.706343501,2.61220873506492
"833","Bristol County",2004,NA,1500,1500,276714766,27,54,5366345,12,42,3048400,18,282,14226464,1557,1878,299355975,159401.477635783,13.82,0.0737564322469983,7.38,79.87,2.88,2.24,15.02,359070002.339439,6963464.72419269,3955658.06246691,18460512.7352038,388449637.861302,206842.1926844,2.85171102661597
