"","Region","Year","Number_of_Months_Reported","Single_Family_Buildings","Single_Family_Units","Single_Family_Valuation","I2_Family_Buildings","I2_Family_Units","I2_Family_Valuation","I3-4_Family_Buildings","I3-4_Family_Units","I3-4_Family_Valuation","I5_Family_Buildings","I5_Family_Units","I5_Family_Valuation","Total_Buildings","Total_Units","Total_Valuation","Average_Valuation_PerUnits","Total_Pct_Change","Change_from_previous","Pct_Change_from_previous","Percentage_of_1_Family","Percentage_of_2_Family","Percentage_of_3_and_4_Family","Percentage_of_5_Family","Inflation_Adjusted_1_Family_Valuation","Inflation_Adjusted_2_Family_Valuation","Inflation_Adjusted_3_4_Family_Valuation","Inflation_Adjusted_5_Family_Valuation","Inflation_Adjusted_Total_Valuation","Inflation_Adjusted_Average_Valuation","Permits_Per_1000_Population"
"117","Amesbury",2014,11,19,19,2986800,0,0,0,0,0,0,0,0,0,16,16,2516820,157301.25,-65.2173913043478,-0.36,-36,118.75,0,0,0,3028068.85137875,0,0,0,2551595.10061841,159474.693788651,0.925711640823883
"118","Amesbury",2015,11,20,20,2403400,0,0,0,0,0,0,0,0,0,18,18,2089000,116055.555555556,-60.8695652173913,0.125,12.5,111.111111111111,0,0,0,2433719.20073244,0,0,0,2115353.00421489,117519.611345272,1.0357923811716
"119","Amesbury",2016,12,33,33,4064250,0,0,0,0,0,0,0,0,0,33,33,4064250,123159.090909091,-28.2608695652174,0.833333333333333,83.3333333333333,100,0,0,0,4064250,0,0,0,4064250,123159.090909091,1.89328743545611
"120","Amherst",2000,12,32,32,5983258,0,0,0,0,0,0,1,12,467000,33,44,6450258,146596.772727273,0,NA,NA,72.73,0,0,27.27,8339278.76193961,0,0,650890.06387921,8990168.82581882,204322.01876861,0.94536912367147
"121","Amherst",2001,12,37,37,7164529,0,0,0,0,0,0,0,0,0,37,37,7164529,193635.918918919,-15.91,-0.159090909090909,-15.91,100,0,0,0,9709413.39188594,0,0,0,9709413.39188594,262416.57815908,1.05425119671757
"122","Amherst",2002,2,37,37,6873063,0,0,0,0,0,0,0,0,0,37,37,6873063,185758.459459459,-15.91,0,0,100,0,0,0,9169445.42212896,0,0,0,9169445.42212896,247822.849246728,1.0475651189128
"123","Amherst",2003,0,36,36,6742445,0,0,0,0,0,0,0,0,0,36,36,6742445,187290.138888889,-18.18,-0.027027027027027,-2.7,100,0,0,0,8794749.98432065,0,0,0,8794749.98432065,244298.610675574,1.00896860986547
"124","Amherst",2004,12,31,31,8554352,0,0,0,0,0,0,0,0,0,31,31,8554352,275946.838709677,-29.55,-0.138888888888889,-13.89,100,0,0,0,10868736.6885336,0,0,0,10868736.6885336,350604.409307535,0.861182876350807
"125","Amherst",2005,12,38,38,8713475,0,0,0,0,0,0,1,39,2400000,39,77,11113475,144330.844155844,75,1.48387096774194,148.39,49.35,0,0,50.65,10708115.6903482,0,0,2949394.77726574,13657510.4676139,177370.265813168,1.07325664593538
"126","Amherst",2006,12,24,24,4891362,0,0,0,0,0,0,2,44,2642000,26,68,7533362,110784.735294118,54.55,-0.116883116883117,-11.69,35.29,0,0,64.71,5823219.83895833,0,0,3145329.83134921,8968549.67030754,131890.436328052,0.706925147502651
"127","Amherst",2007,12,33,33,7306500,0,0,0,1,4,720000,1,7,1259000,35,44,9285500,211034.090909091,0,-0.352941176470588,-35.29,75,0,9.09,15.91,8457578.03773476,0,833429.985241774,1457344.93252694,10748352.9555035,244280.748988715,0.941644919153058
"128","Amherst",2008,12,24,24,7145984,0,0,0,0,0,0,0,0,0,24,24,7145984,297749.333333333,-45.45,-0.454545454545455,-45.45,100,0,0,0,7965918.64436631,0,0,0,7965918.64436631,331913.276848596,0.639096743269512
"129","Amherst",2009,0,36,36,10718976,0,0,0,0,0,0,0,0,0,36,36,10718976,297749.333333333,-18.18,0.5,50,100,0,0,0,11991541.1925775,0,0,0,11991541.1925775,333098.366460486,0.95445145553847
"130","Amherst",2010,0,35,35,10421227,0,0,0,0,0,0,0,0,0,35,35,10421227,297749.342857143,-20.45,-0.0277777777777778,-2.78,100,0,0,0,11470298.5865512,0,0,0,11470298.5865512,327722.816758605,0.305428778372152
"131","Amherst",2011,12,8,8,2513400,0,0,0,0,0,0,2,18,2992000,10,26,5505400,211746.153846154,-40.91,-0.257142857142857,-25.71,30.77,0,0,69.23,2681765.25102361,0,0,3192425.25306861,5874190.50409222,225930.404003547,0.0866814025050925
"132","Amherst",2012,0,9,9,2827575,0,0,0,0,0,0,2,27,4488000,0,0,0,NA,-100,-1,-100,NA,NA,NA,Inf,2955816.75925765,0,0,4691548.62931958,0,NA,0
"133","Amherst",2013,0,8,8,2513400,0,0,0,0,0,0,1,16,2659556,0,0,0,NA,-100,NA,NA,NA,NA,NA,Inf,2589463.26489438,0,0,2740042.39791893,0,NA,0
"134","Amherst",2014,0,11,11,3455925,0,0,0,0,0,0,1,15,2493334,0,0,0,NA,-100,NA,NA,NA,NA,NA,Inf,3503675.7885366,0,0,2527784.59270242,0,NA,0
"135","Amherst",2015,0,10,10,3141750,0,0,0,0,0,0,1,15,2493334,0,0,0,NA,-100,NA,NA,NA,NA,NA,Inf,3181383.58113553,0,0,2524787.72973247,0,NA,0
"136","Amherst",2016,0,11,11,3455925,0,0,0,0,0,0,1,13,2160889,0,0,0,NA,-100,NA,NA,NA,NA,NA,Inf,3455925,0,0,2160889,0,NA,0
"137","Andover",2000,9,55,55,15587773,0,0,0,2,6,1264059,0,0,0,57,61,16851832,276259.540983607,0,NA,NA,90.16,0,9.84,0,21725752.813072,0,1761806.08834495,0,23487558.901417,385041.949203557,1.80837563451777
"138","Andover",2001,9,39,39,10225951,0,0,0,3,10,1582030,1,15,291500,43,64,12099481,189054.390625,4.92,0.0491803278688525,4.92,60.94,0,15.62,23.44,13858271.1556014,0,2143976.70361378,395042.577639752,16397290.4368549,256207.663075858,1.35054492917491
"139","Andover",2002,4,44,44,17358426,0,0,0,2,6,973218,4,20,1289976,50,70,19621620,280308.857142857,14.75,0.09375,9.38,62.86,0,8.57,28.57,23158108.6658255,0,1298383.17135075,1720974.26254586,26177466.0997221,373963.801424601,1.56162158785683
"140","Andover",2003,8,35,35,11141141,0,0,0,6,23,4283702,4,86,11166717,45,144,26591560,184663.611111111,136.07,1.05714285714286,105.71,24.31,0,15.97,59.72,14532346.8912337,0,5587600.35822826,14565707.8642337,34685655.1136957,240872.60495622,1.40291806958474
"141","Andover",2004,11,67,67,25966852,1,2,316840,1,3,558744,11,118,15941350,80,190,42783786,225177.821052632,211.48,0.319444444444444,31.94,35.26,1.05,1.58,62.11,32992198.2422657,402561.238115405,709912.49977766,20254291.1034939,54358963.0836527,286099.805703436,2.49291078495528
"142","Andover",2005,12,60,60,21711910,0,0,0,0,0,0,9,250,11741513,69,310,33453423,107914.267741935,408.2,0.631578947368421,63.16,19.35,0,0,80.65,26682080.8160266,0,0,14429315.4664158,41111396.2824424,132617.407362717,2.14685749844431
"143","Andover",2006,11,22,22,10505905,0,0,0,5,19,3854000,1,22,1033253,28,63,15393158,244335.841269841,3.28,-0.796774193548387,-79.68,34.92,0,30.16,34.92,12507394.5502728,0,4588229.05753968,1230098.97207837,18325722.5798909,290884.485395093,0.868055555555555
"144","Andover",2007,12,21,21,7171050,0,0,0,1,3,230000,1,5,1150000,23,29,8551050,294863.793103448,-52.46,-0.53968253968254,-53.97,72.41,0,10.34,17.24,8300789.02176115,0,266234.5786189,1331172.8930945,9898196.49347455,341317.120464639,0.709832726374915
"145","Andover",2008,10,14,14,5060227,0,0,0,5,16,4083526,0,0,0,19,30,9143753,304791.766666667,-50.82,0.0344827586206897,3.45,46.67,0,53.33,0,5640840.59018685,0,4552072.31056697,0,10192912.9007538,339763.763358461,0.581858271574692
"146","Andover",2009,11,15,15,5658911,0,0,0,1,4,1060000,0,0,0,16,19,6718911,353626.894736842,-68.85,-0.366666666666667,-36.67,78.95,0,21.05,0,6330741.3284282,0,1185844.02690445,0,7516585.35533265,395609.755543823,0.485436893203884
"147","Andover",2010,11,24,24,11462576,0,0,0,2,8,1932000,1,115,8308674,27,147,21703250,147641.156462585,140.98,6.73684210526316,673.68,16.33,0,5.44,78.23,12616476.8593022,0,2126488.25989654,9145081.6336996,23888046.7528983,162503.719407472,0.0983083678626304
"148","Andover",2011,6,22,22,9476824,1,2,406000,2,7,1586500,6,84,6068945,31,115,17538269,152506.686956522,88.52,-0.217687074829932,-21.77,19.13,1.74,6.09,73.04,10111648.4814461,433196.742227893,1692774.95454323,6475485.72108438,18713105.8993016,162722.659993927,0.111600312480875
"149","Andover",2012,12,56,56,18841575,0,0,0,0,0,0,0,0,0,56,56,18841575,336456.696428571,-8.19672131147541,-0.51304347826087,-51.304347826087,100,0,0,0,19696115.2775116,0,0,0,19696115.2775116,351716.344241279,0.199805902837244
"150","Andover",2013,6,52,52,16901044,3,6,684800,1,3,679929,1,7,505745,20,23,5621244,244401.913043478,-62.2950819672131,-0.589285714285714,-58.9285714285714,226.086956521739,26.0869565217391,13.0434782608696,30.4347826086957,17412521.9130913,705524.167979499,700505.75644003,521050.409367394,5791360.24548736,251798.271542929,0.0705024711116125
"151","Andover",2014,6,35,35,11220400,6,12,2370787,5,18,3511909,0,0,0,19,35,8069400,230554.285714286,-42.6229508196721,0.521739130434783,52.1739130434783,100,34.2857142857143,51.4285714285714,0,11375433.1525412,2403544.35112953,3560433.32388399,0,8180895.53680049,233739.872480014,0.0663484270184763
"152","Andover",2015,6,31,31,10293394,5,10,2101193,2,6,1291298,0,0,0,16,20,6144680,307234,-67.2131147540984,-0.428571428571429,-42.8571428571429,155,50,30,0,10423246.4918466,2127699.82048123,1307587.89068295,0,6222195.93008097,311109.796504048,0.0553372807260251
"153","Andover",2016,12,34,34,10389105,2,4,796700,1,4,740000,1,50,6564548,38,92,18490353,200982.097826087,50.8196721311475,3.6,360,36.9565217391304,4.34782608695652,4.34782608695652,54.3478260869565,10389105,796700,740000,6564548,18490353,200982.097826087,0.130530813859624
"154","Aquinnah",2000,12,5,5,1795000,0,0,0,0,0,0,0,0,0,5,5,1795000,359000,0,NA,NA,100,0,0,0,2501815.12775842,0,0,0,2501815.12775842,500363.025551684,14.7058823529412
"155","Aquinnah",2001,12,7,7,2766000,0,0,0,0,0,0,0,0,0,7,7,2766000,395142.857142857,40,0.4,40,100,0,0,0,3748500.06775833,0,0,0,3748500.06775833,535500.009679761,20.7100591715976
"156","Aquinnah",2002,12,5,5,2230000,0,0,0,0,0,0,0,0,0,5,5,2230000,446000,0,-0.285714285714286,-28.57,100,0,0,0,2975072.87381879,0,0,0,2975072.87381879,595014.574763758,14.8367952522255
"157","Aquinnah",2003,12,9,9,4850000,0,0,0,0,0,0,0,0,0,9,9,4850000,538888.888888889,80,0.8,80,100,0,0,0,6326271.4673913,0,0,0,6326271.4673913,702919.051932367,27.027027027027
"158","Aquinnah",2004,12,6,6,3038000,0,0,0,0,0,0,0,0,0,6,6,3038000,506333.333333333,20,-0.333333333333333,-33.33,100,0,0,0,3859932.58867125,0,0,0,3859932.58867125,643322.098111875,18.2370820668693
"159","Aquinnah",2005,12,7,7,1390000,0,0,0,0,0,0,0,0,0,7,7,1390000,198571.428571429,40,0.166666666666667,16.67,100,0,0,0,1708191.14183308,0,0,0,1708191.14183308,244027.305976154,21.6049382716049
"160","Aquinnah",2006,12,6,6,1565000,0,0,0,0,0,0,0,0,0,6,6,1565000,260833.333333333,20,-0.142857142857143,-14.29,100,0,0,0,1863149.57837302,0,0,0,1863149.57837302,310524.929728836,18.8679245283019
"161","Aquinnah",2007,12,9,9,2915000,0,0,0,0,0,0,0,0,0,9,9,2915000,323888.888888889,80,0.5,50,100,0,0,0,3374233.89858302,0,0,0,3374233.89858302,374914.877620335,28.5714285714286
"162","Aquinnah",2008,12,7,7,3200000,0,0,0,0,0,0,0,0,0,7,7,3200000,457142.857142857,40,-0.222222222222222,-22.22,100,0,0,0,3567169.98834201,0,0,0,3567169.98834201,509595.712620287,22.3642172523962
"163","Aquinnah",2009,12,4,4,1175000,0,0,0,0,0,0,0,0,0,4,4,1175000,293750,-20,-0.428571428571429,-42.86,100,0,0,0,1314496.91661578,0,0,0,1314496.91661578,328624.229153945,12.8205128205128
"164","Aquinnah",2010,12,2,2,5e+05,0,0,0,0,0,0,0,0,0,2,2,5e+05,250000,-60,-0.5,-50,100,0,0,0,550333.400594343,0,0,0,550333.400594343,275166.700297171,6.41025641025641
"165","Aquinnah",2011,12,1,1,250000,0,0,0,0,0,0,0,0,0,1,1,250000,250000,-80,-0.5,-50,100,0,0,0,266746.762455599,0,0,0,266746.762455599,266746.762455599,3.17460317460317
"166","Aquinnah",2012,0,1,1,250000,0,0,0,0,0,0,0,0,0,0,0,0,NA,-100,-1,-100,NA,NA,NA,NA,261338.493166198,0,0,0,0,NA,0
"167","Aquinnah",2013,12,2,2,584000,0,0,0,0,0,0,0,0,0,2,2,584000,292000,-60,Inf,NA,100,0,0,0,601673.647926441,0,0,0,601673.647926441,300836.823963221,6.13496932515337
"168","Aquinnah",2014,0,2,2,584000,0,0,0,0,0,0,0,0,0,0,0,0,NA,-100,-1,-100,NA,NA,NA,NA,592069.174101108,0,0,0,0,NA,0
"169","Aquinnah",2015,0,2,2,584000,0,0,0,0,0,0,0,0,0,0,0,0,NA,-100,NA,NA,NA,NA,NA,NA,591367.235261606,0,0,0,0,NA,0
"170","Aquinnah",2016,0,2,2,584000,0,0,0,0,0,0,0,0,0,0,0,0,NA,-100,NA,NA,NA,NA,NA,NA,584000,0,0,0,0,NA,0
"171","Arlington",2000,0,8,8,847336,3,6,660000,0,0,0,0,0,0,11,14,1507336,107666.857142857,0,NA,NA,57.14,42.86,0,0,1180990.54211382,919887.456445993,0,0,2100877.99855981,150062.714182844,0.259360558332547
"172","Arlington",2001,12,8,8,1125000,0,0,0,0,0,0,0,0,0,8,8,1125000,140625,-42.86,-0.428571428571429,-42.86,100,0,0,0,1524606.86053077,0,0,0,1524606.86053077,190575.857566347,0.188208723474333
"173","Arlington",2002,12,20,20,3380000,6,12,1225000,0,0,0,2,12,840000,28,44,5445000,123750,214.29,4.5,450,45.45,27.27,0,27.27,4509303.27959978,1634288.91050584,0,1120655.25291829,7264247.4430239,165096.532795998,0.661907238428443
"174","Arlington",2003,7,12,12,1986000,17,34,3692134,1,4,406000,4,20,1400000,34,70,7484134,106916.2,400,0.590909090909091,59.09,17.14,48.57,5.71,28.57,2590510.33695652,4815967.4181413,529580.663043478,1826140.2173913,9762198.63553261,139459.980507609,0.807198309631775
"175","Arlington",2004,3,13,13,2185000,16,32,3474950,1,3,304500,4,20,1400000,34,68,7364450,108300.735294118,385.71,-0.0285714285714286,-2.86,19.12,47.06,4.41,29.41,2776152.9645315,4415099.65404976,386882.64425622,1778770.77818952,9356906.041027,137601.559426868,0.81108805076457
"176","Arlington",2005,0,12,12,2009193,17,34,3692133,0,0,0,5,25,1750000,34,71,7451326,104948.253521127,407.14,0.0441176470588235,4.41,16.9,47.89,0,35.21,2469126.39196621,4537315.74465438,0,2150600.35842294,9157042.49504352,128972.429507656,0.814859197124026
"177","Arlington",2006,0,11,11,1843695,14,28,3040578,0,0,0,6,30,2100000,31,69,6984273,101221.347826087,392.86,-0.028169014084507,-2.82,15.94,40.58,0,43.48,2194939.0171875,3619841.28991071,0,2500072.91666667,8314853.22376488,120505.119184998,0.743530088983762
"178","Arlington",2007,0,10,10,1675914,9,18,1954656,0,0,0,4,20,1400000,23,48,5030570,104803.541666667,242.86,-0.304347826086957,-30.43,20.83,37.5,0,41.67,1939940.25039789,2262595.72393437,0,1620558.30463678,5823094.27896905,121314.464145189,0.549752611324904
"179","Arlington",2008,0,3,3,502791,4,8,868736,0,0,0,7,41,2870000,14,52,4241527,81567.8269230769,271.43,0.0833333333333333,8.33,5.77,15.38,0,78.85,560481.551752646,968415.308435089,0,3199305.58329424,4728202.44348198,90926.9700669611,0.33184791883948
"180","Arlington",2009,0,2,2,335188,3,6,651552,0,0,0,5,25,1750000,10,33,2736740,82931.5151515152,135.71,-0.365384615384615,-36.54,6.06,18.18,0,75.76,374981.780839669,728904.761714762,0,1957761.36517244,3061647.90772687,92777.2093250568,0.234554580850964
"181","Arlington",2010,0,1,1,167597,6,12,1303104,0,0,0,8,40,2800000,15,53,4270701,80579.2641509434,278.57,0.606060606060606,60.61,1.89,22.64,0,75.47,184468.45387882,1434283.31129618,0,3081867.04332832,4700618.80850332,88690.920915157,0.682190285610333
"182","Arlington",2011,0,0,0,0,3,6,651552,0,0,0,10,54,3780000,13,60,4431552,73859.2,328.57,0.132075471698113,13.21,0,10,0,90,0,695197.546285882,0,4033211.04832866,4728408.59461454,78806.8099102423,0.583666322453194
"183","Arlington",2012,0,0,0,0,4,8,868736,0,0,0,13,81,5670000,0,0,0,NA,-100,-1,-100,NA,Inf,NA,Inf,0,908136.62879692,0,5927157.02500936,0,NA,0
"184","Arlington",2013,12,12,12,2921720,4,8,1010000,0,0,0,1,80,9903104,17,100,13834824,138348.24,614.285714285714,Inf,NA,12,8,0,80,3010140.29215692,1040565.7267221,0,10202802.5847174,14253508.6035964,142535.086035964,0.740127998606818
"185","Arlington",2014,0,10,10,2434770,7,14,1767500,0,0,0,12,95,11759935,0,0,0,NA,-100,-1,-100,NA,Inf,NA,Inf,2468411.40929136,1791921.6870269,0,11922422.9502273,0,NA,0
"186","Arlington",2015,0,10,10,2434770,7,14,1767500,0,0,0,15,164,20301361,0,0,0,NA,-100,NA,NA,NA,Inf,NA,Inf,2465484.93732517,1789797.24028234,0,20557465.2853044,0,NA,0
"187","Arlington",2016,0,12,12,2921724,8,16,2020000,0,0,0,13,85,10522047,0,0,0,NA,-100,NA,NA,NA,Inf,NA,Inf,2921724,2020000,0,10522047,0,NA,0
"188","Ashburnham",2000,12,32,32,3437440,0,0,0,0,0,0,0,0,0,32,32,3437440,107420,0,NA,NA,100,0,0,0,4790996.87619048,0,0,0,4790996.87619048,149718.652380952,5.74506283662478
"189","Ashburnham",2001,12,28,28,3311800,0,0,0,0,0,0,0,0,0,28,28,3311800,118278.571428571,-12.5,-0.125,-12.5,100,0,0,0,4488171.55618295,0,0,0,4488171.55618295,160291.841292248,4.94961993989747
"190","Ashburnham",2002,12,47,47,5427700,0,0,0,0,0,0,0,0,0,47,47,5427700,115482.978723404,46.88,0.678571428571429,67.86,100,0,0,0,7241167.28126737,0,0,0,7241167.28126737,154067.388963135,8.20530726256983
"191","Ashburnham",2003,12,37,37,4776830,0,0,0,0,0,0,0,0,0,37,37,4776830,129103.513513514,15.62,-0.212765957446809,-21.28,100,0,0,0,6230829.55331522,0,0,0,6230829.55331522,168400.79873825,6.39253628196268
"192","Ashburnham",2004,12,49,49,9405000,0,0,0,0,0,0,0,0,0,49,49,9405000,191938.775510204,53.12,0.324324324324324,32.43,100,0,0,0,11949527.977766,0,0,0,11949527.977766,243867.917913592,8.40624463887459
"193","Ashburnham",2005,12,28,28,10760550,0,0,0,0,0,0,0,0,0,28,28,10760550,384305.357142857,-12.5,-0.428571428571429,-42.86,100,0,0,0,13223795.8210445,0,0,0,13223795.8210445,472278.422180162,4.76839237057221
"194","Ashburnham",2006,12,17,17,5654400,0,0,0,0,0,0,0,0,0,17,17,5654400,332611.764705882,-46.88,-0.392857142857143,-39.29,100,0,0,0,6731624.90476191,0,0,0,6731624.90476191,395977.935574229,2.87259209192295
"195","Ashburnham",2007,12,21,21,6390600,0,0,0,0,0,0,0,0,0,21,21,6390600,304314.285714286,-34.38,0.235294117647059,23.53,100,0,0,0,7397385.64400845,0,0,0,7397385.64400845,352256.459238498,3.52526439482961
"196","Ashburnham",2008,12,18,18,4924500,0,0,0,0,0,0,1,6,1282500,19,24,6207000,258625,-25,0.142857142857143,14.29,75,0,0,25,5489540.18987195,0,0,1429654.8468902,6919195.03676214,288299.793198423,3.16983650316984
"197","Ashburnham",2009,12,12,12,2591825,0,0,0,0,0,0,0,0,0,12,12,2591825,215985.416666667,-62.5,-0.5,-50,100,0,0,0,2899528.48587889,0,0,0,2899528.48587889,241627.373823241,1.98576865795135
"198","Ashburnham",2010,12,11,11,1489000,0,0,0,0,0,0,0,0,0,11,11,1489000,135363.636363636,-65.62,-0.0833333333333333,-8.33,100,0,0,0,1638892.86696995,0,0,0,1638892.86696995,148990.260633632,0.0219835562998877
"199","Ashburnham",2011,0,8,8,1082909,0,0,0,0,0,0,0,0,0,8,8,1082909,135363.625,-75,-0.272727272727273,-27.27,100,0,0,0,1155449.87913612,0,0,0,1155449.87913612,144431.234892015,0.0158975561481811
"200","Ashburnham",2012,12,6,6,1712950,0,0,0,0,0,0,0,0,0,6,6,1712950,285491.666666667,-81.25,-0.25,-25,100,0,0,0,1790639.08747615,0,0,0,1790639.08747615,298439.847912692,0.0118714558757771
"201","Ashburnham",2013,12,10,10,1776525,0,0,0,0,0,0,0,0,0,10,10,1776525,177652.5,-68.75,0.666666666666667,66.6666666666667,100,0,0,0,1830288.14620295,0,0,0,1830288.14620295,183028.814620295,0.0196634018865068
"202","Ashburnham",2014,12,11,11,1970000,0,0,0,0,0,0,0,0,0,11,11,1970000,179090.909090909,-65.625,0.1,10,100,0,0,0,1997219.6455123,0,0,0,1997219.6455123,181565.4223193,0.021512315800796
"203","Ashburnham",2015,12,14,14,1918600,0,0,0,0,0,0,0,0,0,14,14,1918600,137042.857142857,-56.25,0.272727272727273,27.2727272727273,100,0,0,0,1942803.38625499,0,0,0,1942803.38625499,138771.670446785,0.0272415410150587
"204","Ashburnham",2016,10,18,18,2570934,2,4,4e+05,0,0,0,0,0,0,18,20,2654800,132740,-37.5,0.428571428571429,42.8571428571429,90,20,0,0,2570934,4e+05,0,0,2654800,132740,0.0349011038443566
"205","Ashby",2000,0,13,13,1167679,0,0,0,0,0,0,0,0,0,13,13,1167679,89821.4615384615,0,NA,NA,100,0,0,0,1627474.64432636,0,0,0,1627474.64432636,125190.357255874,4.58877515001765
"206","Ashby",2001,0,12,12,1077882,0,0,0,0,0,0,0,0,0,12,12,1077882,89823.5,-7.69,-0.0769230769230769,-7.69,100,0,0,0,1460752.25959345,0,0,0,1460752.25959345,121729.354966121,4.19433764418036
"207","Ashby",2002,0,14,14,1257525,0,0,0,0,0,0,0,0,0,14,14,1257525,89823.2142857143,7.69,0.166666666666667,16.67,100,0,0,0,1677680.94872151,0,0,0,1677680.94872151,119834.353480108,4.87974904147787
"208","Ashby",2003,0,13,13,1167702,0,0,0,0,0,0,0,0,0,13,13,1167702,89823.2307692308,0,-0.0714285714285714,-7.14,100,0,0,0,1523133.98866304,0,0,0,1523133.98866304,117164.15297408,4.51702571230021
"209","Ashby",2004,0,13,13,1167699,0,0,0,0,0,0,0,0,0,13,13,1167699,89823,0,0,0,100,0,0,0,1483620.61351509,0,0,0,1483620.61351509,114124.662578084,4.50606585788562
"210","Ashby",2005,0,12,12,1077876,0,0,0,0,0,0,0,0,0,12,12,1077876,89823,-7.69,-0.0769230769230769,-7.69,100,0,0,0,1324617.43539171,0,0,0,1324617.43539171,110384.786282642,4.14794331144141
"211","Ashby",2006,0,7,7,628761,0,0,0,0,0,0,0,0,0,7,7,628761,89823,-46.15,-0.416666666666667,-41.67,100,0,0,0,748546.831979167,0,0,0,748546.831979167,106935.26171131,2.40384615384615
"212","Ashby",2007,0,7,7,628761,0,0,0,0,0,0,0,0,0,7,7,628761,89823,-46.15,0,0,100,0,0,0,727817.042986949,0,0,0,727817.042986949,103973.86328385,2.37852531430513
"213","Ashby",2008,0,6,6,538938,0,0,0,0,0,0,0,0,0,6,6,538938,89823,-53.85,-0.142857142857143,-14.29,100,0,0,0,600776.080992833,0,0,0,600776.080992833,100129.346832139,2.00736032117765
"214","Ashby",2009,12,2,2,278000,0,0,0,0,0,0,0,0,0,2,2,278000,139000,-84.62,-0.666666666666667,-66.67,100,0,0,0,311004.376867393,0,0,0,311004.376867393,155502.188433697,0.657246138678935
"215","Ashby",2010,12,2,2,310000,0,0,0,0,0,0,0,0,0,2,2,310000,155000,-84.62,0,0,100,0,0,0,341206.708368493,0,0,0,341206.708368493,170603.354184246,0.0465777032534526
"216","Ashby",2011,12,4,4,595000,0,0,0,0,0,0,0,0,0,4,4,595000,148750,-69.23,1,100,100,0,0,0,634857.294644326,0,0,0,634857.294644326,158714.323661081,0.0923169240000923
"217","Ashby",2012,12,2,2,230000,0,0,0,0,0,0,0,0,0,2,2,230000,115000,-84.6153846153846,-0.5,-50,100,0,0,0,240431.413712902,0,0,0,240431.413712902,120215.706856451,0.0457153306361288
"218","Ashby",2013,12,3,3,355000,0,0,0,0,0,0,0,0,0,3,3,355000,118333.333333333,-76.9230769230769,0.5,50,100,0,0,0,365743.398996381,0,0,0,365743.398996381,121914.466332127,0.0679255535932618
"219","Ashby",2014,12,1,1,86000,0,0,0,0,0,0,0,0,0,1,1,86000,86000,-92.3076923076923,-0.666666666666667,-66.6666666666667,100,0,0,0,87188.2687888619,0,0,0,87188.2687888619,87188.2687888619,0.0225235370962656
"220","Ashby",2015,12,2,2,270000,0,0,0,0,0,0,0,0,0,2,2,270000,135000,-84.6153846153846,1,100,100,0,0,0,273406.084795605,0,0,0,273406.084795605,136703.042397803,0.0447607537710935
