"Municipal","County","State","Region","Year","Unemployment_Rate_Avg","No_Unemployed_Avg","No_Employed_Avg","No_Labor_Avg","Unemployment_Rate_Change","Labor_Pct_Change"
"Brookline","Norfolk County","MA","Brookline",2002,3.7,1266,32911,34177,1.1,8.2
"Brookline","Norfolk County","MA","Brookline",2003,3.6,1199,32253,33452,1,5.9
"Brookline","Norfolk County","MA","Brookline",2004,3.1,1021,32001,33022,0.5,4.5
"Brookline","Norfolk County","MA","Brookline",2005,2.8,924,31989,32913,0.2,4.2
"Brookline","Norfolk County","MA","Brookline",2006,2.7,872,31907,32779,0.1,3.7
"Brookline","Norfolk County","MA","Brookline",2007,2.5,841,32167,33008,-0.1,4.5
"Brookline","Norfolk County","MA","Brookline",2008,3.2,1046,32100,33146,0.6,4.9
"Brookline","Norfolk County","MA","Brookline",2009,5.2,1686,30980,32666,2.6,3.4
"Brookline","Norfolk County","MA","Brookline",2010,4.5,1554,32735,34289,1.9,8.5
"Brookline","Norfolk County","MA","Brookline",2011,3.8,1310,33100,34410,1.2,8.9
"Brookline","Norfolk County","MA","Brookline",2012,3.4,1189,33462,34651,0.8,9.7
"Buckland","Franklin County","MA","Buckland",1990,1.4,15,1035,1050,0,0
"Buckland","Franklin County","MA","Buckland",1991,1.8,19,1047,1066,0.4,1.5
"Buckland","Franklin County","MA","Buckland",1992,1.9,20,1037,1057,0.5,0.7
"Buckland","Franklin County","MA","Buckland",1993,1.5,16,1065,1081,0.1,3
"Buckland","Franklin County","MA","Buckland",1994,1.4,16,1152,1168,0,11.2
"Buckland","Franklin County","MA","Buckland",1995,1.7,18,1046,1064,0.3,1.3
"Buckland","Franklin County","MA","Buckland",1996,1,11,1052,1063,-0.4,1.2
"Buckland","Franklin County","MA","Buckland",1997,1.1,12,1074,1086,-0.3,3.4
"Buckland","Franklin County","MA","Buckland",1998,1.1,12,1094,1106,-0.3,5.3
"Buckland","Franklin County","MA","Buckland",1999,1.2,14,1114,1128,-0.2,7.4
"Buckland","Franklin County","MA","Buckland",2000,1.3,15,1128,1143,-0.1,8.9
"Buckland","Franklin County","MA","Buckland",2001,1.6,18,1120,1138,0.2,8.4
"Buckland","Franklin County","MA","Buckland",2002,1.7,19,1132,1151,0.3,9.6
"Buckland","Franklin County","MA","Buckland",2003,2.2,25,1136,1161,0.8,10.6
"Buckland","Franklin County","MA","Buckland",2004,2.5,29,1112,1141,1.1,8.7
"Buckland","Franklin County","MA","Buckland",2005,2.4,27,1115,1142,1,8.8
"Buckland","Franklin County","MA","Buckland",2006,2.5,29,1125,1154,1.1,9.9
"Buckland","Franklin County","MA","Buckland",2007,3,34,1111,1145,1.6,9
"Buckland","Franklin County","MA","Buckland",2008,2.8,32,1094,1126,1.4,7.2
"Buckland","Franklin County","MA","Buckland",2009,3.9,43,1063,1106,2.5,5.3
"Buckland","Franklin County","MA","Buckland",2010,4.1,44,1034,1078,2.7,2.7
"Buckland","Franklin County","MA","Buckland",2011,3.6,39,1037,1076,2.2,2.5
"Buckland","Franklin County","MA","Buckland",2012,3.7,40,1040,1080,2.3,2.9
"Burlington","Middlesex County","MA","Burlington",1990,5,732,13821,14553,0,0
"Burlington","Middlesex County","MA","Burlington",1991,7,1000,13337,14337,2,-1.5
"Burlington","Middlesex County","MA","Burlington",1992,7.8,1120,13201,14321,2.8,-1.6
"Burlington","Middlesex County","MA","Burlington",1993,5.6,793,13268,14061,0.6,-3.4
"Burlington","Middlesex County","MA","Burlington",1994,4.9,689,13423,14112,-0.1,-3
"Burlington","Middlesex County","MA","Burlington",1995,4,569,13655,14224,-1,-2.3
"Burlington","Middlesex County","MA","Burlington",1996,3.1,444,13962,14406,-1.9,-1
"Burlington","Middlesex County","MA","Burlington",1997,2.9,429,14340,14769,-2.1,1.5
"Burlington","Middlesex County","MA","Burlington",1998,2,300,14481,14781,-3,1.6
"Burlington","Middlesex County","MA","Burlington",1999,2.2,332,14653,14985,-2.8,3
"Burlington","Middlesex County","MA","Burlington",2000,2.2,290,12850,13140,-2.8,-9.7
"Burlington","Middlesex County","MA","Burlington",2001,3.3,431,12800,13231,-1.7,-9.1
"Burlington","Middlesex County","MA","Burlington",2002,5,654,12524,13178,0,-9.4
"Burlington","Middlesex County","MA","Burlington",2003,5.2,680,12303,12983,0.2,-10.8
"Burlington","Middlesex County","MA","Burlington",2004,4.3,564,12555,13119,-0.7,-9.9
"Burlington","Middlesex County","MA","Burlington",2005,3.9,512,12729,13241,-1.1,-9
"Burlington","Middlesex County","MA","Burlington",2006,3.6,503,13542,14045,-1.4,-3.5
"Burlington","Middlesex County","MA","Burlington",2007,3.4,477,13733,14210,-1.6,-2.4
"Burlington","Middlesex County","MA","Burlington",2008,4.1,584,13754,14338,-0.9,-1.5
"Burlington","Middlesex County","MA","Burlington",2009,6.6,945,13423,14368,1.6,-1.3
"Burlington","Middlesex County","MA","Burlington",2010,6.4,880,12963,13843,1.4,-4.9
"Burlington","Middlesex County","MA","Burlington",2011,5.4,746,13156,13902,0.4,-4.5
"Burlington","Middlesex County","MA","Burlington",2012,5,707,13300,14007,0,-3.8
"Cambridge","Middlesex County","MA","Cambridge",1990,4,2256,53753,56009,0,0
"Cambridge","Middlesex County","MA","Cambridge",1991,5.6,3098,52551,55649,1.6,-0.6
"Cambridge","Middlesex County","MA","Cambridge",1992,5.6,3141,52660,55801,1.6,-0.4
"Cambridge","Middlesex County","MA","Cambridge",1993,4.7,2660,53871,56531,0.7,0.9
"Cambridge","Middlesex County","MA","Cambridge",1994,3.9,2240,55065,57305,-0.1,2.3
"Cambridge","Middlesex County","MA","Cambridge",1995,3.5,1917,52219,54136,-0.5,-3.3
"Cambridge","Middlesex County","MA","Cambridge",1996,2.8,1539,53013,54552,-1.2,-2.6
"Cambridge","Middlesex County","MA","Cambridge",1997,2.4,1354,54192,55546,-1.6,-0.8
"Cambridge","Middlesex County","MA","Cambridge",1998,1.9,1078,54649,55727,-2.1,-0.5
"Cambridge","Middlesex County","MA","Cambridge",1999,2,1105,54841,55946,-2,-0.1
"Cambridge","Middlesex County","MA","Cambridge",2000,1.9,1146,58159,59305,-2.1,5.9
"Cambridge","Middlesex County","MA","Cambridge",2001,2.8,1658,58309,59967,-1.2,7.1
"Cambridge","Middlesex County","MA","Cambridge",2002,4,2402,57199,59601,0,6.4
"Cambridge","Middlesex County","MA","Cambridge",2003,4.2,2484,56071,58555,0.2,4.5
"Cambridge","Middlesex County","MA","Cambridge",2004,3.6,2107,55675,57782,-0.4,3.2
"Cambridge","Middlesex County","MA","Cambridge",2005,3.4,1954,55816,57770,-0.6,3.1
"Cambridge","Middlesex County","MA","Cambridge",2006,3.2,1925,57683,59608,-0.8,6.4
"Cambridge","Middlesex County","MA","Cambridge",2007,3,1803,58948,60751,-1,8.5
"Cambridge","Middlesex County","MA","Cambridge",2008,3.5,2168,59561,61729,-0.5,10.2
"Cambridge","Middlesex County","MA","Cambridge",2009,5.4,3293,57857,61150,1.4,9.2
"Cambridge","Middlesex County","MA","Cambridge",2010,5.3,3199,56777,59976,1.3,7.1
"Cambridge","Middlesex County","MA","Cambridge",2011,4.6,2778,57496,60274,0.6,7.6
"Cambridge","Middlesex County","MA","Cambridge",2012,4.2,2540,58126,60666,0.2,8.3
"Canton","Norfolk County","MA","Canton",1990,5.2,550,9987,10537,0,0
"Canton","Norfolk County","MA","Canton",1991,7.4,782,9832,10614,2.2,0.7
"Canton","Norfolk County","MA","Canton",1992,7.6,814,9897,10711,2.4,1.7
"Canton","Norfolk County","MA","Canton",1993,5.7,618,10183,10801,0.5,2.5
"Canton","Norfolk County","MA","Canton",1994,5.2,579,10557,11136,0,5.7
"Canton","Norfolk County","MA","Canton",1995,4.5,501,10665,11166,-0.7,6
"Canton","Norfolk County","MA","Canton",1996,3.6,408,10984,11392,-1.6,8.1
"Canton","Norfolk County","MA","Canton",1997,3.1,360,11344,11704,-2.1,11.1
"Canton","Norfolk County","MA","Canton",1998,2.3,278,11625,11903,-2.9,13
"Canton","Norfolk County","MA","Canton",1999,2.2,264,11779,12043,-3,14.3
"Canton","Norfolk County","MA","Canton",2000,2.3,260,10941,11201,-2.9,6.3
"Canton","Norfolk County","MA","Canton",2001,3,344,11013,11357,-2.2,7.8
"Canton","Norfolk County","MA","Canton",2002,4.4,500,10936,11436,-0.8,8.5
"Canton","Norfolk County","MA","Canton",2003,5,565,10828,11393,-0.2,8.1
"Canton","Norfolk County","MA","Canton",2004,4.4,503,10877,11380,-0.8,8
"Canton","Norfolk County","MA","Canton",2005,3.9,449,11023,11472,-1.3,8.9
"Canton","Norfolk County","MA","Canton",2006,4.1,468,10959,11427,-1.1,8.4
"Canton","Norfolk County","MA","Canton",2007,3.7,429,11151,11580,-1.5,9.9
"Canton","Norfolk County","MA","Canton",2008,4.6,539,11162,11701,-0.6,11
"Canton","Norfolk County","MA","Canton",2009,7.2,844,10908,11752,2,11.5
"Canton","Norfolk County","MA","Canton",2010,7,809,10672,11481,1.8,9
"Canton","Norfolk County","MA","Canton",2011,6.1,706,10792,11498,0.9,9.1
"Canton","Norfolk County","MA","Canton",2012,5.8,667,10910,11577,0.6,9.9
"Carlisle","Middlesex County","MA","Carlisle",1990,2.4,59,2404,2463,0,0
"Carlisle","Middlesex County","MA","Carlisle",1991,3.8,93,2334,2427,1.4,-1.5
"Carlisle","Middlesex County","MA","Carlisle",1992,3.8,94,2361,2455,1.4,-0.3
"Carlisle","Middlesex County","MA","Carlisle",1993,2.7,67,2444,2511,0.3,1.9
"Carlisle","Middlesex County","MA","Carlisle",1994,2.8,71,2503,2574,0.4,4.5
"Carlisle","Middlesex County","MA","Carlisle",1995,2.5,63,2489,2552,0.1,3.6
"Carlisle","Middlesex County","MA","Carlisle",1996,2,52,2560,2612,-0.4,6
"Carlisle","Middlesex County","MA","Carlisle",1997,1.5,41,2656,2697,-0.9,9.5
"Carlisle","Middlesex County","MA","Carlisle",1998,1.3,37,2734,2771,-1.1,12.5
"Carlisle","Middlesex County","MA","Carlisle",1999,1.7,47,2791,2838,-0.7,15.2
"Carlisle","Middlesex County","MA","Carlisle",2000,1.7,42,2454,2496,-0.7,1.3
"Carlisle","Middlesex County","MA","Carlisle",2001,2.8,70,2472,2542,0.4,3.2
"Carlisle","Middlesex County","MA","Carlisle",2002,5,128,2449,2577,2.6,4.6
"Carlisle","Middlesex County","MA","Carlisle",2003,4.6,117,2420,2537,2.2,3
"Carlisle","Middlesex County","MA","Carlisle",2004,4,101,2412,2513,1.6,2
"Carlisle","Middlesex County","MA","Carlisle",2005,3.6,92,2436,2528,1.2,2.6
"Carlisle","Middlesex County","MA","Carlisle",2006,3.3,81,2394,2475,0.9,0.5
"Carlisle","Middlesex County","MA","Carlisle",2007,3.1,76,2413,2489,0.7,1.1
"Carlisle","Middlesex County","MA","Carlisle",2008,3.6,90,2410,2500,1.2,1.5
"Carlisle","Middlesex County","MA","Carlisle",2009,6.4,160,2348,2508,4,1.8
"Carlisle","Middlesex County","MA","Carlisle",2010,6,152,2371,2523,3.6,2.4
"Carlisle","Middlesex County","MA","Carlisle",2011,4.3,109,2406,2515,1.9,2.1
"Carlisle","Middlesex County","MA","Carlisle",2012,4.4,113,2432,2545,2,3.3
"Carver","Plymouth County","MA","Carver",1990,7.6,391,4744,5135,0,0
"Carver","Plymouth County","MA","Carver",1991,10.7,557,4652,5209,3.1,1.4
"Carver","Plymouth County","MA","Carver",1992,10.7,557,4668,5225,3.1,1.8
"Carver","Plymouth County","MA","Carver",1993,9.3,494,4810,5304,1.7,3.3
"Carver","Plymouth County","MA","Carver",1994,7.2,380,4887,5267,-0.4,2.6
"Carver","Plymouth County","MA","Carver",1995,7,371,4917,5288,-0.6,3
"Carver","Plymouth County","MA","Carver",1996,5.6,303,5063,5366,-2,4.5
"Carver","Plymouth County","MA","Carver",1997,5.5,306,5248,5554,-2.1,8.2
"Carver","Plymouth County","MA","Carver",1998,4,227,5409,5636,-3.6,9.8
"Carver","Plymouth County","MA","Carver",1999,3.8,217,5557,5774,-3.8,12.4
"Carver","Plymouth County","MA","Carver",2000,2.9,175,5856,6031,-4.7,17.4
"Carver","Plymouth County","MA","Carver",2001,3.8,232,5875,6107,-3.8,18.9
"Carver","Plymouth County","MA","Carver",2002,4.9,302,5824,6126,-2.7,19.3
"Carver","Plymouth County","MA","Carver",2003,6.2,381,5769,6150,-1.4,19.8
"Carver","Plymouth County","MA","Carver",2004,5.4,332,5791,6123,-2.2,19.2
"Carver","Plymouth County","MA","Carver",2005,5.3,327,5888,6215,-2.3,21
"Carver","Plymouth County","MA","Carver",2006,5.1,318,5874,6192,-2.5,20.6
"Carver","Plymouth County","MA","Carver",2007,5.1,324,5986,6310,-2.5,22.9
"Carver","Plymouth County","MA","Carver",2008,5.9,377,6019,6396,-1.7,24.6
"Carver","Plymouth County","MA","Carver",2009,8.9,571,5851,6422,1.3,25.1
"Carver","Plymouth County","MA","Carver",2010,9.2,572,5676,6248,1.6,21.7
"Carver","Plymouth County","MA","Carver",2011,7.9,492,5733,6225,0.3,21.2
"Carver","Plymouth County","MA","Carver",2012,7,437,5796,6233,-0.6,21.4
"Charlemont","Franklin County","MA","Charlemont",1990,7,46,610,656,0,0
"Charlemont","Franklin County","MA","Charlemont",1991,9.5,62,594,656,2.5,0
"Charlemont","Franklin County","MA","Charlemont",1992,10.5,70,598,668,3.5,1.8
"Charlemont","Franklin County","MA","Charlemont",1993,9,59,597,656,2,0
"Charlemont","Franklin County","MA","Charlemont",1994,7.8,51,600,651,0.8,-0.8
"Charlemont","Franklin County","MA","Charlemont",1995,5.2,34,618,652,-1.8,-0.6
"Charlemont","Franklin County","MA","Charlemont",1996,5.5,36,620,656,-1.5,0
"Charlemont","Franklin County","MA","Charlemont",1997,6,40,632,672,-1,2.4
"Charlemont","Franklin County","MA","Charlemont",1998,4.7,32,644,676,-2.3,3
"Charlemont","Franklin County","MA","Charlemont",1999,4.7,32,655,687,-2.3,4.7
"Charlemont","Franklin County","MA","Charlemont",2000,2.7,21,758,779,-4.3,18.8
"Charlemont","Franklin County","MA","Charlemont",2001,3,24,767,791,-4,20.6
"Charlemont","Franklin County","MA","Charlemont",2002,4.3,35,776,811,-2.7,23.6
"Charlemont","Franklin County","MA","Charlemont",2003,5,41,776,817,-2,24.5
"Charlemont","Franklin County","MA","Charlemont",2004,4.7,38,768,806,-2.3,22.9
"Charlemont","Franklin County","MA","Charlemont",2005,3.9,31,762,793,-3.1,20.9
"Charlemont","Franklin County","MA","Charlemont",2006,3.8,30,760,790,-3.2,20.4
"Charlemont","Franklin County","MA","Charlemont",2007,4.7,37,751,788,-2.3,20.1
"Charlemont","Franklin County","MA","Charlemont",2008,4.7,37,745,782,-2.3,19.2
"Charlemont","Franklin County","MA","Charlemont",2009,7.1,56,728,784,0.1,19.5
"Charlemont","Franklin County","MA","Charlemont",2010,7.4,54,677,731,0.4,11.4
"Charlemont","Franklin County","MA","Charlemont",2011,6.6,48,678,726,-0.4,10.7
"Charlemont","Franklin County","MA","Charlemont",2012,6.5,47,680,727,-0.5,10.8
"Charlton","Worcester County","MA","Charlton",1990,6.1,319,4887,5206,0,0
"Charlton","Worcester County","MA","Charlton",1991,9.1,469,4664,5133,3,-1.4
"Charlton","Worcester County","MA","Charlton",1992,9.6,565,5317,5882,3.5,13
"Charlton","Worcester County","MA","Charlton",1993,6.8,414,5672,6086,0.7,16.9
"Charlton","Worcester County","MA","Charlton",1994,5,313,5910,6223,-1.1,19.5
"Charlton","Worcester County","MA","Charlton",1995,5.9,316,5062,5378,-0.2,3.3
"Charlton","Worcester County","MA","Charlton",1996,4.8,258,5172,5430,-1.3,4.3
"Charlton","Worcester County","MA","Charlton",1997,4,222,5339,5561,-2.1,6.8
"Charlton","Worcester County","MA","Charlton",1998,3.9,223,5483,5706,-2.2,9.6
"Charlton","Worcester County","MA","Charlton",1999,3.4,193,5542,5735,-2.7,10.2
"Charlton","Worcester County","MA","Charlton",2000,2.5,157,6076,6233,-3.6,19.7
"Charlton","Worcester County","MA","Charlton",2001,3.5,225,6169,6394,-2.6,22.8
"Charlton","Worcester County","MA","Charlton",2002,5.5,363,6225,6588,-0.6,26.5
"Charlton","Worcester County","MA","Charlton",2003,6,405,6318,6723,-0.1,29.1
"Charlton","Worcester County","MA","Charlton",2004,5.5,373,6373,6746,-0.6,29.6
"Charlton","Worcester County","MA","Charlton",2005,5.2,352,6446,6798,-0.9,30.6
"Charlton","Worcester County","MA","Charlton",2006,5,341,6517,6858,-1.1,31.7
"Charlton","Worcester County","MA","Charlton",2007,5,340,6526,6866,-1.1,31.9
"Charlton","Worcester County","MA","Charlton",2008,5.5,372,6387,6759,-0.6,29.8
"Charlton","Worcester County","MA","Charlton",2009,8.7,591,6230,6821,2.6,31
"Charlton","Worcester County","MA","Charlton",2010,8.3,582,6421,7003,2.2,34.5
"Charlton","Worcester County","MA","Charlton",2011,7.4,515,6478,6993,1.3,34.3
"Charlton","Worcester County","MA","Charlton",2012,7.3,507,6476,6983,1.2,34.1
"Chatham","Barnstable County","MA","Chatham",1990,4,114,2771,2885,0,0
"Chatham","Barnstable County","MA","Chatham",1991,7.9,224,2616,2840,3.9,-1.6
"Chatham","Barnstable County","MA","Chatham",1992,8.3,227,2521,2748,4.3,-4.7
"Chatham","Barnstable County","MA","Chatham",1993,7.2,199,2565,2764,3.2,-4.2
"Chatham","Barnstable County","MA","Chatham",1994,7.1,194,2550,2744,3.1,-4.9
"Chatham","Barnstable County","MA","Chatham",1995,5.9,179,2848,3027,1.9,4.9
"Chatham","Barnstable County","MA","Chatham",1996,5,152,2909,3061,1,6.1
"Chatham","Barnstable County","MA","Chatham",1997,4.5,138,2940,3078,0.5,6.7
"Chatham","Barnstable County","MA","Chatham",1998,3.8,119,2994,3113,-0.2,7.9
"Chatham","Barnstable County","MA","Chatham",1999,3.6,117,3108,3225,-0.4,11.8
"Chatham","Barnstable County","MA","Chatham",2000,3.1,99,3057,3156,-0.9,9.4
"Chatham","Barnstable County","MA","Chatham",2001,3.5,114,3098,3212,-0.5,11.3
"Chatham","Barnstable County","MA","Chatham",2002,4,133,3153,3286,0,13.9
"Chatham","Barnstable County","MA","Chatham",2003,4.4,147,3225,3372,0.4,16.9
"Chatham","Barnstable County","MA","Chatham",2004,4.4,152,3270,3422,0.4,18.6
"Chatham","Barnstable County","MA","Chatham",2005,4.5,155,3276,3431,0.5,18.9
"Chatham","Barnstable County","MA","Chatham",2006,4.5,155,3283,3438,0.5,19.2
"Chatham","Barnstable County","MA","Chatham",2007,4.5,153,3275,3428,0.5,18.8
"Chatham","Barnstable County","MA","Chatham",2008,5.4,187,3258,3445,1.4,19.4
"Chatham","Barnstable County","MA","Chatham",2009,7.6,264,3191,3455,3.6,19.8
"Chatham","Barnstable County","MA","Chatham",2010,7.9,251,2936,3187,3.9,10.5
"Chatham","Barnstable County","MA","Chatham",2011,7.1,225,2932,3157,3.1,9.4
"Chatham","Barnstable County","MA","Chatham",2012,6.8,217,2982,3199,2.8,10.9
"Chelmsford","Middlesex County","MA","Chelmsford",1990,5.4,1084,19116,20200,0,0
"Chelmsford","Middlesex County","MA","Chelmsford",1991,7.6,1521,18513,20034,2.2,-0.8
"Chelmsford","Middlesex County","MA","Chelmsford",1992,8,1606,18445,20051,2.6,-0.7
"Chelmsford","Middlesex County","MA","Chelmsford",1993,6.8,1363,18604,19967,1.4,-1.2
"Chelmsford","Middlesex County","MA","Chelmsford",1994,5.6,1110,18837,19947,0.2,-1.3
"Chelmsford","Middlesex County","MA","Chelmsford",1995,4.3,837,18766,19603,-1.1,-3
"Chelmsford","Middlesex County","MA","Chelmsford",1996,3.1,613,19441,20054,-2.3,-0.7
"Chelmsford","Middlesex County","MA","Chelmsford",1997,2.8,577,20183,20760,-2.6,2.8
"Chelmsford","Middlesex County","MA","Chelmsford",1998,2.5,529,20662,21191,-2.9,4.9
"Chelmsford","Middlesex County","MA","Chelmsford",1999,2.6,567,21292,21859,-2.8,8.2
"Chelmsford","Middlesex County","MA","Chelmsford",2000,2.1,410,18713,19123,-3.3,-5.3
"Chelmsford","Middlesex County","MA","Chelmsford",2001,3.1,607,18740,19347,-2.3,-4.2
"Chelmsford","Middlesex County","MA","Chelmsford",2002,5.4,1050,18346,19396,0,-4
"Chelmsford","Middlesex County","MA","Chelmsford",2003,5.7,1101,18180,19281,0.3,-4.5
"Chelmsford","Middlesex County","MA","Chelmsford",2004,4.6,868,18028,18896,-0.8,-6.5
"Chelmsford","Middlesex County","MA","Chelmsford",2005,4,758,18152,18910,-1.4,-6.4
"Chelmsford","Middlesex County","MA","Chelmsford",2006,3.9,742,18106,18848,-1.5,-6.7
"Chelmsford","Middlesex County","MA","Chelmsford",2007,3.7,708,18325,19033,-1.7,-5.8
"Chelmsford","Middlesex County","MA","Chelmsford",2008,4.4,843,18426,19269,-1,-4.6
"Chelmsford","Middlesex County","MA","Chelmsford",2009,7,1345,17734,19079,1.6,-5.5
"Chelmsford","Middlesex County","MA","Chelmsford",2010,7,1325,17705,19030,1.6,-5.8
"Chelmsford","Middlesex County","MA","Chelmsford",2011,6,1143,17896,19039,0.6,-5.7
"Chelmsford","Middlesex County","MA","Chelmsford",2012,5.6,1076,18094,19170,0.2,-5.1
"Chelsea","Suffolk County","MA","Chelsea",1990,8.7,1131,11886,13017,0,0
"Chelsea","Suffolk County","MA","Chelsea",1991,11.6,1451,11106,12557,2.9,-3.5
"Chelsea","Suffolk County","MA","Chelsea",1992,12.2,1457,10506,11963,3.5,-8.1
"Chelsea","Suffolk County","MA","Chelsea",1993,9.7,1113,10409,11522,1,-11.5
"Chelsea","Suffolk County","MA","Chelsea",1994,8.2,930,10481,11411,-0.5,-12.3
"Chelsea","Suffolk County","MA","Chelsea",1995,7.7,948,11415,12363,-1,-5
"Chelsea","Suffolk County","MA","Chelsea",1996,6.7,835,11543,12378,-2,-4.9
"Chelsea","Suffolk County","MA","Chelsea",1997,5.9,737,11746,12483,-2.8,-4.1
"Chelsea","Suffolk County","MA","Chelsea",1998,5.4,673,11886,12559,-3.3,-3.5
"Chelsea","Suffolk County","MA","Chelsea",1999,5.6,708,11959,12667,-3.1,-2.7
