"Municipal","County","State","Region","Year","Unemployment_Rate_Avg","No_Unemployed_Avg","No_Employed_Avg","No_Labor_Avg","Labor_Pct_Change"
"Goshen","Hampshire County","MA","Goshen",2012,5.1,32,599,631,6.2
"Gosnold","Dukes County","MA","Gosnold",2003,2.9,1,34,35,0
"Gosnold","Dukes County","MA","Gosnold",2004,2.9,1,34,35,0
"Gosnold","Dukes County","MA","Gosnold",2005,2.8,1,35,36,2.9
"Gosnold","Dukes County","MA","Gosnold",2006,2.8,1,35,36,2.9
"Gosnold","Dukes County","MA","Gosnold",2007,5.6,2,34,36,2.9
"Gosnold","Dukes County","MA","Gosnold",2008,2.9,1,33,34,-2.9
"Gosnold","Dukes County","MA","Gosnold",2009,2.9,1,33,34,-2.9
"Gosnold","Dukes County","MA","Gosnold",2010,12.1,4,29,33,-5.7
"Gosnold","Dukes County","MA","Gosnold",2011,6.5,2,29,31,-11.4
"Gosnold","Dukes County","MA","Gosnold",2012,6.3,2,30,32,-8.6
"Grafton","Worcester County","MA","Grafton",2003,5.5,488,8464,8952,0
"Grafton","Worcester County","MA","Grafton",2004,4.9,440,8609,9049,1.1
"Grafton","Worcester County","MA","Grafton",2005,4.3,402,8896,9298,3.9
"Grafton","Worcester County","MA","Grafton",2006,4.1,395,9211,9606,7.3
"Grafton","Worcester County","MA","Grafton",2007,4.4,426,9341,9767,9.1
"Grafton","Worcester County","MA","Grafton",2008,4.9,478,9182,9660,7.9
"Grafton","Worcester County","MA","Grafton",2009,8.2,802,8942,9744,8.8
"Grafton","Worcester County","MA","Grafton",2010,7.6,733,8956,9689,8.2
"Grafton","Worcester County","MA","Grafton",2011,6.2,593,9036,9629,7.6
"Grafton","Worcester County","MA","Grafton",2012,6.2,602,9033,9635,7.6
"Granby","Hampshire County","MA","Granby",2003,4.8,172,3396,3568,0
"Granby","Hampshire County","MA","Granby",2004,4.7,168,3418,3586,0.5
"Granby","Hampshire County","MA","Granby",2005,4.2,151,3440,3591,0.6
"Granby","Hampshire County","MA","Granby",2006,4.3,157,3464,3621,1.5
"Granby","Hampshire County","MA","Granby",2007,4.5,163,3440,3603,1
"Granby","Hampshire County","MA","Granby",2008,5,178,3408,3586,0.5
"Granby","Hampshire County","MA","Granby",2009,7.8,274,3251,3525,-1.2
"Granby","Hampshire County","MA","Granby",2010,7.3,255,3239,3494,-2.1
"Granby","Hampshire County","MA","Granby",2011,6.8,232,3198,3430,-3.9
"Granby","Hampshire County","MA","Granby",2012,6.8,234,3200,3434,-3.8
"Granville","Hampden County","MA","Granville",2003,3.5,32,873,905,0
"Granville","Hampden County","MA","Granville",2004,3.2,29,887,916,1.2
"Granville","Hampden County","MA","Granville",2005,3.4,32,902,934,3.2
"Granville","Hampden County","MA","Granville",2006,3.3,31,920,951,5.1
"Granville","Hampden County","MA","Granville",2007,3.3,32,927,959,6
"Granville","Hampden County","MA","Granville",2008,4.5,44,924,968,7
"Granville","Hampden County","MA","Granville",2009,8.1,76,861,937,3.5
"Granville","Hampden County","MA","Granville",2010,9.2,83,821,904,-0.1
"Granville","Hampden County","MA","Granville",2011,7.8,69,813,882,-2.5
"Granville","Hampden County","MA","Granville",2012,7.3,64,814,878,-3
"Great Barrington","Berkshire County","MA","Great Barrington",2003,4.1,179,4212,4391,0
"Great Barrington","Berkshire County","MA","Great Barrington",2004,3.7,163,4185,4348,-1
"Great Barrington","Berkshire County","MA","Great Barrington",2005,3.5,153,4272,4425,0.8
"Great Barrington","Berkshire County","MA","Great Barrington",2006,3.5,156,4304,4460,1.6
"Great Barrington","Berkshire County","MA","Great Barrington",2007,3.7,164,4210,4374,-0.4
"Great Barrington","Berkshire County","MA","Great Barrington",2008,4.7,206,4224,4430,0.9
"Great Barrington","Berkshire County","MA","Great Barrington",2009,6.8,300,4093,4393,0
"Great Barrington","Berkshire County","MA","Great Barrington",2010,7,299,3987,4286,-2.4
"Great Barrington","Berkshire County","MA","Great Barrington",2011,6.2,267,4010,4277,-2.6
"Great Barrington","Berkshire County","MA","Great Barrington",2012,5.8,247,3977,4224,-3.8
"Greenfield","Franklin County","MA","Greenfield",2003,5,468,8954,9422,0
"Greenfield","Franklin County","MA","Greenfield",2004,4.6,425,8762,9187,-2.5
"Greenfield","Franklin County","MA","Greenfield",2005,4.9,447,8701,9148,-2.9
"Greenfield","Franklin County","MA","Greenfield",2006,4.7,431,8683,9114,-3.3
"Greenfield","Franklin County","MA","Greenfield",2007,4.7,428,8636,9064,-3.8
"Greenfield","Franklin County","MA","Greenfield",2008,5.6,508,8559,9067,-3.8
"Greenfield","Franklin County","MA","Greenfield",2009,8.3,759,8336,9095,-3.5
"Greenfield","Franklin County","MA","Greenfield",2010,8.2,741,8290,9031,-4.1
"Greenfield","Franklin County","MA","Greenfield",2011,7.1,632,8301,8933,-5.2
"Greenfield","Franklin County","MA","Greenfield",2012,7,629,8324,8953,-5
"Groton","Middlesex County","MA","Groton",2003,5,272,5162,5434,0
"Groton","Middlesex County","MA","Groton",2004,4.2,229,5249,5478,0.8
"Groton","Middlesex County","MA","Groton",2005,3.7,208,5339,5547,2.1
"Groton","Middlesex County","MA","Groton",2006,3.4,188,5327,5515,1.5
"Groton","Middlesex County","MA","Groton",2007,3.3,185,5386,5571,2.5
"Groton","Middlesex County","MA","Groton",2008,4.2,238,5394,5632,3.6
"Groton","Middlesex County","MA","Groton",2009,6.3,354,5262,5616,3.3
"Groton","Middlesex County","MA","Groton",2010,6.3,356,5275,5631,3.6
"Groton","Middlesex County","MA","Groton",2011,5.9,334,5352,5686,4.6
"Groton","Middlesex County","MA","Groton",2012,5.1,293,5411,5704,5
"Groveland","Essex County","MA","Groveland",2003,4.8,161,3202,3363,0
"Groveland","Essex County","MA","Groveland",2004,4.7,158,3233,3391,0.8
"Groveland","Essex County","MA","Groveland",2005,4.1,144,3328,3472,3.2
"Groveland","Essex County","MA","Groveland",2006,4.1,147,3441,3588,6.7
"Groveland","Essex County","MA","Groveland",2007,3.7,135,3524,3659,8.8
"Groveland","Essex County","MA","Groveland",2008,4.2,157,3609,3766,12
"Groveland","Essex County","MA","Groveland",2009,6.8,264,3617,3881,15.4
"Groveland","Essex County","MA","Groveland",2010,7.3,251,3211,3462,2.9
"Groveland","Essex County","MA","Groveland",2011,5.9,204,3252,3456,2.8
"Groveland","Essex County","MA","Groveland",2012,5.8,203,3295,3498,4
"Hadley","Hampshire County","MA","Hadley",2003,4.9,130,2512,2642,0
"Hadley","Hampshire County","MA","Hadley",2004,4.4,116,2511,2627,-0.6
"Hadley","Hampshire County","MA","Hadley",2005,4.5,117,2504,2621,-0.8
"Hadley","Hampshire County","MA","Hadley",2006,4.1,108,2516,2624,-0.7
"Hadley","Hampshire County","MA","Hadley",2007,4,104,2510,2614,-1.1
"Hadley","Hampshire County","MA","Hadley",2008,4.2,109,2459,2568,-2.8
"Hadley","Hampshire County","MA","Hadley",2009,6.3,157,2347,2504,-5.2
"Hadley","Hampshire County","MA","Hadley",2010,6.6,184,2611,2795,5.8
"Hadley","Hampshire County","MA","Hadley",2011,5.9,161,2578,2739,3.7
"Hadley","Hampshire County","MA","Hadley",2012,5.7,155,2580,2735,3.5
"Halifax","Plymouth County","MA","Halifax",2003,5.6,237,3977,4214,0
"Halifax","Plymouth County","MA","Halifax",2004,5.3,221,3983,4204,-0.2
"Halifax","Plymouth County","MA","Halifax",2005,5.2,221,4011,4232,0.4
"Halifax","Plymouth County","MA","Halifax",2006,5.3,228,4051,4279,1.5
"Halifax","Plymouth County","MA","Halifax",2007,5,214,4060,4274,1.4
"Halifax","Plymouth County","MA","Halifax",2008,5.9,254,4028,4282,1.6
"Halifax","Plymouth County","MA","Halifax",2009,8.8,381,3947,4328,2.7
"Halifax","Plymouth County","MA","Halifax",2010,9.4,395,3799,4194,-0.5
"Halifax","Plymouth County","MA","Halifax",2011,7.9,329,3837,4166,-1.1
"Halifax","Plymouth County","MA","Halifax",2012,7.6,318,3870,4188,-0.6
"Hamilton","Essex County","MA","Hamilton",2003,4.7,191,3832,4023,0
"Hamilton","Essex County","MA","Hamilton",2004,4.2,167,3820,3987,-0.9
"Hamilton","Essex County","MA","Hamilton",2005,3.8,152,3828,3980,-1.1
"Hamilton","Essex County","MA","Hamilton",2006,3.8,145,3709,3854,-4.2
"Hamilton","Essex County","MA","Hamilton",2007,3.5,137,3729,3866,-3.9
"Hamilton","Essex County","MA","Hamilton",2008,4.4,173,3729,3902,-3
"Hamilton","Essex County","MA","Hamilton",2009,6.7,259,3609,3868,-3.9
"Hamilton","Essex County","MA","Hamilton",2010,6.5,240,3448,3688,-8.3
"Hamilton","Essex County","MA","Hamilton",2011,5.3,196,3490,3686,-8.4
"Hamilton","Essex County","MA","Hamilton",2012,4.7,175,3529,3704,-7.9
"Hampden","Hampden County","MA","Hampden",2003,5.1,148,2765,2913,0
"Hampden","Hampden County","MA","Hampden",2004,5.1,149,2769,2918,0.2
"Hampden","Hampden County","MA","Hampden",2005,4.3,126,2781,2907,-0.2
"Hampden","Hampden County","MA","Hampden",2006,4,116,2804,2920,0.2
"Hampden","Hampden County","MA","Hampden",2007,3.9,115,2800,2915,0.1
"Hampden","Hampden County","MA","Hampden",2008,4.7,140,2825,2965,1.8
"Hampden","Hampden County","MA","Hampden",2009,7.1,206,2683,2889,-0.8
"Hampden","Hampden County","MA","Hampden",2010,7.8,218,2572,2790,-4.2
"Hampden","Hampden County","MA","Hampden",2011,6.7,184,2547,2731,-6.2
"Hampden","Hampden County","MA","Hampden",2012,6.3,172,2548,2720,-6.6
NA,"Hampden County","MA","Hampden County",2003,6.6,14732,210081,224813,-93.4
NA,"Hampden County","MA","Hampden County",2004,6.2,13901,210330,224231,-93.4
NA,"Hampden County","MA","Hampden County",2005,5.8,13029,211071,224100,-93.4
NA,"Hampden County","MA","Hampden County",2006,5.9,13201,212066,225267,-93.4
NA,"Hampden County","MA","Hampden County",2007,5.6,12489,211474,223963,-93.4
NA,"Hampden County","MA","Hampden County",2008,6.5,14579,210907,225486,-93.4
NA,"Hampden County","MA","Hampden County",2009,9.4,21263,205679,226942,-93.3
NA,"Hampden County","MA","Hampden County",2010,10,22466,202854,225320,-93.4
NA,"Hampden County","MA","Hampden County",2011,9.2,20404,200849,221253,-93.5
NA,"Hampden County","MA","Hampden County",2012,8.5,18729,200969,219698,-93.6
NA,"Hampshire County","MA","Hampshire County",2003,4.2,3718,84026,87744,-97.4
NA,"Hampshire County","MA","Hampshire County",2004,4.1,3627,84168,87795,-97.4
NA,"Hampshire County","MA","Hampshire County",2005,4,3547,84257,87804,-97.4
NA,"Hampshire County","MA","Hampshire County",2006,3.9,3489,85011,88500,-97.4
NA,"Hampshire County","MA","Hampshire County",2007,3.8,3345,85099,88444,-97.4
NA,"Hampshire County","MA","Hampshire County",2008,4.4,3896,84818,88714,-97.4
NA,"Hampshire County","MA","Hampshire County",2009,6.5,5672,81759,87431,-97.4
NA,"Hampshire County","MA","Hampshire County",2010,6.6,5855,82485,88340,-97.4
NA,"Hampshire County","MA","Hampshire County",2011,6,5186,81818,87004,-97.4
NA,"Hampshire County","MA","Hampshire County",2012,5.6,4874,82030,86904,-97.4
"Hancock","Berkshire County","MA","Hancock",2003,2.1,11,516,527,0
"Hancock","Berkshire County","MA","Hancock",2004,3.3,19,554,573,8.7
"Hancock","Berkshire County","MA","Hancock",2005,2.2,13,572,585,11
"Hancock","Berkshire County","MA","Hancock",2006,2.5,15,589,604,14.6
"Hancock","Berkshire County","MA","Hancock",2007,1.9,12,619,631,19.7
"Hancock","Berkshire County","MA","Hancock",2008,2.2,14,631,645,22.4
"Hancock","Berkshire County","MA","Hancock",2009,2.7,19,697,716,35.9
"Hancock","Berkshire County","MA","Hancock",2010,5.2,21,382,403,-23.5
"Hancock","Berkshire County","MA","Hancock",2011,4.5,18,385,403,-23.5
"Hancock","Berkshire County","MA","Hancock",2012,5.4,22,384,406,-23
"Hanover","Plymouth County","MA","Hanover",2003,4.5,335,7047,7382,0
"Hanover","Plymouth County","MA","Hanover",2004,4.2,316,7126,7442,0.8
"Hanover","Plymouth County","MA","Hanover",2005,4.1,310,7330,7640,3.5
"Hanover","Plymouth County","MA","Hanover",2006,4.1,302,7152,7454,1
"Hanover","Plymouth County","MA","Hanover",2007,3.7,278,7189,7467,1.2
"Hanover","Plymouth County","MA","Hanover",2008,4.5,339,7209,7548,2.2
"Hanover","Plymouth County","MA","Hanover",2009,6.9,521,6998,7519,1.9
"Hanover","Plymouth County","MA","Hanover",2010,7.2,540,6988,7528,2
"Hanover","Plymouth County","MA","Hanover",2011,6.1,460,7056,7516,1.8
"Hanover","Plymouth County","MA","Hanover",2012,5.4,411,7133,7544,2.2
"Hanson","Plymouth County","MA","Hanson",2003,5.5,297,5126,5423,0
"Hanson","Plymouth County","MA","Hanson",2004,5.2,280,5138,5418,-0.1
"Hanson","Plymouth County","MA","Hanson",2005,5.1,275,5169,5444,0.4
"Hanson","Plymouth County","MA","Hanson",2006,4.7,261,5270,5531,2
"Hanson","Plymouth County","MA","Hanson",2007,5,278,5324,5602,3.3
"Hanson","Plymouth County","MA","Hanson",2008,5.5,311,5321,5632,3.9
"Hanson","Plymouth County","MA","Hanson",2009,8.4,479,5203,5682,4.8
"Hanson","Plymouth County","MA","Hanson",2010,9.1,521,5233,5754,6.1
"Hanson","Plymouth County","MA","Hanson",2011,8,457,5282,5739,5.8
"Hanson","Plymouth County","MA","Hanson",2012,6.7,385,5329,5714,5.4
"Hardwick","Worcester County","MA","Hardwick",2003,6.7,90,1263,1353,0
"Hardwick","Worcester County","MA","Hardwick",2004,6.4,86,1257,1343,-0.7
"Hardwick","Worcester County","MA","Hardwick",2005,5.5,72,1248,1320,-2.4
"Hardwick","Worcester County","MA","Hardwick",2006,5.6,75,1264,1339,-1
"Hardwick","Worcester County","MA","Hardwick",2007,5.8,78,1265,1343,-0.7
"Hardwick","Worcester County","MA","Hardwick",2008,6.2,82,1235,1317,-2.7
"Hardwick","Worcester County","MA","Hardwick",2009,9.8,131,1199,1330,-1.7
"Hardwick","Worcester County","MA","Hardwick",2010,8.6,127,1346,1473,8.9
"Hardwick","Worcester County","MA","Hardwick",2011,8.6,127,1357,1484,9.7
"Hardwick","Worcester County","MA","Hardwick",2012,7.1,103,1357,1460,7.9
"Harvard","Worcester County","MA","Harvard",2003,4.8,142,2822,2964,0
"Harvard","Worcester County","MA","Harvard",2004,4.2,123,2813,2936,-0.9
"Harvard","Worcester County","MA","Harvard",2005,3.6,106,2837,2943,-0.7
"Harvard","Worcester County","MA","Harvard",2006,3.4,101,2840,2941,-0.8
"Harvard","Worcester County","MA","Harvard",2007,3.1,92,2867,2959,-0.2
"Harvard","Worcester County","MA","Harvard",2008,3.8,111,2825,2936,-0.9
"Harvard","Worcester County","MA","Harvard",2009,6.3,185,2742,2927,-1.2
"Harvard","Worcester County","MA","Harvard",2010,5.8,180,2950,3130,5.6
"Harvard","Worcester County","MA","Harvard",2011,5,156,2971,3127,5.5
"Harvard","Worcester County","MA","Harvard",2012,4.9,154,3003,3157,6.5
"Harwich","Barnstable County","MA","Harwich",2003,5.3,343,6072,6415,0
"Harwich","Barnstable County","MA","Harwich",2004,5.1,330,6122,6452,0.6
"Harwich","Barnstable County","MA","Harwich",2005,5.3,343,6094,6437,0.3
"Harwich","Barnstable County","MA","Harwich",2006,5,323,6085,6408,-0.1
"Harwich","Barnstable County","MA","Harwich",2007,5,320,6047,6367,-0.7
"Harwich","Barnstable County","MA","Harwich",2008,6.2,396,5997,6393,-0.3
"Harwich","Barnstable County","MA","Harwich",2009,8.9,568,5808,6376,-0.6
"Harwich","Barnstable County","MA","Harwich",2010,9.6,627,5886,6513,1.5
"Harwich","Barnstable County","MA","Harwich",2011,8.7,563,5876,6439,0.4
"Harwich","Barnstable County","MA","Harwich",2012,7.6,489,5974,6463,0.7
"Hatfield","Hampshire County","MA","Hatfield",2003,4.4,90,1976,2066,0
"Hatfield","Hampshire County","MA","Hatfield",2004,4.3,89,1970,2059,-0.3
"Hatfield","Hampshire County","MA","Hatfield",2005,3.9,80,1964,2044,-1.1
"Hatfield","Hampshire County","MA","Hatfield",2006,3.7,76,1964,2040,-1.3
"Hatfield","Hampshire County","MA","Hatfield",2007,4,81,1967,2048,-0.9
"Hatfield","Hampshire County","MA","Hatfield",2008,4.1,82,1931,2013,-2.6
"Hatfield","Hampshire County","MA","Hatfield",2009,6,118,1855,1973,-4.5
"Hatfield","Hampshire County","MA","Hatfield",2010,5.9,118,1878,1996,-3.4
"Hatfield","Hampshire County","MA","Hatfield",2011,5.8,114,1854,1968,-4.7
"Hatfield","Hampshire County","MA","Hatfield",2012,5.6,110,1855,1965,-4.9
"Haverhill","Essex County","MA","Haverhill",2003,6.6,2052,29189,31241,0
"Haverhill","Essex County","MA","Haverhill",2004,5.8,1783,28897,30680,-1.8
"Haverhill","Essex County","MA","Haverhill",2005,5.3,1630,29018,30648,-1.9
"Haverhill","Essex County","MA","Haverhill",2006,5,1542,29252,30794,-1.4
"Haverhill","Essex County","MA","Haverhill",2007,4.8,1478,29162,30640,-1.9
"Haverhill","Essex County","MA","Haverhill",2008,5.9,1852,29391,31243,0
"Haverhill","Essex County","MA","Haverhill",2009,9.2,2878,28571,31449,0.7
"Haverhill","Essex County","MA","Haverhill",2010,9.1,2885,28946,31831,1.9
"Haverhill","Essex County","MA","Haverhill",2011,8.1,2600,29316,31916,2.2
"Haverhill","Essex County","MA","Haverhill",2012,7.3,2328,29701,32029,2.5
"Hawley","Franklin County","MA","Hawley",2003,6,11,171,182,0
"Hawley","Franklin County","MA","Hawley",2004,4,7,169,176,-3.3
"Hawley","Franklin County","MA","Hawley",2005,4,7,168,175,-3.8
"Hawley","Franklin County","MA","Hawley",2006,4,7,168,175,-3.8
"Hawley","Franklin County","MA","Hawley",2007,4.1,7,164,171,-6
"Hawley","Franklin County","MA","Hawley",2008,4.7,8,162,170,-6.6
"Hawley","Franklin County","MA","Hawley",2009,6,10,157,167,-8.2
"Hawley","Franklin County","MA","Hawley",2010,7,12,159,171,-6
"Hawley","Franklin County","MA","Hawley",2011,7,12,160,172,-5.5
"Hawley","Franklin County","MA","Hawley",2012,6.4,11,161,172,-5.5
"Heath","Franklin County","MA","Heath",2003,3.5,17,463,480,0
"Heath","Franklin County","MA","Heath",2004,3.4,16,456,472,-1.7
"Heath","Franklin County","MA","Heath",2005,3,14,454,468,-2.5
"Heath","Franklin County","MA","Heath",2006,3.8,18,455,473,-1.5
"Heath","Franklin County","MA","Heath",2007,3.6,17,449,466,-2.9
"Heath","Franklin County","MA","Heath",2008,4.9,23,443,466,-2.9
"Heath","Franklin County","MA","Heath",2009,5.7,26,429,455,-5.2
"Heath","Franklin County","MA","Heath",2010,7,29,387,416,-13.3
"Heath","Franklin County","MA","Heath",2011,6.1,25,388,413,-14
"Heath","Franklin County","MA","Heath",2012,5.1,21,389,410,-14.6
"Hingham","Plymouth County","MA","Hingham",2003,4.4,450,9798,10248,0
"Hingham","Plymouth County","MA","Hingham",2004,3.9,411,10210,10621,3.6
"Hingham","Plymouth County","MA","Hingham",2005,3.4,363,10468,10831,5.7
"Hingham","Plymouth County","MA","Hingham",2006,3.6,385,10393,10778,5.2
"Hingham","Plymouth County","MA","Hingham",2007,3.3,366,10821,11187,9.2
"Hingham","Plymouth County","MA","Hingham",2008,4,452,10864,11316,10.4
"Hingham","Plymouth County","MA","Hingham",2009,6.1,698,10827,11525,12.5
"Hingham","Plymouth County","MA","Hingham",2010,6.1,673,10446,11119,8.5
"Hingham","Plymouth County","MA","Hingham",2011,5,557,10548,11105,8.4
"Hingham","Plymouth County","MA","Hingham",2012,4.8,532,10664,11196,9.3
"Hinsdale","Berkshire County","MA","Hinsdale",2003,5.8,61,995,1056,0
"Hinsdale","Berkshire County","MA","Hinsdale",2004,4.8,50,991,1041,-1.4
"Hinsdale","Berkshire County","MA","Hinsdale",2005,4.4,46,1002,1048,-0.8
"Hinsdale","Berkshire County","MA","Hinsdale",2006,4.6,49,1012,1061,0.5
"Hinsdale","Berkshire County","MA","Hinsdale",2007,4.2,48,1097,1145,8.4
"Hinsdale","Berkshire County","MA","Hinsdale",2008,6.5,75,1076,1151,9
"Hinsdale","Berkshire County","MA","Hinsdale",2009,10.2,119,1044,1163,10.1
"Hinsdale","Berkshire County","MA","Hinsdale",2010,10.8,130,1072,1202,13.8
"Hinsdale","Berkshire County","MA","Hinsdale",2011,9.6,115,1082,1197,13.4
"Hinsdale","Berkshire County","MA","Hinsdale",2012,8.4,99,1077,1176,11.4
"Holbrook","Norfolk County","MA","Holbrook",2003,6,350,5478,5828,0
"Holbrook","Norfolk County","MA","Holbrook",2004,5.7,331,5472,5803,-0.4
"Holbrook","Norfolk County","MA","Holbrook",2005,5.5,322,5499,5821,-0.1
"Holbrook","Norfolk County","MA","Holbrook",2006,6,341,5389,5730,-1.7
"Holbrook","Norfolk County","MA","Holbrook",2007,5.6,320,5414,5734,-1.6
"Holbrook","Norfolk County","MA","Holbrook",2008,5.9,341,5407,5748,-1.4
"Holbrook","Norfolk County","MA","Holbrook",2009,9,517,5226,5743,-1.5
"Holbrook","Norfolk County","MA","Holbrook",2010,9.1,537,5334,5871,0.7
"Holbrook","Norfolk County","MA","Holbrook",2011,8,470,5394,5864,0.6
"Holbrook","Norfolk County","MA","Holbrook",2012,7.1,414,5453,5867,0.7
"Holden","Worcester County","MA","Holden",2003,4.9,428,8302,8730,0
"Holden","Worcester County","MA","Holden",2004,4.7,410,8369,8779,0.6
"Holden","Worcester County","MA","Holden",2005,4.2,362,8342,8704,-0.3
"Holden","Worcester County","MA","Holden",2006,4,365,8723,9088,4.1
"Holden","Worcester County","MA","Holden",2007,3.9,355,8846,9201,5.4
