"Municipal","County","State","C_year","Number of Months Reported","Area Name","Single Family Buildings- Reported Data plus Data Imputed for Non-Reporters & Partial Reporters","Single Family Units- Reported Data plus Data Imputed for Non-Reporters & Partial Reporters","Single Family Valuation- Reported Data plus Data Imputed for Non-Reporters & Partial Reporters","2 Family Buildings- Reported Data plus Data Imputed for Non-Reporters & Partial Reporters","2 Family Units- Reported Data plus Data Imputed for Non-Reporters & Partial Reporters","2 Family Valuation- Reported Data plus Data Imputed for Non-Reporters & Partial Reporters","3+4 Family Buildings- Reported Data plus Data Imputed for Non-Reporters & Partial Reporters","3+4 Family Units- Reported Data plus Data Imputed for Non-Reporters & Partial Reporters","3+4 Family Valuation- Reported Data plus Data Imputed for Non-Reporters & Partial Reporters","5+ Family Buildings- Reported Data plus Data Imputed for Non-Reporters & Partial Reporters","5+ Family Units- Reported Data plus Data Imputed for Non-Reporters & Partial Reporters","5+ Family Valuation- Reported Data plus Data Imputed for Non-Reporters & Partial Reporters","Single Family Buildings- Reported Data Only","Single Family Units- Reported Data Only","Single Family Valuation- Reported Data Only","2 Family Buildings- Reported Data Only","2 Family Units- Reported Data Only","2 Family Valuation- Reported Data Only","3+4 Family Buildings- Reported Data Only","3+4 Family Units- Reported Data Only","3+4 Family Valuation- Reported Data Only","5+ Family Buildings- Reported Data Only","5+ Family Units- Reported Data Only","5+ Family Valuation- Reported Data Only","Total_Buildings_Reported_Imputed","Total_Units_Reported_Imputed","Total_Valuation_Reported_Imputed","Average_Valuation_PerUnits_Reported_Imputed","Total_Buildings_Reported","Total_Units_Reported","Total_Valuation_Reported","Average_Valuation_PerUnits_Reported","Region","Inflation_Adjusted_1_Family_Valuation","Inflation_Adjusted_2_Family_Valuation","Inflation_Adjusted_3_4_Family_Valuation","Inflation_Adjusted_5_Family_Valuation","Inflation_Adjusted_Total_Valuation","Inflation_Adjusted_Average_Valuation","Total_Pct_Change","Change_from_previous","Pct_Change_from_previous","Percentage_of_1_Family","Percentage_of_2_Family","Percentage_of_3_and_4_Family","Percentage_of_5_Family"
"Wareham","Plymouth","MA","2007"," 12","Wareham town",71,71,13293143,11,22,2452900,1,4,399000,0,0,0,71,71,13293143,11,22,2452900,1,4,399000,0,0,0,83,97,16145043,166443.742268041,83,97,16145043,166443.742268041,"Wareham",14421325,2661076,432863,0,17515264,180569.731958763,-13.39,0,0,73.2,22.68,4.12,0
"Wareham","Plymouth","MA","2008"," 12","Wareham town",27,27,4892769,0,0,0,0,0,0,0,0,0,27,27,4892769,0,0,0,0,0,0,0,0,0,27,27,4892769,181213.666666667,27,27,4892769,181213.666666667,"Wareham",5111747,0,0,0,5111747,189323.962962963,-75.89,-0.721649484536082,-72.16,100,0,0,0
"Wareham","Plymouth","MA","2009"," 12","Wareham town",20,20,4500277,0,0,0,0,0,0,0,0,0,20,20,4500277,0,0,0,0,0,0,0,0,0,20,20,4500277,225013.85,20,20,4500277,225013.85,"Wareham",4718477,0,0,0,4718477,235923.85,-82.14,-0.259259259259259,-25.93,100,0,0,0
"Wareham","Plymouth","MA","2010"," 12","Wareham town",34,34,5620992,2,4,180000,0,0,0,18,160,13897000,34,34,5620992,2,4,180000,0,0,0,18,160,13897000,54,198,19697992,99484.8080808081,54,198,19697992,99484.8080808081,"Wareham",5798420,185682,0,14335663,20319765,102625.075757576,76.79,8.9,890,17.17,2.02,0,80.81
"Wareham","Plymouth","MA","2011"," 12","Wareham town",43,43,7092492,4,8,724000,0,0,0,2,40,4254140,43,43,7092492,4,8,724000,0,0,0,2,40,4254140,49,91,12070632,132644.307692308,49,91,12070632,132644.307692308,"Wareham",7092492,724000,0,4254140,12070632,132644.307692308,-18.75,-0.54040404040404,-54.04,47.25,8.79,0,43.96
"Warren","Worcester","MA","2000","  0","Warren town",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,"Warren",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"Warren","Worcester","MA","2001"," 12","Warren town",25,25,3107356,0,0,0,0,0,0,0,0,0,25,25,3107356,0,0,0,0,0,0,0,0,0,25,25,3107356,124294.24,25,25,3107356,124294.24,"Warren",3946728,0,0,0,3946728,157869.12,Inf,Inf,Inf,100,0,0,0
"Warren","Worcester","MA","2002"," 12","Warren town",31,31,3350326,0,0,0,0,0,0,0,0,0,31,31,3350326,0,0,0,0,0,0,0,0,0,31,31,3350326,108075.032258065,31,31,3350326,108075.032258065,"Warren",4189099,0,0,0,4189099,135132.225806452,Inf,0.24,24,100,0,0,0
"Warren","Worcester","MA","2003"," 12","Warren town",42,42,4494952,0,0,0,0,0,0,0,0,0,42,42,4494952,0,0,0,0,0,0,0,0,0,42,42,4494952,107022.666666667,42,42,4494952,107022.666666667,"Warren",5495054,0,0,0,5495054,130834.619047619,Inf,0.354838709677419,35.48,100,0,0,0
"Warren","Worcester","MA","2004"," 12","Warren town",44,44,5164726,0,0,0,0,0,0,0,0,0,44,44,5164726,0,0,0,0,0,0,0,0,0,44,44,5164726,117380.136363636,44,44,5164726,117380.136363636,"Warren",6150070,0,0,0,6150070,139774.318181818,Inf,0.0476190476190476,4.76,100,0,0,0
"Warren","Worcester","MA","2005"," 12","Warren town",43,43,7259632,0,0,0,0,0,0,0,0,0,43,43,7259632,0,0,0,0,0,0,0,0,0,43,43,7259632,168828.651162791,43,43,7259632,168828.651162791,"Warren",8361364,0,0,0,8361364,194450.325581395,Inf,-0.0227272727272727,-2.27,100,0,0,0
"Warren","Worcester","MA","2006"," 12","Warren town",20,20,3972313,0,0,0,0,0,0,0,0,0,20,20,3972313,0,0,0,0,0,0,0,0,0,20,20,3972313,198615.65,20,20,3972313,198615.65,"Warren",4432183,0,0,0,4432183,221609.15,Inf,-0.534883720930233,-53.49,100,0,0,0
"Warren","Worcester","MA","2007"," 12","Warren town",14,14,2836070,0,0,0,0,0,0,0,0,0,14,14,2836070,0,0,0,0,0,0,0,0,0,14,14,2836070,202576.428571429,14,14,2836070,202576.428571429,"Warren",3076766,0,0,0,3076766,219769,Inf,-0.3,-30,100,0,0,0
"Warren","Worcester","MA","2008"," 12","Warren town",5,5,1119576,1,2,248168,1,3,435265,0,0,0,5,5,1119576,1,2,248168,1,3,435265,0,0,0,7,10,1803009,180300.9,7,10,1803009,180300.9,"Warren",1169683,259275,454746,0,1883704,188370.4,Inf,-0.285714285714286,-28.57,50,20,30,0
"Warren","Worcester","MA","2009"," 12","Warren town",4,4,788700,0,0,0,0,0,0,0,0,0,4,4,788700,0,0,0,0,0,0,0,0,0,4,4,788700,197175,4,4,788700,197175,"Warren",826941,0,0,0,826941,206735.25,Inf,-0.6,-60,100,0,0,0
"Warren","Worcester","MA","2010"," 12","Warren town",4,4,686315,0,0,0,0,0,0,0,0,0,4,4,686315,0,0,0,0,0,0,0,0,0,4,4,686315,171578.75,4,4,686315,171578.75,"Warren",707979,0,0,0,707979,176994.75,Inf,0,0,100,0,0,0
"Warren","Worcester","MA","2011"," 12","Warren town",1,1,317292,0,0,0,0,0,0,0,0,0,1,1,317292,0,0,0,0,0,0,0,0,0,1,1,317292,317292,1,1,317292,317292,"Warren",317292,0,0,0,317292,317292,Inf,-0.75,-75,100,0,0,0
"Warwick","Franklin","MA","2000","  0","Warwick town",3,3,247383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,247383,82461,0,0,0,NA,"Warwick",323148,0,0,0,323148,107716,0,NA,NA,100,0,0,0
"Warwick","Franklin","MA","2001","  0","Warwick town",2,2,164922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,164922,82461,0,0,0,NA,"Warwick",209471,0,0,0,209471,104735.5,-33.33,-0.333333333333333,-33.33,100,0,0,0
"Warwick","Franklin","MA","2002","  0","Warwick town",1,1,82461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,82461,82461,0,0,0,NA,"Warwick",103106,0,0,0,103106,103106,-66.67,-0.5,-50,100,0,0,0
"Warwick","Franklin","MA","2003","  0","Warwick town",4,4,340800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,340800,85200,0,0,0,NA,"Warwick",416626,0,0,0,416626,104156.5,33.33,3,300,100,0,0,0
"Warwick","Franklin","MA","2004","  0","Warwick town",4,4,340800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,340800,85200,0,0,0,NA,"Warwick",405819,0,0,0,405819,101454.75,33.33,0,0,100,0,0,0
"Warwick","Franklin","MA","2005"," 12","Warwick town",4,4,710000,0,0,0,0,0,0,0,0,0,4,4,710000,0,0,0,0,0,0,0,0,0,4,4,710000,177500,4,4,710000,177500,"Warwick",817751,0,0,0,817751,204437.75,33.33,0,0,100,0,0,0
"Warwick","Franklin","MA","2006"," 12","Warwick town",2,2,121000,0,0,0,0,0,0,0,0,0,2,2,121000,0,0,0,0,0,0,0,0,0,2,2,121000,60500,2,2,121000,60500,"Warwick",135008,0,0,0,135008,67504,-33.33,-0.5,-50,100,0,0,0
"Warwick","Franklin","MA","2007"," 12","Warwick town",1,1,60000,0,0,0,0,0,0,0,0,0,1,1,60000,0,0,0,0,0,0,0,0,0,1,1,60000,60000,1,1,60000,60000,"Warwick",65092,0,0,0,65092,65092,-66.67,-0.5,-50,100,0,0,0
"Warwick","Franklin","MA","2008","  6","Warwick town",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,"Warwick",0,0,0,0,0,NA,-100,-1,-100,NA,NA,NA,NA
"Warwick","Franklin","MA","2009","  0","Warwick town",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,"Warwick",0,0,0,0,0,NA,-100,NA,NA,NA,NA,NA,NA
"Warwick","Franklin","MA","2010","  0","Warwick town",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,"Warwick",0,0,0,0,0,NA,-100,NA,NA,NA,NA,NA,NA
"Warwick","Franklin","MA","2011","  0","Warwick town",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,"Warwick",0,0,0,0,0,NA,-100,NA,NA,NA,NA,NA,NA
"Washington","Berkshire","MA","2000","  0","Washington town",1,1,150000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,150000,150000,0,0,0,NA,"Washington",195940,0,0,0,195940,195940,0,NA,NA,100,0,0,0
"Washington","Berkshire","MA","2001"," 12","Washington town",2,2,450000,0,0,0,0,0,0,0,0,0,2,2,450000,0,0,0,0,0,0,0,0,0,2,2,450000,225000,2,2,450000,225000,"Washington",571556,0,0,0,571556,285778,100,1,100,100,0,0,0
"Washington","Berkshire","MA","2002","  0","Washington town",2,2,450000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,450000,225000,0,0,0,NA,"Washington",562660,0,0,0,562660,281330,100,0,0,100,0,0,0
"Washington","Berkshire","MA","2003","  0","Washington town",3,3,675000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,675000,225000,0,0,0,NA,"Washington",825184,0,0,0,825184,275061.333333333,200,0.5,50,100,0,0,0
"Washington","Berkshire","MA","2004","  0","Washington town",4,4,9e+05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,9e+05,225000,0,0,0,NA,"Washington",1071705,0,0,0,1071705,267926.25,300,0.333333333333333,33.33,100,0,0,0
"Washington","Berkshire","MA","2005"," 12","Washington town",4,4,826000,0,0,0,0,0,0,0,0,0,4,4,826000,0,0,0,0,0,0,0,0,0,4,4,826000,206500,4,4,826000,206500,"Washington",951355,0,0,0,951355,237838.75,300,0,0,100,0,0,0
"Washington","Berkshire","MA","2006"," 12","Washington town",4,4,1200000,0,0,0,0,0,0,0,0,0,4,4,1200000,0,0,0,0,0,0,0,0,0,4,4,1200000,3e+05,4,4,1200000,3e+05,"Washington",1338923,0,0,0,1338923,334730.75,300,0,0,100,0,0,0
"Washington","Berkshire","MA","2007","  0","Washington town",3,3,9e+05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,9e+05,3e+05,0,0,0,NA,"Washington",976382,0,0,0,976382,325460.666666667,200,-0.25,-25,100,0,0,0
"Washington","Berkshire","MA","2008"," 12","Washington town",1,1,182377,0,0,0,0,0,0,0,0,0,1,1,182377,0,0,0,0,0,0,0,0,0,1,1,182377,182377,1,1,182377,182377,"Washington",190539,0,0,0,190539,190539,0,-0.666666666666667,-66.67,100,0,0,0
"Washington","Berkshire","MA","2009","  0","Washington town",2,2,364754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,364754,182377,0,0,0,NA,"Washington",382439,0,0,0,382439,191219.5,100,1,100,100,0,0,0
"Washington","Berkshire","MA","2010"," 12","Washington town",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,"Washington",0,0,0,0,0,NA,-100,-1,-100,NA,NA,NA,NA
"Washington","Berkshire","MA","2011"," 12","Washington town",2,2,1075000,0,0,0,0,0,0,0,0,0,2,2,1075000,0,0,0,0,0,0,0,0,0,2,2,1075000,537500,2,2,1075000,537500,"Washington",1075000,0,0,0,1075000,537500,100,Inf,Inf,100,0,0,0
"Watertown","Middlesex","MA","2000"," 12","Watertown",3,3,262000,1,2,130000,1,4,440000,0,0,0,3,3,262000,1,2,130000,1,4,440000,0,0,0,5,9,832000,92444.4444444444,5,9,832000,92444.4444444444,"Watertown",342242,169815,574757,0,1086814,120757.111111111,0,NA,NA,33.33,22.22,44.44,0
"Watertown","Middlesex","MA","2001"," 12","Watertown",8,8,567000,2,4,299000,1,4,1e+05,0,0,0,8,8,567000,2,4,299000,1,4,1e+05,0,0,0,11,16,966000,60375,11,16,966000,60375,"Watertown",720160,379767,127012,0,1226939,76683.6875,77.78,0.777777777777778,77.78,50,25,25,0
"Watertown","Middlesex","MA","2002"," 12","Watertown",0,0,0,4,8,773000,1,3,180000,1,134,1.8e+07,0,0,0,4,8,773000,1,3,180000,1,134,1.8e+07,6,145,18953000,130710.344827586,6,145,18953000,130710.344827586,"Watertown",0,966525,225064,22506404,23697993,163434.434482759,1511.11,8.0625,806.25,0,5.52,2.07,92.41
"Watertown","Middlesex","MA","2003"," 12","Watertown",3,3,539000,7,14,1392500,0,0,0,1,6,750000,3,3,539000,7,14,1392500,0,0,0,1,6,750000,11,23,2681500,116586.956521739,11,23,2681500,116586.956521739,"Watertown",658925,1702324,0,916871,3278120,142526.956521739,155.56,-0.841379310344828,-84.14,13.04,60.87,0,26.09
"Watertown","Middlesex","MA","2004"," 12","Watertown",1,1,272400,10,20,2153000,0,0,0,0,0,0,1,1,272400,10,20,2153000,0,0,0,0,0,0,11,21,2425400,115495.238095238,11,21,2425400,115495.238095238,"Watertown",324369,2563757,0,0,2888126,137529.80952381,133.33,-0.0869565217391304,-8.7,4.76,95.24,0,0
"Watertown","Middlesex","MA","2005"," 12","Watertown",7,7,1350000,12,24,3910000,1,3,771000,0,0,0,7,7,1350000,12,24,3910000,1,3,771000,0,0,0,20,34,6031000,177382.352941176,20,34,6031000,177382.352941176,"Watertown",1554878,4503387,888008,0,6946273,204302.147058824,277.78,0.619047619047619,61.9,20.59,70.59,8.82,0
"Watertown","Middlesex","MA","2006"," 12","Watertown",2,2,235000,5,10,1250000,0,0,0,3,187,29900000,2,2,235000,5,10,1250000,0,0,0,3,187,29900000,10,199,31385000,157713.567839196,10,199,31385000,157713.567839196,"Watertown",262206,1394711,0,33361489,35018406,175971.889447236,2111.11,4.85294117647059,485.29,1.01,5.03,0,93.97
"Watertown","Middlesex","MA","2007"," 12","Watertown",2,2,4e+05,3,6,880000,2,7,1320000,0,0,0,2,2,4e+05,3,6,880000,2,7,1320000,0,0,0,7,15,2600000,173333.333333333,7,15,2600000,173333.333333333,"Watertown",433948,954685,1432028,0,2820661,188044.066666667,66.67,-0.924623115577889,-92.46,13.33,40,46.67,0
"Watertown","Middlesex","MA","2008"," 12","Watertown",0,0,0,1,2,185000,0,0,0,0,0,0,0,0,0,1,2,185000,0,0,0,0,0,0,1,2,185000,92500,1,2,185000,92500,"Watertown",0,193280,0,0,193280,96640,-77.78,-0.866666666666667,-86.67,0,100,0,0
"Watertown","Middlesex","MA","2009"," 12","Watertown",2,2,475465,3,6,1e+06,0,0,0,4,32,4772432,2,2,475465,3,6,1e+06,0,0,0,4,32,4772432,9,40,6247897,156197.425,9,40,6247897,156197.425,"Watertown",498518,1048486,0,5003827,6550831,163770.775,344.44,19,1900,5,15,0,80
"Watertown","Middlesex","MA","2010"," 12","Watertown Town",0,0,0,3,6,9e+05,1,3,650000,0,0,0,0,0,0,3,6,9e+05,1,3,650000,0,0,0,4,9,1550000,172222.222222222,4,9,1550000,172222.222222222,"Watertown",0,928409,670517,0,1598926,177658.444444444,0,-0.775,-77.5,0,66.67,33.33,0
"Watertown","Middlesex","MA","2011"," 12","Watertown Town",0,0,0,3,6,680000,0,0,0,3,214,26252398,0,0,0,3,6,680000,0,0,0,3,214,26252398,6,220,26932398,122419.990909091,6,220,26932398,122419.990909091,"Watertown",0,680000,0,26252398,26932398,122419.990909091,2344.44,23.4444444444444,2344.44,0,2.73,0,97.27
"Wayland","Middlesex","MA","2000"," 12","Wayland town",42,42,14229500,0,0,0,0,0,0,0,0,0,42,42,14229500,0,0,0,0,0,0,0,0,0,42,42,14229500,338797.619047619,42,42,14229500,338797.619047619,"Wayland",18587512,0,0,0,18587512,442559.80952381,0,NA,NA,100,0,0,0
"Wayland","Middlesex","MA","2001"," 12","Wayland town",25,25,8343400,0,0,0,0,0,0,0,0,0,25,25,8343400,0,0,0,0,0,0,0,0,0,25,25,8343400,333736,25,25,8343400,333736,"Wayland",10597154,0,0,0,10597154,423886.16,-40.48,-0.404761904761905,-40.48,100,0,0,0
"Wayland","Middlesex","MA","2002"," 12","Wayland town",16,16,5154000,0,0,0,0,0,0,0,0,0,16,16,5154000,0,0,0,0,0,0,0,0,0,16,16,5154000,322125,16,16,5154000,322125,"Wayland",6444334,0,0,0,6444334,402770.875,-61.9,-0.36,-36,100,0,0,0
"Wayland","Middlesex","MA","2003"," 12","Wayland town",10,10,3560500,0,0,0,0,0,0,0,0,0,10,10,3560500,0,0,0,0,0,0,0,0,0,10,10,3560500,356050,10,10,3560500,356050,"Wayland",4352692,0,0,0,4352692,435269.2,-76.19,-0.375,-37.5,100,0,0,0
"Wayland","Middlesex","MA","2004"," 12","Wayland town",28,28,9645000,0,0,0,0,0,0,0,0,0,28,28,9645000,0,0,0,0,0,0,0,0,0,28,28,9645000,344464.285714286,28,28,9645000,344464.285714286,"Wayland",11485107,0,0,0,11485107,410182.392857143,-33.33,1.8,180,100,0,0,0
"Wayland","Middlesex","MA","2005"," 12","Wayland town",20,20,17298464,0,0,0,0,0,0,0,0,0,19,19,16954000,0,0,0,0,0,0,0,0,0,20,20,17298464,864923.2,19,19,16954000,892315.789473684,"Wayland",19923703,0,0,0,19923703,996185.15,-52.38,-0.285714285714286,-28.57,100,0,0,0
"Wayland","Middlesex","MA","2006"," 12","Wayland town",23,23,12056000,0,0,0,0,0,0,0,0,0,23,23,12056000,0,0,0,0,0,0,0,0,0,23,23,12056000,524173.913043478,23,23,12056000,524173.913043478,"Wayland",13451709,0,0,0,13451709,584856.913043478,-45.24,0.15,15,100,0,0,0
"Wayland","Middlesex","MA","2007"," 11","Wayland town",17,17,6336174,0,0,0,0,0,0,0,0,0,16,16,5812000,0,0,0,0,0,0,0,0,0,17,17,6336174,372716.117647059,16,16,5812000,363250,"Wayland",6873922,0,0,0,6873922,404348.352941176,-59.52,-0.260869565217391,-26.09,100,0,0,0
"Wayland","Middlesex","MA","2008"," 10","Wayland town",5,5,1570432,0,0,0,0,0,0,0,0,0,3,3,825000,0,0,0,0,0,0,0,0,0,5,5,1570432,314086.4,3,3,825000,275000,"Wayland",1640718,0,0,0,1640718,328143.6,-88.1,-0.705882352941177,-70.59,100,0,0,0
"Wayland","Middlesex","MA","2009"," 12","Wayland town",9,9,3371000,0,0,0,0,0,0,0,0,0,9,9,3371000,0,0,0,0,0,0,0,0,0,9,9,3371000,374555.555555556,9,9,3371000,374555.555555556,"Wayland",3534446,0,0,0,3534446,392716.222222222,-78.57,0.8,80,100,0,0,0
"Wayland","Middlesex","MA","2010"," 10","Wayland town",13,13,3335086,0,0,0,0,0,0,0,0,0,12,12,3021000,0,0,0,0,0,0,0,0,0,13,13,3335086,256545.076923077,12,12,3021000,251750,"Wayland",3440359,0,0,0,3440359,264643,-69.05,0.444444444444444,44.44,100,0,0,0
"Wayland","Middlesex","MA","2011","  6","Wayland town",17,17,6102736,0,0,0,0,0,0,0,0,0,12,12,4702000,0,0,0,0,0,0,0,0,0,17,17,6102736,358984.470588235,12,12,4702000,391833.333333333,"Wayland",6102736,0,0,0,6102736,358984.470588235,-59.52,0.307692307692308,30.77,100,0,0,0
"Webster","Worcester","MA","2000"," 12","Webster town",43,43,6744000,0,0,0,0,0,0,0,0,0,43,43,6744000,0,0,0,0,0,0,0,0,0,43,43,6744000,156837.209302326,43,43,6744000,156837.209302326,"Webster",8809458,0,0,0,8809458,204871.11627907,0,NA,NA,100,0,0,0
"Webster","Worcester","MA","2001"," 12","Webster town",61,61,10171000,0,0,0,0,0,0,0,0,0,61,61,10171000,0,0,0,0,0,0,0,0,0,61,61,10171000,166737.704918033,61,61,10171000,166737.704918033,"Webster",12918433,0,0,0,12918433,211777.590163934,41.86,0.418604651162791,41.86,100,0,0,0
"Webster","Worcester","MA","2002"," 12","Webster town",86,86,19585000,0,0,0,0,0,0,0,0,0,86,86,19585000,0,0,0,0,0,0,0,0,0,86,86,19585000,227732.558139535,86,86,19585000,227732.558139535,"Webster",24488217,0,0,0,24488217,284746.709302326,100,0.409836065573771,40.98,100,0,0,0
"Webster","Worcester","MA","2003"," 12","Webster town",57,57,12957000,2,4,280000,0,0,0,0,0,0,57,57,12957000,2,4,280000,0,0,0,0,0,0,59,61,13237000,217000,59,61,13237000,217000,"Webster",15839862,342298,0,0,16182160,265281.31147541,41.86,-0.290697674418605,-29.07,93.44,6.56,0,0
"Webster","Worcester","MA","2004"," 12","Webster town",44,44,10282000,0,0,0,0,0,0,0,0,0,44,44,10282000,0,0,0,0,0,0,0,0,0,44,44,10282000,233681.818181818,44,44,10282000,233681.818181818,"Webster",12243636,0,0,0,12243636,278264.454545455,2.33,-0.278688524590164,-27.87,100,0,0,0
"Webster","Worcester","MA","2005"," 12","Webster town",61,61,14526045,1,2,190000,0,0,0,0,0,0,58,58,13825000,1,2,190000,0,0,0,0,0,0,62,63,14716045,233588.015873016,59,60,14015000,233583.333333333,"Webster",16730538,218835,0,0,16949373,269037.666666667,46.51,0.431818181818182,43.18,96.83,3.17,0,0
"Webster","Worcester","MA","2006"," 12","Webster town",38,38,9170000,3,6,990000,2,6,690000,0,0,0,38,38,9170000,3,6,990000,2,6,690000,0,0,0,43,50,10850000,217000,43,50,10850000,217000,"Webster",10231600,1104611,769881,0,12106092,242121.84,16.28,-0.206349206349206,-20.63,76,12,12,0
"Webster","Worcester","MA","2007"," 12","Webster town",20,20,5025000,0,0,0,0,0,0,0,0,0,20,20,5025000,0,0,0,0,0,0,0,0,0,20,20,5025000,251250,20,20,5025000,251250,"Webster",5451469,0,0,0,5451469,272573.45,-53.49,-0.6,-60,100,0,0,0
"Webster","Worcester","MA","2008","  9","Webster town",13,13,3096750,1,2,250000,0,0,0,0,0,0,10,10,2343000,1,2,250000,0,0,0,0,0,0,14,15,3346750,223116.666666667,11,12,2593000,216083.333333333,"Webster",3235347,261189,0,0,3496536,233102.4,-65.12,-0.25,-25,86.67,13.33,0,0
"Webster","Worcester","MA","2009","  6","Webster town",9,9,1834272,0,0,0,0,0,0,0,0,0,3,3,405000,0,0,0,0,0,0,0,0,0,9,9,1834272,203808,3,3,405000,135000,"Webster",1923208,0,0,0,1923208,213689.777777778,-79.07,-0.4,-40,100,0,0,0
"Webster","Worcester","MA","2010"," 10","Webster town",13,13,2484424,0,0,0,0,0,0,0,0,0,11,11,2008000,0,0,0,0,0,0,0,0,0,13,13,2484424,191109.538461538,11,11,2008000,182545.454545455,"Webster",2562846,0,0,0,2562846,197142,-69.77,0.444444444444444,44.44,100,0,0,0
"Webster","Worcester","MA","2011"," 12","Webster town",5,5,1042000,0,0,0,0,0,0,0,0,0,5,5,1042000,0,0,0,0,0,0,0,0,0,5,5,1042000,208400,5,5,1042000,208400,"Webster",1042000,0,0,0,1042000,208400,-88.37,-0.615384615384615,-61.54,100,0,0,0
"Wellesley","Norfolk","MA","2000"," 12","Wellesley town",36,36,16542225,0,0,0,0,0,0,0,0,0,36,36,16542225,0,0,0,0,0,0,0,0,0,36,36,16542225,459506.25,36,36,16542225,459506.25,"Wellesley",21608546,0,0,0,21608546,600237.388888889,0,NA,NA,100,0,0,0
"Wellesley","Norfolk","MA","2001"," 12","Wellesley town",48,48,22977005,0,0,0,0,0,0,0,0,0,48,48,22977005,0,0,0,0,0,0,0,0,0,48,48,22977005,478687.604166667,48,48,22977005,478687.604166667,"Wellesley",29183651,0,0,0,29183651,607992.729166667,33.33,0.333333333333333,33.33,100,0,0,0
"Wellesley","Norfolk","MA","2002"," 12","Wellesley town",36,36,15495769,0,0,0,0,0,0,0,0,0,36,36,15495769,0,0,0,0,0,0,0,0,0,36,36,15495769,430438.027777778,36,36,15495769,430438.027777778,"Wellesley",19375224,0,0,0,19375224,538200.666666667,0,-0.25,-25,100,0,0,0
"Wellesley","Norfolk","MA","2003"," 12","Wellesley town",59,59,26407473,0,0,0,0,0,0,0,0,0,59,59,26407473,0,0,0,0,0,0,0,0,0,59,59,26407473,447584.288135593,59,59,26407473,447584.288135593,"Wellesley",32282992,0,0,0,32282992,547169.355932203,63.89,0.638888888888889,63.89,100,0,0,0
"Wellesley","Norfolk","MA","2004"," 12","Wellesley town",67,67,32777739,0,0,0,0,0,0,3,52,4258000,67,67,32777739,0,0,0,0,0,0,3,52,4258000,70,119,37035739,311224.697478992,70,119,37035739,311224.697478992,"Wellesley",39031190,0,0,5070356,44101546,370601.226890756,230.56,1.01694915254237,101.69,56.3,0,0,43.7
"Wellesley","Norfolk","MA","2005"," 12","Wellesley town",74,74,37110770,0,0,0,0,0,0,0,0,0,74,74,37110770,0,0,0,0,0,0,0,0,0,74,74,37110770,501496.891891892,74,74,37110770,501496.891891892,"Wellesley",42742752,0,0,0,42742752,577604.756756757,105.56,-0.378151260504202,-37.82,100,0,0,0
"Wellesley","Norfolk","MA","2006"," 12","Wellesley town",53,53,31826650,0,0,0,0,0,0,1,28,5e+06,53,53,31826650,0,0,0,0,0,0,1,28,5e+06,54,81,36826650,454650,54,81,36826650,454650,"Wellesley",35511185,0,0,5578844,41090029,507284.308641975,125,0.0945945945945946,9.46,65.43,0,0,34.57
"Wellesley","Norfolk","MA","2007"," 12","Wellesley town",69,69,52703140,0,0,0,0,0,0,0,0,0,69,69,52703140,0,0,0,0,0,0,0,0,0,69,69,52703140,763813.623188406,69,69,52703140,763813.623188406,"Wellesley",57176026,0,0,0,57176026,828638.057971015,91.67,-0.148148148148148,-14.81,100,0,0,0
