"","Municipal","County","State","Region","Five_Year_Range","Five_Year_Average","Median_Annual_Household_Income","Margin_Error_Median"
"1979","Oak Bluffs","Dukes County","MA","Oak Bluffs","2005-2009",2009,57442,17093
"1980","Oak Bluffs","Dukes County","MA","Oak Bluffs","2006-2010",2010,59156,17533
"1981","Oak Bluffs","Dukes County","MA","Oak Bluffs","2007-2011",2011,78890,2391
"1982","Oak Bluffs","Dukes County","MA","Oak Bluffs","2008-2012",2012,76389,20809
"1983","Oak Bluffs","Dukes County","MA","Oak Bluffs","2009-2013",2011,69844,26531
"1984","Oak Bluffs","Dukes County","MA","Oak Bluffs","2010-2014",2012,80225,24832
"1985","Oak Bluffs","Dukes County","MA","Oak Bluffs","2011-2015",2013,75242,32099
"1986","Oak Bluffs","Dukes County","MA","Oak Bluffs","2012-2016",2014,57773,32597
"1987","Oak Bluffs","Dukes County","MA","Oak Bluffs","2013-2017",2015,66091,40881
"1988","Oakham","Worcester County","MA","Oakham","2005-2009",2009,75000,6663
"1989","Oakham","Worcester County","MA","Oakham","2006-2010",2010,77396,4718
"1990","Oakham","Worcester County","MA","Oakham","2007-2011",2011,79700,3829
"1991","Oakham","Worcester County","MA","Oakham","2008-2012",2012,83519,4128
"1992","Oakham","Worcester County","MA","Oakham","2009-2013",2011,85556,3975
"1993","Oakham","Worcester County","MA","Oakham","2010-2014",2012,80577,6320
"1994","Oakham","Worcester County","MA","Oakham","2011-2015",2013,80313,6010
"1995","Oakham","Worcester County","MA","Oakham","2012-2016",2014,85052,5112
"1996","Oakham","Worcester County","MA","Oakham","2013-2017",2015,85938,7114
"1997","Orange","Franklin County","MA","Orange","2005-2009",2009,41000,6573
"1998","Orange","Franklin County","MA","Orange","2006-2010",2010,42809,6569
"1999","Orange","Franklin County","MA","Orange","2007-2011",2011,44282,6959
"2000","Orange","Franklin County","MA","Orange","2008-2012",2012,42780,8749
"2001","Orange","Franklin County","MA","Orange","2009-2013",2011,44825,8244
"2002","Orange","Franklin County","MA","Orange","2010-2014",2012,41473,5860
"2003","Orange","Franklin County","MA","Orange","2011-2015",2013,38585,6408
"2004","Orange","Franklin County","MA","Orange","2012-2016",2014,37183,5432
"2005","Orange","Franklin County","MA","Orange","2013-2017",2015,43191,4682
"2006","Orleans","Barnstable County","MA","Orleans","2005-2009",2009,55919,5787
"2007","Orleans","Barnstable County","MA","Orleans","2006-2010",2010,56313,5971
"2008","Orleans","Barnstable County","MA","Orleans","2007-2011",2011,61897,5265
"2009","Orleans","Barnstable County","MA","Orleans","2008-2012",2012,62325,6074
"2010","Orleans","Barnstable County","MA","Orleans","2009-2013",2011,60303,10855
"2011","Orleans","Barnstable County","MA","Orleans","2010-2014",2012,58235,15945
"2012","Orleans","Barnstable County","MA","Orleans","2011-2015",2013,64861,12702
"2013","Orleans","Barnstable County","MA","Orleans","2012-2016",2014,50884,16515
"2014","Orleans","Barnstable County","MA","Orleans","2013-2017",2015,62386,12652
"2015","Otis","Berkshire County","MA","Otis","2005-2009",2009,64219,17598
"2016","Otis","Berkshire County","MA","Otis","2006-2010",2010,63750,18685
"2017","Otis","Berkshire County","MA","Otis","2007-2011",2011,63672,12682
"2018","Otis","Berkshire County","MA","Otis","2008-2012",2012,65313,12947
"2019","Otis","Berkshire County","MA","Otis","2009-2013",2011,59271,14788
"2020","Otis","Berkshire County","MA","Otis","2010-2014",2012,55833,13179
"2021","Otis","Berkshire County","MA","Otis","2011-2015",2013,61406,13429
"2022","Otis","Berkshire County","MA","Otis","2012-2016",2014,69485,5173
"2023","Otis","Berkshire County","MA","Otis","2013-2017",2015,70048,6569
"2024","Oxford","Worcester County","MA","Oxford","2005-2009",2009,66322,4378
"2025","Oxford","Worcester County","MA","Oxford","2006-2010",2010,65845,4209
"2026","Oxford","Worcester County","MA","Oxford","2007-2011",2011,68567,3153
"2027","Oxford","Worcester County","MA","Oxford","2008-2012",2012,67839,5232
"2028","Oxford","Worcester County","MA","Oxford","2009-2013",2011,69818,4226
"2029","Oxford","Worcester County","MA","Oxford","2010-2014",2012,70016,6440
"2030","Oxford","Worcester County","MA","Oxford","2011-2015",2013,66713,7472
"2031","Oxford","Worcester County","MA","Oxford","2012-2016",2014,64616,7008
"2032","Oxford","Worcester County","MA","Oxford","2013-2017",2015,72563,9580
"2033","Palmer","Hampden County","MA","Palmer","2006-2010",2010,50638,3225
"2034","Palmer","Hampden County","MA","Palmer","2007-2011",2011,50864,2821
"2035","Palmer","Hampden County","MA","Palmer","2008-2012",2012,50050,6783
"2036","Palmer","Hampden County","MA","Palmer","2005-2009",2009,51154,2939
"2037","Palmer","Hampden County","MA","Palmer","2009-2013",2011,50668,4234
"2038","Palmer","Hampden County","MA","Palmer","2010-2014",2012,51846,2335
"2039","Palmer","Hampden County","MA","Palmer","2011-2015",2013,51376,3884
"2040","Palmer","Hampden County","MA","Palmer","2012-2016",2014,55343,7288
"2041","Palmer","Hampden County","MA","Palmer","2013-2017",2015,57022,4380
"2042","Paxton","Worcester County","MA","Paxton","2005-2009",2009,92552,8300
"2043","Paxton","Worcester County","MA","Paxton","2006-2010",2010,100333,6243
"2044","Paxton","Worcester County","MA","Paxton","2007-2011",2011,105072,6098
"2045","Paxton","Worcester County","MA","Paxton","2008-2012",2012,107533,6446
"2046","Paxton","Worcester County","MA","Paxton","2009-2013",2011,106375,8224
"2047","Paxton","Worcester County","MA","Paxton","2010-2014",2012,99375,18605
"2048","Paxton","Worcester County","MA","Paxton","2011-2015",2013,91989,12219
"2049","Paxton","Worcester County","MA","Paxton","2012-2016",2014,93654,11922
"2050","Paxton","Worcester County","MA","Paxton","2013-2017",2015,95595,12847
"2051","Peabody","Essex County","MA","Peabody","2005-2009",2009,65375,2362
"2052","Peabody","Essex County","MA","Peabody","2006-2010",2010,65515,2226
"2053","Peabody","Essex County","MA","Peabody","2007-2011",2011,65471,3867
"2054","Peabody","Essex County","MA","Peabody","2008-2012",2012,67052,2991
"2055","Peabody","Essex County","MA","Peabody","2009-2013",2011,64351,4867
"2056","Peabody","Essex County","MA","Peabody","2010-2014",2012,62234,2812
"2057","Peabody","Essex County","MA","Peabody","2011-2015",2013,60596,2887
"2058","Peabody","Essex County","MA","Peabody","2012-2016",2014,64071,3016
"2059","Peabody","Essex County","MA","Peabody","2013-2017",2015,65085,2600
"2060","Pelham","Hampshire County","MA","Pelham","2005-2009",2009,81389,5582
"2061","Pelham","Hampshire County","MA","Pelham","2006-2010",2010,81765,7580
"2062","Pelham","Hampshire County","MA","Pelham","2007-2011",2011,83667,7012
"2063","Pelham","Hampshire County","MA","Pelham","2008-2012",2012,88819,5452
"2064","Pelham","Hampshire County","MA","Pelham","2009-2013",2011,82596,8850
"2065","Pelham","Hampshire County","MA","Pelham","2010-2014",2012,88462,6592
"2066","Pelham","Hampshire County","MA","Pelham","2011-2015",2013,90000,7242
"2067","Pelham","Hampshire County","MA","Pelham","2012-2016",2014,91518,6758
"2068","Pelham","Hampshire County","MA","Pelham","2013-2017",2015,92250,5311
"2069","Pembroke","Plymouth County","MA","Pembroke","2005-2009",2009,81971,6107
"2070","Pembroke","Plymouth County","MA","Pembroke","2006-2010",2010,80694,7004
"2071","Pembroke","Plymouth County","MA","Pembroke","2007-2011",2011,82064,5104
"2072","Pembroke","Plymouth County","MA","Pembroke","2008-2012",2012,84136,4458
"2073","Pembroke","Plymouth County","MA","Pembroke","2009-2013",2011,86887,7079
"2074","Pembroke","Plymouth County","MA","Pembroke","2010-2014",2012,89954,9209
"2075","Pembroke","Plymouth County","MA","Pembroke","2011-2015",2013,90790,5454
"2076","Pembroke","Plymouth County","MA","Pembroke","2012-2016",2014,93075,5898
"2077","Pembroke","Plymouth County","MA","Pembroke","2013-2017",2015,101447,6365
"2078","Pepperell","Middlesex County","MA","Pepperell","2005-2009",2009,88185,12145
"2079","Pepperell","Middlesex County","MA","Pepperell","2006-2010",2010,82055,7522
"2080","Pepperell","Middlesex County","MA","Pepperell","2007-2011",2011,84618,9706
"2081","Pepperell","Middlesex County","MA","Pepperell","2008-2012",2012,85150,6588
"2082","Pepperell","Middlesex County","MA","Pepperell","2009-2013",2011,81193,6540
"2083","Pepperell","Middlesex County","MA","Pepperell","2010-2014",2012,77767,5522
"2084","Pepperell","Middlesex County","MA","Pepperell","2011-2015",2013,80524,4945
"2085","Pepperell","Middlesex County","MA","Pepperell","2012-2016",2014,84980,6914
"2086","Pepperell","Middlesex County","MA","Pepperell","2013-2017",2015,90029,6385
"2087","Peru","Berkshire County","MA","Peru","2005-2009",2009,66927,5090
"2088","Peru","Berkshire County","MA","Peru","2006-2010",2010,66250,11649
"2089","Peru","Berkshire County","MA","Peru","2007-2011",2011,68523,8874
"2090","Peru","Berkshire County","MA","Peru","2008-2012",2012,63864,14253
"2091","Peru","Berkshire County","MA","Peru","2009-2013",2011,67813,11178
"2092","Peru","Berkshire County","MA","Peru","2010-2014",2012,68971,7561
"2093","Peru","Berkshire County","MA","Peru","2011-2015",2013,66354,10519
"2094","Peru","Berkshire County","MA","Peru","2012-2016",2014,67250,9786
"2095","Peru","Berkshire County","MA","Peru","2013-2017",2015,68636,7724
"2096","Petersham","Worcester County","MA","Petersham","2005-2009",2009,60000,8418
"2097","Petersham","Worcester County","MA","Petersham","2006-2010",2010,62411,6421
"2098","Petersham","Worcester County","MA","Petersham","2007-2011",2011,65781,11423
"2099","Petersham","Worcester County","MA","Petersham","2008-2012",2012,71250,17195
"2100","Petersham","Worcester County","MA","Petersham","2009-2013",2011,72917,10654
"2101","Petersham","Worcester County","MA","Petersham","2010-2014",2012,65625,17110
"2102","Petersham","Worcester County","MA","Petersham","2011-2015",2013,64000,9213
"2103","Petersham","Worcester County","MA","Petersham","2012-2016",2014,65774,6654
"2104","Petersham","Worcester County","MA","Petersham","2013-2017",2015,65529,6121
"2105","Phillipston","Worcester County","MA","Phillipston","2005-2009",2009,72014,4122
"2106","Phillipston","Worcester County","MA","Phillipston","2006-2010",2010,70493,2982
"2107","Phillipston","Worcester County","MA","Phillipston","2007-2011",2011,74043,3586
"2108","Phillipston","Worcester County","MA","Phillipston","2008-2012",2012,75625,3688
"2109","Phillipston","Worcester County","MA","Phillipston","2009-2013",2011,71989,7221
"2110","Phillipston","Worcester County","MA","Phillipston","2010-2014",2012,78490,6576
"2111","Phillipston","Worcester County","MA","Phillipston","2011-2015",2013,78523,6178
"2112","Phillipston","Worcester County","MA","Phillipston","2012-2016",2014,73750,5584
"2113","Phillipston","Worcester County","MA","Phillipston","2013-2017",2015,75893,11297
"2114","Pittsfield","Berkshire County","MA","Pittsfield","2005-2009",2009,43507,2454
"2115","Pittsfield","Berkshire County","MA","Pittsfield","2006-2010",2010,43188,2615
"2116","Pittsfield","Berkshire County","MA","Pittsfield","2007-2011",2011,44513,2662
"2117","Pittsfield","Berkshire County","MA","Pittsfield","2008-2012",2012,42076,1995
"2118","Pittsfield","Berkshire County","MA","Pittsfield","2009-2013",2011,42114,2135
"2119","Pittsfield","Berkshire County","MA","Pittsfield","2010-2014",2012,43489,2714
"2120","Pittsfield","Berkshire County","MA","Pittsfield","2011-2015",2013,43916,2052
"2121","Pittsfield","Berkshire County","MA","Pittsfield","2012-2016",2014,45206,2008
"2122","Pittsfield","Berkshire County","MA","Pittsfield","2013-2017",2015,46871,2097
"2123","Plainfield","Hampshire County","MA","Plainfield","2005-2009",2009,54375,11293
"2124","Plainfield","Hampshire County","MA","Plainfield","2006-2010",2010,57054,8092
"2125","Plainfield","Hampshire County","MA","Plainfield","2007-2011",2011,61719,12768
"2126","Plainfield","Hampshire County","MA","Plainfield","2008-2012",2012,57000,8731
"2127","Plainfield","Hampshire County","MA","Plainfield","2009-2013",2011,64167,8545
"2128","Plainfield","Hampshire County","MA","Plainfield","2010-2014",2012,57188,7046
"2129","Plainfield","Hampshire County","MA","Plainfield","2011-2015",2013,55938,8679
"2130","Plainfield","Hampshire County","MA","Plainfield","2012-2016",2014,54886,6038
"2131","Plainfield","Hampshire County","MA","Plainfield","2013-2017",2015,56875,9113
"2132","Plainville","Norfolk County","MA","Plainville","2005-2009",2009,70469,6683
"2133","Plainville","Norfolk County","MA","Plainville","2006-2010",2010,73645,4176
"2134","Plainville","Norfolk County","MA","Plainville","2007-2011",2011,81371,10709
"2135","Plainville","Norfolk County","MA","Plainville","2008-2012",2012,83750,11769
"2136","Plainville","Norfolk County","MA","Plainville","2009-2013",2011,77109,23026
"2137","Plainville","Norfolk County","MA","Plainville","2010-2014",2012,78516,16231
"2138","Plainville","Norfolk County","MA","Plainville","2011-2015",2013,91009,8202
"2139","Plainville","Norfolk County","MA","Plainville","2012-2016",2014,92014,6323
"2140","Plainville","Norfolk County","MA","Plainville","2013-2017",2015,93889,8354
"2141","Plymouth","Plymouth County","MA","Plymouth","2005-2009",2009,74355,2938
"2142","Plymouth","Plymouth County","MA","Plymouth","2006-2010",2010,74767,2507
"2143","Plymouth","Plymouth County","MA","Plymouth","2007-2011",2011,76631,2807
"2144","Plymouth","Plymouth County","MA","Plymouth","2008-2012",2012,77228,4241
"2145","Plymouth","Plymouth County","MA","Plymouth","2009-2013",2011,76565,4207
"2146","Plymouth","Plymouth County","MA","Plymouth","2010-2014",2012,76925,3886
"2147","Plymouth","Plymouth County","MA","Plymouth","2011-2015",2013,76835,3915
"2148","Plymouth","Plymouth County","MA","Plymouth","2012-2016",2014,80905,3154
"2149","Plymouth","Plymouth County","MA","Plymouth","2013-2017",2015,83746,3648
"2150","Plympton","Plymouth County","MA","Plympton","2005-2009",2009,85523,4580
"2151","Plympton","Plymouth County","MA","Plympton","2006-2010",2010,87917,8113
"2152","Plympton","Plymouth County","MA","Plympton","2007-2011",2011,93882,13085
"2153","Plympton","Plymouth County","MA","Plympton","2008-2012",2012,99500,12756
"2154","Plympton","Plymouth County","MA","Plympton","2009-2013",2011,93563,3727
"2155","Plympton","Plymouth County","MA","Plympton","2010-2014",2012,94505,7170
"2156","Plympton","Plymouth County","MA","Plympton","2011-2015",2013,90648,11510
"2157","Plympton","Plymouth County","MA","Plympton","2012-2016",2014,84602,16495
"2158","Plympton","Plymouth County","MA","Plympton","2013-2017",2015,87438,18804
"2159","Princeton","Worcester County","MA","Princeton","2005-2009",2009,95781,18247
"2160","Princeton","Worcester County","MA","Princeton","2006-2010",2010,102853,11351
